Geneid	male_24m_2	male_24m_1	male_3m_5	male_24m_7	male_3m_6	male_3m_3	male_24m_4
ENSMUSG00000116355	14	4	15	6	4	10	7
ENSMUSG00000036800	85	82	128	64	63	122	180
ENSMUSG00000132419	8	5	7	5	1	3	10
ENSMUSG00002076224	2	0	0	0	0	0	0
ENSMUSG00000088895	1	1	1	0	0	0	0
ENSMUSG00000115868	3	27	20	6	12	7	11
ENSMUSG00000079022	403	1111	713	564	1441	325	579
ENSMUSG00000090237	5	3	6	8	1	13	11
ENSMUSG00000132254	5	0	1	4	0	2	0
ENSMUSG00000139271	0	6	2	0	1	0	6
ENSMUSG00000116068	8	9	20	3	10	7	24
ENSMUSG00000119376	0	0	1	0	0	0	2
ENSMUSG00000126284	7	10	10	7	10	8	19
ENSMUSG00000118695	0	0	0	0	2	2	0
ENSMUSG00000036760	36	31	40	20	15	49	68
ENSMUSG00000116088	1	4	4	2	1	1	1
ENSMUSG00000047921	230	428	440	896	633	126	406
ENSMUSG00000128183	3	0	0	3	0	1	6
ENSMUSG00000088364	0	0	0	0	0	0	0
ENSMUSG00000116314	2	1	4	1	1	5	7
ENSMUSG00000106847	107	244	176	383	317	43	221
ENSMUSG00000132668	4	2	15	7	7	3	4
ENSMUSG00000096173	0	0	3	3	1	0	0
ENSMUSG00000068391	79	251	134	265	177	59	116
ENSMUSG00000036698	722	1359	1586	2541	2721	577	1456
ENSMUSG00000135133	0	1	2	2	4	0	2
ENSMUSG00000022607	247	466	338	502	502	143	395
ENSMUSG00000115693	4	12	7	4	7	3	17
ENSMUSG00000065612	0	0	4	1	0	0	2
ENSMUSG00000088005	1	1	5	0	2	1	0
ENSMUSG00000115602	31	39	28	45	44	12	37
ENSMUSG00000115810	11	7	2	7	4	8	9
ENSMUSG00000132777	0	0	0	0	0	0	0
ENSMUSG00000116174	3	0	0	0	0	1	2
ENSMUSG00000140289	1	3	0	1	0	1	3
ENSMUSG00000115885	0	3	1	1	0	0	0
ENSMUSG00000036661	93	151	196	359	300	69	195
ENSMUSG00000079020	161	191	167	313	338	37	179
ENSMUSG00000099958	4	2	8	6	3	2	3
ENSMUSG00000135827	2	0	1	0	0	0	2
ENSMUSG00000136035	4	0	2	0	2	0	0
ENSMUSG00000045281	5	11	4	1	13	1	24
ENSMUSG00000059895	1058	3539	2265	5067	3993	741	2721
ENSMUSG00000084493	0	0	0	0	0	0	0
ENSMUSG00000072487	24	16	24	4	10	15	11
ENSMUSG00000083380	0	2	0	5	1	0	0
ENSMUSG00000086361	2	0	0	1	0	0	0
ENSMUSG00000136137	4	6	3	4	3	2	4
ENSMUSG00000137401	7	0	5	0	1	2	2
ENSMUSG00000136336	1	6	0	0	0	0	0
ENSMUSG00000116256	1	2	6	0	2	1	4
ENSMUSG00000141183	1	4	2	0	6	0	6
ENSMUSG00000141221	10	2	5	0	3	7	12
ENSMUSG00000075609	5	3	1	5	1	2	4
ENSMUSG00000082585	0	0	1	0	0	1	0
ENSMUSG00000142456	8	0	4	2	4	6	11
ENSMUSG00000138531	47	17	42	23	28	41	44
ENSMUSG00000138575	2	5	5	3	0	0	6
ENSMUSG00000118581	4	0	3	0	0	0	0
ENSMUSG00000131687	0	0	0	0	0	0	1
ENSMUSG00000034730	12	8	6	2	11	6	2
ENSMUSG00002076923	0	0	0	0	0	0	0
ENSMUSG00000022603	7	2	10	4	4	11	10
ENSMUSG00000128941	9	4	3	0	7	10	4
ENSMUSG00000022602	17	24	24	17	78	8	27
ENSMUSG00000139421	4	2	4	7	7	2	3
ENSMUSG00000139463	0	0	0	0	1	3	4
ENSMUSG00000046380	50	71	48	88	87	52	67
ENSMUSG00000044276	6	2	3	0	6	1	3
ENSMUSG00000131578	0	0	1	0	0	1	5
ENSMUSG00000022598	1	0	0	0	2	10	3
ENSMUSG00000101983	0	0	0	0	0	0	0
ENSMUSG00000056665	6	59	21	52	44	10	12
ENSMUSG00000022596	8	2	6	4	7	0	1
ENSMUSG00000022595	4	4	0	0	0	0	0
ENSMUSG00000128543	4	0	6	5	1	2	10
ENSMUSG00000075605	1	0	2	0	0	1	3
ENSMUSG00000022594	32	249	61	79	171	67	187
ENSMUSG00000034634	160	267	241	400	438	74	146
ENSMUSG00000101026	1	2	4	5	6	3	2
ENSMUSG00000140778	0	0	0	0	0	0	0
ENSMUSG00000091709	3	2	7	0	4	8	10
ENSMUSG00000140736	2	6	2	1	1	0	2
ENSMUSG00000044678	4	3	1	2	2	0	2
ENSMUSG00000068349	0	0	9	4	1	6	5
ENSMUSG00000068600	0	9	7	0	0	6	13
ENSMUSG00000129375	0	0	3	0	0	4	3
ENSMUSG00000075604	3	7	4	2	0	1	5
ENSMUSG00000022589	8	5	5	2	11	2	5
ENSMUSG00000063522	12	3	14	12	0	14	17
ENSMUSG00000134432	4	3	1	5	0	4	10
ENSMUSG00000134471	3	0	0	2	1	1	8
ENSMUSG00000134508	0	0	5	0	0	2	1
ENSMUSG00000122563	6	10	6	24	15	6	11
ENSMUSG00000128852	2	1	1	1	5	1	1
ENSMUSG00000100880	0	7	11	14	13	11	5
ENSMUSG00000129012	2	0	2	1	2	3	1
ENSMUSG00000128938	0	2	0	1	1	0	2
ENSMUSG00000116380	37	96	96	187	147	31	83
ENSMUSG00000128977	1	7	6	3	0	5	1
ENSMUSG00000099600	0	0	0	0	0	3	1
ENSMUSG00000022587	841	2248	1153	2852	1741	431	861
ENSMUSG00000131024	0	0	0	0	0	0	0
ENSMUSG00000022586	7	4	12	22	9	0	9
ENSMUSG00000101132	3	5	3	1	0	3	1
ENSMUSG00000130951	3	2	4	4	5	2	5
ENSMUSG00000100287	34	18	51	22	21	27	38
ENSMUSG00000103457	0	0	0	0	0	0	0
ENSMUSG00000075602	217	396	94	721	219	97	191
ENSMUSG00000101082	0	0	1	0	1	3	0
ENSMUSG00000079018	71	428	109	148	295	51	196
ENSMUSG00000099775	2	4	10	30	10	5	4
ENSMUSG00000099452	1	2	1	2	1	2	4
ENSMUSG00000130989	23	32	29	14	24	25	53
ENSMUSG00000022584	789	1676	1414	3201	2778	324	1127
ENSMUSG00000121499	365	687	539	1237	1103	167	402
ENSMUSG00000130849	0	1	2	0	1	3	2
ENSMUSG00000102051	2	0	0	0	0	0	0
ENSMUSG00000022582	168	357	362	588	639	116	212
ENSMUSG00000101140	0	0	2	0	0	1	0
ENSMUSG00000120209	2	0	5	1	0	2	3
ENSMUSG00000047728	6	3	10	1	2	1	2
ENSMUSG00000068348	0	1	4	1	0	1	0
ENSMUSG00000100462	2	0	5	0	2	0	0
ENSMUSG00000022583	1	1	7	4	1	2	5
ENSMUSG00000099467	3	0	10	3	6	3	2
ENSMUSG00000101289	5	4	2	1	0	0	4
ENSMUSG00000099414	0	0	0	0	0	0	5
ENSMUSG00000101075	1	0	1	0	2	1	2
ENSMUSG00000144211	5	0	5	0	1	10	2
ENSMUSG00000100375	0	0	3	0	0	0	0
ENSMUSG00000102028	2	0	0	0	0	4	0
ENSMUSG00000121494	6	12	8	10	18	4	9
ENSMUSG00000053168	0	0	1	2	0	3	3
ENSMUSG00000093626	6	7	5	0	1	1	5
ENSMUSG00000122072	7	8	16	1	2	5	7
ENSMUSG00000143080	14	2	20	4	2	14	17
ENSMUSG00000116222	0	0	0	0	0	0	0
ENSMUSG00000123999	7	2	9	4	5	8	13
ENSMUSG00000116155	0	0	0	0	0	0	0
ENSMUSG00000022577	13	2	5	3	0	4	2
ENSMUSG00000142022	0	0	2	1	0	1	0
ENSMUSG00000134504	0	0	0	0	1	0	0
ENSMUSG00000022579	61	247	71	148	197	53	150
ENSMUSG00000047003	70	82	130	154	174	28	113
ENSMUSG00000115969	6	3	7	0	7	6	9
ENSMUSG00000121880	25	17	20	23	22	13	15
ENSMUSG00000140542	3	0	0	0	0	3	4
ENSMUSG00000099034	0	0	0	0	0	0	0
ENSMUSG00000000934	15	54	17	60	47	9	32
ENSMUSG00000085523	0	0	4	2	0	0	1
ENSMUSG00000140946	1	0	0	1	0	1	0
ENSMUSG00000135023	1	1	1	0	2	1	0
ENSMUSG00000022580	7	10	1	6	10	2	4
ENSMUSG00000136823	2	0	2	1	0	0	0
ENSMUSG00000137198	3	3	3	0	0	1	1
ENSMUSG00000047591	6	17	5	19	14	0	8
ENSMUSG00000075600	19	48	53	80	68	21	41
ENSMUSG00000077416	0	0	2	0	2	0	0
ENSMUSG00000127487	0	12	4	2	0	0	1
ENSMUSG00000098203	2	0	4	2	6	4	3
ENSMUSG00000022575	182	376	352	738	508	143	296
ENSMUSG00000131539	2	3	0	3	3	1	1
ENSMUSG00000126127	4	8	7	7	2	3	10
ENSMUSG00000126162	3	0	6	3	0	3	7
ENSMUSG00000126202	0	0	3	0	3	0	0
ENSMUSG00000098678	15	7	6	8	1	1	3
ENSMUSG00000127163	0	2	0	0	3	0	0
ENSMUSG00000022574	37	53	116	208	162	35	93
ENSMUSG00000055762	213	692	543	1011	871	171	460
ENSMUSG00000141200	3	8	1	3	3	0	2
ENSMUSG00000103906	19	55	33	41	61	10	39
ENSMUSG00000022571	69	85	88	268	218	16	66
ENSMUSG00000022570	77	209	149	445	231	35	121
ENSMUSG00000141242	3	0	2	4	1	0	6
ENSMUSG00000050846	39	96	75	141	163	36	80
ENSMUSG00000123045	1	0	4	2	1	0	5
ENSMUSG00000116120	5	2	15	3	1	6	10
ENSMUSG00000034429	42	36	57	95	57	21	43
ENSMUSG00000098176	15	43	47	106	60	14	47
ENSMUSG00000063704	12	0	4	5	3	0	0
ENSMUSG00000046761	7	9	5	19	20	10	5
ENSMUSG00000102018	25	2	3	8	2	5	14
ENSMUSG00002076340	0	3	2	2	4	0	0
ENSMUSG00000022568	118	186	159	275	319	74	195
ENSMUSG00000098451	1	0	0	0	0	0	0
ENSMUSG00000002524	459	1061	1000	2152	1595	289	747
ENSMUSG00000142203	3	11	16	8	1	8	14
ENSMUSG00000115332	0	1	0	2	0	0	3
ENSMUSG00000075590	57	207	142	89	196	72	126
ENSMUSG00000116288	9	2	11	5	6	3	19
ENSMUSG00000118671	19	7	7	3	4	6	11
ENSMUSG00000122961	1	3	4	0	3	0	0
ENSMUSG00000044361	3	1	1	0	0	0	4
ENSMUSG00000116475	2	0	4	3	3	6	0
ENSMUSG00000131959	3	2	4	0	1	1	7
ENSMUSG00000022565	734	2332	692	2154	1996	332	1733
ENSMUSG00000125846	2	0	0	0	0	0	3
ENSMUSG00002075830	0	0	0	0	0	0	1
ENSMUSG00000087899	0	0	0	0	0	0	0
ENSMUSG00000063268	156	283	310	603	301	103	170
ENSMUSG00000137315	0	0	0	0	1	0	3
ENSMUSG00000022564	1230	3140	3425	7348	4912	1061	2726
ENSMUSG00000098625	2	1	5	19	7	5	1
ENSMUSG00000115946	12	12	19	44	46	9	23
ENSMUSG00000124986	0	0	0	0	0	0	0
ENSMUSG00002076111	0	0	0	0	0	0	0
ENSMUSG00000049653	3	3	10	1	14	2	4
ENSMUSG00000124949	0	1	7	6	0	0	2
ENSMUSG00000093169	0	2	3	3	0	0	1
ENSMUSG00000071724	14	20	31	56	30	14	27
ENSMUSG00000022562	52	205	49	133	139	26	127
ENSMUSG00000141516	5	0	7	0	1	3	9
ENSMUSG00000034259	102	211	219	373	247	89	158
ENSMUSG00000022561	191	533	501	1108	803	156	394
ENSMUSG00000063875	2	11	3	5	1	4	8
ENSMUSG00000022551	438	1513	877	1902	1608	339	1254
ENSMUSG00000022552	179	363	286	575	472	114	221
ENSMUSG00000022553	384	968	987	1803	1364	271	850
ENSMUSG00000109179	23	11	22	14	28	9	39
ENSMUSG00000022554	20	46	56	195	121	32	45
ENSMUSG00000060794	4	1	3	0	2	4	2
ENSMUSG00000022558	312	532	433	944	548	142	388
ENSMUSG00000099260	0	0	0	0	0	0	0
ENSMUSG00000022557	177	468	386	835	652	89	329
ENSMUSG00000034161	19	29	8	21	56	10	28
ENSMUSG00000022556	205	462	314	639	651	137	355
ENSMUSG00000022555	272	608	805	1314	1155	264	477
ENSMUSG00000048385	4	0	2	0	1	3	7
ENSMUSG00000120979	7	5	14	1	0	1	5
ENSMUSG00000116234	0	5	3	0	1	0	0
ENSMUSG00000116376	0	2	1	2	0	0	0
ENSMUSG00000022559	92	239	208	420	294	72	211
ENSMUSG00000022560	75	144	136	334	206	36	125
ENSMUSG00000128875	0	0	0	13	2	0	0
ENSMUSG00000126921	4	2	4	0	0	5	2
ENSMUSG00000022550	45	117	111	203	156	72	85
ENSMUSG00000116238	8	1	5	8	7	2	11
ENSMUSG00000116145	10	0	9	6	8	5	5
ENSMUSG00000034022	366	716	801	1528	1167	209	523
ENSMUSG00000063354	46	40	7	69	26	11	24
ENSMUSG00000130699	4	0	0	0	0	0	2
ENSMUSG00000130737	0	0	0	0	0	0	0
ENSMUSG00000115987	212	538	360	789	581	112	354
ENSMUSG00000059323	73	149	261	460	375	70	162
ENSMUSG00000121583	76	105	83	124	166	57	81
ENSMUSG00000053929	24	69	21	48	81	8	43
ENSMUSG00000124379	2	0	2	1	4	1	8
ENSMUSG00000121584	9	22	16	29	18	11	18
ENSMUSG00000004187	31	57	32	47	57	9	35
ENSMUSG00000033837	4	8	11	7	12	3	1
ENSMUSG00000033819	103	246	223	449	388	100	226
ENSMUSG00000120401	8	7	12	5	13	6	6
ENSMUSG00000022546	21	76	37	68	64	14	58
ENSMUSG00000019080	27	53	58	95	83	20	48
ENSMUSG00000033762	37	86	128	199	181	57	117
ENSMUSG00000033728	135	312	284	524	433	123	279
ENSMUSG00000033707	10	4	3	0	0	0	4
ENSMUSG00000116138	28	151	84	182	167	17	103
ENSMUSG00000136970	1	0	1	1	1	0	0
ENSMUSG00000033697	101	214	214	367	305	76	140
ENSMUSG00000132471	2	0	5	1	1	5	6
ENSMUSG00000132393	2	0	0	1	3	1	5
ENSMUSG00000090429	0	0	2	0	1	0	1
ENSMUSG00000132433	11	27	24	11	12	6	10
ENSMUSG00000140231	4	3	2	0	0	2	2
ENSMUSG00000022526	64	137	106	172	185	44	122
ENSMUSG00000126847	0	0	1	0	0	0	2
ENSMUSG00000033669	27	58	42	74	56	11	42
ENSMUSG00000116024	0	0	0	0	0	0	0
ENSMUSG00000143909	5	1	4	0	6	4	4
ENSMUSG00000055041	0	20	2	14	16	0	5
ENSMUSG00000003970	689	1841	1062	3029	2242	446	1102
ENSMUSG00000054967	13	32	35	27	20	18	47
ENSMUSG00000115920	6	0	1	0	4	1	5
ENSMUSG00000136586	3	5	3	1	0	2	0
ENSMUSG00000063236	37	99	101	194	110	35	85
ENSMUSG00000116339	3	1	0	2	5	1	7
ENSMUSG00000116272	17	4	6	0	1	6	4
ENSMUSG00000140696	7	2	5	0	0	1	3
ENSMUSG00000018893	441	2213	102	421	841	260	1415
ENSMUSG00000033576	27	215	31	54	67	22	110
ENSMUSG00000119572	0	0	0	0	0	0	0
ENSMUSG00000141619	2	8	2	3	5	2	10
ENSMUSG00000033565	121	370	147	207	443	98	269
ENSMUSG00000097267	12	23	38	18	33	12	30
ENSMUSG00000116298	9	52	31	13	33	16	28
ENSMUSG00000116185	5	3	16	7	1	14	18
ENSMUSG00000089242	1	0	7	0	0	0	0
ENSMUSG00000139985	3	3	4	5	1	1	6
ENSMUSG00000139945	1	0	0	1	0	3	4
ENSMUSG00000140019	0	0	0	1	0	1	0
ENSMUSG00000120280	0	0	0	0	0	0	0
ENSMUSG00000116413	0	0	0	0	1	1	0
ENSMUSG00000121848	5	4	2	0	0	5	4
ENSMUSG00000116284	0	0	0	0	0	0	0
ENSMUSG00000125190	3	0	0	4	3	1	4
ENSMUSG00000125264	3	0	3	1	3	6	1
ENSMUSG00000010601	3	3	15	1	1	0	4
ENSMUSG00000093458	1	0	0	0	0	0	10
ENSMUSG00000057346	22	4	13	10	9	8	31
ENSMUSG00000068252	2	1	4	1	0	0	9
ENSMUSG00000086467	3	4	1	0	10	9	7
ENSMUSG00000082233	1	0	1	0	1	0	1
ENSMUSG00000116292	0	0	1	0	0	0	0
ENSMUSG00000050982	0	4	18	26	2	11	18
ENSMUSG00000137001	8	8	4	1	4	5	13
ENSMUSG00000091650	83	91	59	577	34	16	83
ENSMUSG00000044309	4	11	5	10	2	1	5
ENSMUSG00000101113	2	0	0	0	0	1	1
ENSMUSG00000050014	16	30	11	21	7	8	15
ENSMUSG00000116079	2	0	1	1	2	2	3
ENSMUSG00000132193	1	0	3	2	2	6	8
ENSMUSG00000095704	0	0	0	0	0	0	0
ENSMUSG00000091694	576	577	1085	5404	1146	348	1088
ENSMUSG00000121431	8	11	17	101	26	11	29
ENSMUSG00000116383	0	0	0	0	0	0	1
ENSMUSG00000127211	0	0	1	3	0	1	0
ENSMUSG00000116356	0	0	0	0	0	0	0
ENSMUSG00000071716	1	1	0	27	9	6	3
ENSMUSG00000115926	0	0	0	0	0	1	5
ENSMUSG00000116438	2	4	1	0	0	1	2
ENSMUSG00000116162	3	2	3	0	7	2	3
ENSMUSG00000068246	4	5	3	19	2	0	1
ENSMUSG00000115979	2	3	19	4	17	8	5
ENSMUSG00000056656	47	81	289	397	290	71	140
ENSMUSG00000022443	895	1795	1012	2690	2393	297	1202
ENSMUSG00000120785	35	69	72	120	99	39	104
ENSMUSG00000084497	0	0	0	0	0	0	0
ENSMUSG00000137270	8	7	13	8	13	6	4
ENSMUSG00000137311	3	0	2	2	1	0	6
ENSMUSG00000127928	6	3	7	3	1	4	1
ENSMUSG00000005354	329	873	753	1454	1167	294	726
ENSMUSG00000122555	15	14	15	70	35	4	14
ENSMUSG00000016552	73	195	156	372	243	23	149
ENSMUSG00000016554	165	542	449	915	644	94	335
ENSMUSG00000097057	12	13	16	46	27	8	19
ENSMUSG00000019146	8	6	11	0	4	1	3
ENSMUSG00000122608	2	2	2	5	2	0	6
ENSMUSG00000122651	0	0	0	0	0	0	0
ENSMUSG00000122571	5	4	2	1	1	3	4
ENSMUSG00000092375	4	9	7	1	0	7	10
ENSMUSG00000016637	59	138	94	248	153	19	98
ENSMUSG00000116697	1	3	0	3	0	3	1
ENSMUSG00000005716	726	3821	278	2152	1559	353	3139
ENSMUSG00000071715	331	604	881	1604	1116	194	473
ENSMUSG00000071714	143	249	221	673	329	59	169
ENSMUSG00000128172	2	3	1	1	1	1	3
ENSMUSG00000119242	0	0	0	0	0	0	0
ENSMUSG00000071713	539	935	943	2287	1279	229	725
ENSMUSG00000119810	0	0	0	0	0	0	0
ENSMUSG00000070235	1	1	3	0	2	1	3
ENSMUSG00000062154	4	1	0	7	1	2	4
ENSMUSG00000139636	3	0	1	0	2	3	1
ENSMUSG00000116445	1	0	0	0	0	1	7
ENSMUSG00000044986	70	157	122	224	239	32	101
ENSMUSG00000071711	7	8	3	17	12	6	10
ENSMUSG00000136681	0	3	7	5	2	4	3
ENSMUSG00000115854	0	0	0	0	4	0	2
ENSMUSG00000136723	4	0	0	0	2	1	1
ENSMUSG00000033287	30	81	61	143	90	29	80
ENSMUSG00000016942	9	5	16	8	17	1	16
ENSMUSG00000137686	5	0	3	4	0	1	1
ENSMUSG00000068227	95	250	150	497	196	44	119
ENSMUSG00000022440	58	305	312	217	519	111	129
ENSMUSG00000116307	12	6	7	0	5	1	2
ENSMUSG00000044933	12	0	10	2	3	6	3
ENSMUSG00000133792	3	2	12	1	4	6	7
ENSMUSG00000133832	0	0	1	0	3	0	0
ENSMUSG00000134669	6	1	1	1	2	5	1
ENSMUSG00000068226	0	0	0	0	0	0	0
ENSMUSG00000033220	1582	3588	4215	7914	5988	784	2449
ENSMUSG00000141623	1	2	3	3	3	5	1
ENSMUSG00000116097	7	3	7	10	11	7	5
ENSMUSG00000018008	580	1011	1124	2986	1430	283	825
ENSMUSG00000125771	3	0	1	0	0	0	0
ENSMUSG00000125732	0	0	5	6	0	4	0
ENSMUSG00000043460	19	1	4	2	3	3	10
ENSMUSG00000116260	0	1	1	0	0	2	1
ENSMUSG00000018169	65	176	125	336	205	52	119
ENSMUSG00000033170	74	245	181	329	261	57	149
ENSMUSG00000127956	2	4	1	1	0	0	0
ENSMUSG00000126663	0	5	0	2	3	0	1
ENSMUSG00000116499	5	0	4	0	0	2	4
ENSMUSG00000124071	0	0	0	4	0	0	0
ENSMUSG00000049521	128	556	256	421	490	120	337
ENSMUSG00000043501	0	3	2	5	0	0	6
ENSMUSG00000097085	9	1	2	2	0	3	0
ENSMUSG00000141638	4	0	0	4	0	0	0
ENSMUSG00000130169	1	0	0	2	0	0	2
ENSMUSG00000127605	1	5	2	0	0	0	1
ENSMUSG00000033128	225	537	401	1120	778	124	510
ENSMUSG00000123439	6	11	13	22	18	16	15
ENSMUSG00000099267	0	0	2	7	2	4	3
ENSMUSG00000144060	1	8	2	10	5	6	5
ENSMUSG00000116069	0	0	0	0	0	0	0
ENSMUSG00000022436	49	104	96	255	161	28	80
ENSMUSG00000084864	2	0	4	1	0	2	0
ENSMUSG00000116165	13	21	21	45	39	6	22
ENSMUSG00000143980	27	21	14	36	13	15	44
ENSMUSG00000068220	309	757	271	827	810	93	356
ENSMUSG00000033099	45	84	57	149	104	39	48
ENSMUSG00000033088	314	831	818	1737	1379	188	589
ENSMUSG00000131780	0	0	0	0	0	0	0
ENSMUSG00000115867	5	8	6	4	4	8	14
ENSMUSG00000099180	0	0	0	0	0	0	0
ENSMUSG00000116262	0	2	2	0	2	0	0
ENSMUSG00000120518	0	0	0	0	0	0	0
ENSMUSG00000096210	206	798	363	913	697	158	345
ENSMUSG00000006378	2	8	7	13	3	3	15
ENSMUSG00000116378	1	0	0	0	0	0	0
ENSMUSG00000114755	1	0	0	7	0	0	0
ENSMUSG00000116287	7	4	7	11	4	4	3
ENSMUSG00000033055	140	351	419	800	681	163	270
ENSMUSG00000115887	1	3	0	0	0	2	3
ENSMUSG00000033047	369	857	859	1953	1269	173	649
ENSMUSG00000092974	0	0	0	0	0	1	1
ENSMUSG00000144039	1	4	2	0	2	0	0
ENSMUSG00000033039	103	175	119	219	248	26	146
ENSMUSG00000033029	5	8	7	3	0	2	7
ENSMUSG00000033020	43	104	70	177	142	38	77
ENSMUSG00000033006	10	24	3	21	13	5	15
ENSMUSG00000075555	23	13	12	22	15	10	18
ENSMUSG00000142858	0	0	0	0	0	0	0
ENSMUSG00000142903	9	2	1	1	4	0	1
ENSMUSG00000068206	50	87	79	141	115	32	92
ENSMUSG00000116121	0	0	1	0	3	0	2
ENSMUSG00000032988	8	7	2	0	6	2	8
ENSMUSG00000091135	0	0	0	0	0	0	0
ENSMUSG00000018126	8	14	7	15	31	10	23
ENSMUSG00000123252	1	1	0	0	0	0	0
ENSMUSG00000042632	40	61	90	141	85	23	73
ENSMUSG00000123289	1	2	5	2	0	0	3
ENSMUSG00000092494	1	6	12	5	2	7	5
ENSMUSG00000126245	3	1	0	1	6	1	3
ENSMUSG00000042622	7	5	1	2	13	1	3
ENSMUSG00000121075	2	7	1	16	6	5	2
ENSMUSG00000009035	225	734	522	1007	947	163	486
ENSMUSG00000088901	1	2	0	0	0	0	0
ENSMUSG00000022433	144	437	212	543	391	79	230
ENSMUSG00000085802	16	5	11	16	13	9	13
ENSMUSG00000132106	9	12	8	19	18	6	10
ENSMUSG00000124550	13	0	0	0	2	1	8
ENSMUSG00002076976	0	0	0	0	0	0	2
ENSMUSG00000116081	1	0	0	0	0	0	0
ENSMUSG00000133259	0	0	0	0	0	0	0
ENSMUSG00000044216	3	1	1	0	2	0	1
ENSMUSG00000116243	2	0	4	2	0	4	3
ENSMUSG00000140818	0	0	0	0	0	0	0
ENSMUSG00000010830	83	298	294	229	592	115	137
ENSMUSG00000055065	317	673	606	822	848	391	510
ENSMUSG00000120620	4	6	8	1	2	4	7
ENSMUSG00000022429	18	10	16	34	7	14	19
ENSMUSG00002075011	0	0	0	0	0	0	0
ENSMUSG00000132658	4	0	4	0	1	5	1
ENSMUSG00000042564	18	23	36	21	36	33	28
ENSMUSG00000022428	23	72	56	136	112	24	51
ENSMUSG00000133615	4	6	5	1	7	2	12
ENSMUSG00000022427	140	352	315	645	491	133	262
ENSMUSG00000022426	144	297	341	557	582	75	344
ENSMUSG00000116239	2	0	0	0	0	0	0
ENSMUSG00000133702	1	0	5	0	0	0	1
ENSMUSG00000042535	267	592	562	907	759	182	455
ENSMUSG00002076066	0	2	3	0	1	1	2
ENSMUSG00000042524	745	1628	1850	3522	3015	313	1380
ENSMUSG00000089796	19	20	25	38	54	17	9
ENSMUSG00000087543	39	43	58	87	98	18	77
ENSMUSG00000022420	62	145	117	211	138	58	92
ENSMUSG00000130624	0	3	3	1	0	1	0
ENSMUSG00000130666	0	0	0	0	0	1	0
ENSMUSG00000022421	40	112	64	152	119	25	52
ENSMUSG00000089837	0	0	0	0	0	0	0
ENSMUSG00000089715	168	315	299	426	690	111	268
ENSMUSG00000115971	6	0	12	0	0	3	1
ENSMUSG00000124500	1	11	7	1	4	2	12
ENSMUSG00000116283	5	7	5	7	1	18	7
ENSMUSG00000128949	1	6	0	0	3	5	0
ENSMUSG00000122203	19	14	13	17	26	6	13
ENSMUSG00000115902	33	33	63	82	74	19	45
ENSMUSG00000009585	741	1535	1648	3236	1957	513	1047
ENSMUSG00000053411	184	496	178	516	341	77	308
ENSMUSG00000137710	5	7	0	1	6	0	1
ENSMUSG00000000489	119	369	115	291	177	57	209
ENSMUSG00000099222	0	0	0	0	0	0	0
ENSMUSG00000116125	20	14	22	38	6	11	14
ENSMUSG00000126785	4	0	0	2	3	1	4
ENSMUSG00000120517	0	0	0	0	0	0	0
ENSMUSG00000126867	2	0	0	0	0	4	4
ENSMUSG00000126834	0	4	2	3	0	4	1
ENSMUSG00000141201	0	0	3	1	0	4	3
ENSMUSG00000141244	0	3	1	0	0	0	0
ENSMUSG00000060036	1177	2907	2553	5202	3808	697	1895
ENSMUSG00000077734	0	0	0	2	1	1	6
ENSMUSG00002075255	0	0	0	0	0	0	0
ENSMUSG00000105167	0	0	3	2	0	0	2
ENSMUSG00000143067	0	4	1	5	1	3	6
ENSMUSG00000064884	0	0	0	2	0	2	2
ENSMUSG00000022415	80	188	77	238	145	41	143
ENSMUSG00000143026	8	2	1	0	0	5	4
ENSMUSG00000121045	14	19	20	38	38	24	18
ENSMUSG00000022414	121	431	305	495	457	94	259
ENSMUSG00000130807	5	0	4	3	4	0	0
ENSMUSG00000130774	9	8	7	7	0	0	8
ENSMUSG00000042428	20	55	13	15	19	13	17
ENSMUSG00000130846	6	1	5	0	0	0	7
ENSMUSG00000140022	1	0	2	0	1	2	6
ENSMUSG00000115962	0	0	0	0	0	0	0
ENSMUSG00000116127	6	2	0	3	2	1	3
ENSMUSG00000022412	196	417	330	756	647	93	298
ENSMUSG00000115798	0	0	0	0	0	0	0
ENSMUSG00000120755	3	0	9	1	7	3	5
ENSMUSG00000042406	251	733	626	1016	892	312	543
ENSMUSG00000051518	9	58	22	72	54	29	26
ENSMUSG00000022416	23	11	15	25	11	14	40
ENSMUSG00000127722	0	0	0	0	0	0	0
ENSMUSG00000115888	3	2	0	6	0	0	1
ENSMUSG00000050439	10	3	16	0	5	7	13
ENSMUSG00000088740	3	0	3	0	0	0	0
ENSMUSG00000116345	4	6	10	3	14	6	13
ENSMUSG00000042351	63	117	157	206	160	46	87
ENSMUSG00000134202	2	3	5	6	0	5	2
ENSMUSG00000134237	3	3	2	1	3	0	5
ENSMUSG00000116433	3	4	10	14	5	6	5
ENSMUSG00000098631	0	0	0	0	0	0	0
ENSMUSG00000131082	1	0	3	0	0	0	3
ENSMUSG00000022408	24	21	25	28	13	11	17
ENSMUSG00000116220	16	1	6	20	6	9	5
ENSMUSG00000142604	2	0	1	0	0	0	14
ENSMUSG00000047888	452	791	824	1226	1408	408	785
ENSMUSG00000116480	0	2	5	1	6	4	5
ENSMUSG00000137174	3	5	5	2	12	4	5
ENSMUSG00000137215	6	11	10	8	18	8	10
