baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene_name
ENSMUSG000000198024	281.860003158166	0.591462276429389	0.0565406867096211	10.4608258379845	1.3071138421298e-25	5.49197715187414e-24	Sec63
ENSMUSG00000015305	65.7666894420056	1.1142145223035	0.134675679999859	8.27331647632791	1.30283276291348e-16	2.43644117929909e-15	Sash1
ENSMUSG000000186664	348.491009391097	0.642085621247363	0.0588205707471788	10.9160046067414	9.66547240048957e-28	4.89756973870582e-26	Cbx1
ENSMUSG00000069662	1660.92999691263	0.700563393848693	0.101919730767284	6.87367783033402	6.25674260847264e-12	7.30232396652275e-11	Marcks
ENSMUSG000000197821	875.943864900498	0.786454758981895	0.055189613667524	14.2500500858675	4.47959851867451e-46	1.05678135218009e-43	Rwdd1
ENSMUSG000000746981	1446.71255609554	0.535728519465826	0.0360513184982644	14.8601643929227	5.97783210251288e-50	1.84997834131638e-47	Csnk2a1
ENSMUSG000000043600	541.522720016261	0.590698470252353	0.0557821184590702	10.5893875415609	3.33768436932916e-26	1.47787528974865e-24	9330159F19Rik
ENSMUSG00000026500	337.839009825362	1.04264920500072	0.0975961440135924	10.6833032753375	1.21856866236472e-26	5.60249595391679e-25	Cox20
ENSMUSG00000019857	287.397573863486	0.8719787489283	0.0634368486503933	13.7456189498608	5.41083257282238e-43	1.02453402814737e-40	Asf1a
ENSMUSG000000327459	1468.00120767027	0.56865888531125	0.0545044769012593	10.4332509482007	1.74803214856652e-25	7.22846454998461e-24	Gpbp1
ENSMUSG000000252455	939.771392719805	0.554665564062904	0.0480040986113897	11.5545459681082	7.00165421227827e-31	4.74152023255484e-29	Lztfl1
ENSMUSG00000121445	337.760219892236	1.6339176270928	0.0937538714527728	17.4277350020245	5.08193780354359e-68	5.62550968937647e-65	ENSMUSG00000121445
ENSMUSG00000032551	380.698687996222	0.521363574606449	0.0616834098496915	8.45224957370052	2.85742975270244e-17	5.70712600364531e-16	1110059G10Rik
ENSMUSG00000049148	437.921178303961	0.786305373650743	0.0912042918319952	8.62136373032942	6.61613871454881e-18	1.40842520964075e-16	Plcxd3
ENSMUSG00000091537	1849.06098803074	0.660076274410602	0.0649607298924386	10.1611585261365	2.95543494606903e-24	1.10039292603898e-22	Tma7
ENSMUSG000000346634	381.431494124284	0.515438768934597	0.0705309502481923	7.30797993109143	2.71188281841532e-13	3.63364522331524e-12	Bmp2k
ENSMUSG000000489604	450.995953333456	0.587096702612826	0.0704493709765587	8.3335975108731	7.84222064078979e-17	1.49573858358231e-15	Prex2
ENSMUSG00000060923	567.437518152003	1.03094205075734	0.0695602125780617	14.8208582542844	1.0740334370748e-49	3.25386908973155e-47	Acyp2
ENSMUSG00000066415	215.036894685997	1.45140088917925	0.129635181079067	11.196041669383	4.26361383431543e-29	2.46407770613318e-27	Msl2
ENSMUSG00000062933	7562.96244610864	1.02896015234304	0.080180224204543	12.8330914829837	1.07007519811617e-37	1.28861231284441e-35	Gm10123
ENSMUSG000000404337	2561.23046562191	0.52200258110981	0.0497825690205258	10.4856497239944	1.00552140682871e-25	4.28739431258328e-24	Zbtb38
ENSMUSG000000324075	1003.98282163233	0.762660250813672	0.0488289954698639	15.6190034932086	5.40436733464301e-55	2.50875961707033e-52	U2surp
ENSMUSG000000396932	126.008705851576	0.697017752774357	0.0905536340814088	7.69729188502507	1.38980184459397e-14	2.12652242898773e-13	Msantd3
ENSMUSG000000478971	81.6382418838032	1.15857931387341	0.122457137600575	9.461100729403	3.04718372187662e-21	8.88561243154317e-20	Ripply2
ENSMUSG000000322513	404.656443224076	0.632798004108199	0.0522389335637002	12.113532205564	8.95529402878754e-34	7.76332281453416e-32	Irak1bp1
ENSMUSG000000313473	738.547636270697	0.561940137420519	0.0683441860286985	8.22220835558059	1.99789699685585e-16	3.68363058722026e-15	Cetn2
ENSMUSG00000098332	193.963367730219	0.908165623289569	0.063720005651423	14.2524410348869	4.3288125480448e-46	1.02964920615932e-43	Pigbos1
ENSMUSG000000546935	997.723895926695	0.576414289388107	0.0382744636649658	15.0600226415641	2.96685411018034e-51	1.05418553265556e-48	Adam10
ENSMUSG000000362027	145.412499542862	0.862943403503195	0.0802187434208559	10.7573787210289	5.47040961746684e-27	2.60668641060121e-25	Rif1
ENSMUSG000000200228	2714.85936190517	0.594341029945405	0.0518634315086134	11.4597320820682	2.10163902530673e-30	1.3382139997202e-28	Ndufa12
ENSMUSG000000210127	950.912191875901	0.504143886667318	0.0542947753454647	9.28531121934976	1.61235276416383e-20	4.4449353357662e-19	Zc3h14
ENSMUSG000000283294	138.079248075352	0.632853742649668	0.0830920902472401	7.61629344943201	2.61063808254476e-14	3.88303744980469e-13	Xpa
ENSMUSG000000323145	826.514998644781	0.514727365945401	0.0466776032271322	11.0272878288276	2.82248833198294e-28	1.51839320902432e-26	Etfa
ENSMUSG000000419868	416.656997692715	0.829536921521384	0.113465431319318	7.3109220304013	2.65315460065839e-13	3.5601884283874e-12	Elmod1
ENSMUSG00000121655	1069.83971205902	0.625403928081895	0.072271524045888	8.65353175179759	4.99297439117132e-18	1.07401192789463e-16	ENSMUSG00000121655
ENSMUSG000000474127	340.568290844413	0.899315030843732	0.0845947989219851	10.6308548788336	2.14140475484309e-26	9.64503446778389e-25	Zbtb44
ENSMUSG000000018338	9309.05007546851	0.557117384550745	0.0716912828558655	7.77106172965022	7.78309546561478e-15	1.22474177471765e-13	Septin7
ENSMUSG000000430676	753.951277548118	0.739436799550421	0.0688905131024414	10.7335069264307	7.08550511062586e-27	3.33215559785822e-25	Dpy19l1
ENSMUSG000000455196	240.262398779142	0.511772043034826	0.0577559695749137	8.86093761045809	7.93442644535883e-19	1.8626486747461e-17	Zfp560
ENSMUSG00000112302	91.6039495770009	0.828745100418613	0.0932766674762101	8.88480605967169	6.40323731064459e-19	1.51555569932288e-17	Gm48226
ENSMUSG000000264343	1708.84316687825	0.697335468875315	0.0511790481093469	13.6254091202599	2.82820882572871e-42	5.02460976625297e-40	Nucks1
ENSMUSG00000025888	55.6824508707869	1.48282171421911	0.18674904793822	7.94018352752008	2.01882316056132e-15	3.38009013287466e-14	Casp1
ENSMUSG000000258942	589.28556635064	0.783621311668218	0.0541228466724972	14.4785679217871	1.65509641634079e-47	4.45189999614058e-45	Aasdhppt
ENSMUSG000000339310	301.687438554919	0.601440281391919	0.0587679128114089	10.2341610007827	1.39398164796203e-24	5.3422351278289e-23	Rbm34
ENSMUSG000000369340	304.604975289424	0.74503247492852	0.0647280103518677	11.5102020111301	1.172035350336e-30	7.70144963881742e-29	4921524J17Rik
ENSMUSG00000051671	396.958913877692	0.832463708339967	0.0647482333191004	12.856933165069	7.86350989869906e-38	9.63062461253012e-36	Coa6
ENSMUSG000000355698	1332.63964759009	0.537922285888812	0.0681999393988041	7.88743055537443	3.08471701962388e-15	5.06164427262229e-14	Ankrd11
ENSMUSG000000445018	226.716580970884	0.573025318990405	0.0703266225833991	8.14805685159791	3.69818495804245e-16	6.64818621345532e-15	Zfp758
ENSMUSG000000471870	4051.48158425757	0.904626318970992	0.128022292570071	7.06616246913295	1.59276924651777e-12	1.98367677952314e-11	Rab2a
ENSMUSG00000031843	211.77507132299	0.617291006714285	0.0627269540192475	9.84092112180152	7.50207907834059e-23	2.48466441833971e-21	Mphosph6
ENSMUSG00000055435	141.582759799748	0.722458165811472	0.0952936181492143	7.58139086166527	3.41869957894738e-14	5.01752129432353e-13	Maf
ENSMUSG00000061104	1057.43811102163	1.25241734617072	0.0643906879264515	19.4502867806174	2.89805741345431e-84	9.2676656018476e-81	Sap18b
ENSMUSG000000368107	432.031683133479	0.567077426474378	0.0514630330670565	11.0191217399774	3.0905975122351e-28	1.65335477694495e-26	Cnep1r1
ENSMUSG000000346569	264.602992601778	1.5394765908204	0.157737052426314	9.75976517337016	1.67542711208485e-22	5.39982841130056e-21	Cacna1a
ENSMUSG000000554470	5153.04662679693	0.569700160378516	0.0364960607700226	15.6099082574539	6.23265468284325e-55	2.84733387979225e-52	Cd47
ENSMUSG00000074228	120.823903574365	2.07098729565131	0.201846176779062	10.2602255276709	1.06457814597193e-24	4.11270115694204e-23	Gm10645
ENSMUSG000000421059	1710.56809724075	0.589851686811459	0.0501350748618303	11.7652499460121	5.89514971836822e-32	4.4415786399046e-30	Inpp5f
ENSMUSG00000097000	45.2594582177638	1.43225855424458	0.153821565388782	9.31116875988462	1.26433314831856e-20	3.49965929995564e-19	Gm17435
ENSMUSG000000331860	1965.79675859173	0.73073668332399	0.0466885820530833	15.6512931254406	3.25536878858105e-55	1.56154615173586e-52	Mzt1
ENSMUSG00000100691	118.053744989956	0.833439412424581	0.0920946826916358	9.04981034806557	1.43216864141074e-19	3.64127611912036e-18	2010320M18Rik
ENSMUSG000000181606	688.456845307323	0.761737162538154	0.0535801273759332	14.2167852120543	7.20893221965334e-46	1.67322805011164e-43	Med1
ENSMUSG000000364697	296.782124064514	0.573109370621877	0.078836098190101	7.26963134628902	3.6046987896669e-13	4.77875798550912e-12	Marchf1
ENSMUSG00000097185	60.0044264177567	2.86932153484369	0.319237802574664	8.98803810733726	2.5168277794421e-19	6.2230945292202e-18	Gm26596
ENSMUSG000000382917	176.174701578285	0.873803171712863	0.109512517720199	7.97902550232112	1.47493102124453e-15	2.4999993947255e-14	Snx25
ENSMUSG00000043398	235.426840233637	1.32102810222975	0.118965247786443	11.1043193437562	1.1952451808107e-28	6.67967991241026e-27	Gpr135
ENSMUSG000000394786	2384.9463743482	0.705264740821807	0.058931794298102	11.9674744205866	5.2605618805854e-33	4.30125657628206e-31	Micu3
ENSMUSG00000141422	3182.5613149884	1.72282960036483	0.244014506776716	7.06035728417285	1.6607503547226e-12	2.06381934193745e-11	ENSMUSG00000141422
ENSMUSG00000094500	217.638509279205	0.633623621439581	0.0769540768923655	8.23378886508925	1.81383259284784e-16	3.35716500673657e-15	Smim18
ENSMUSG000000372348	610.387327869922	0.608784570369361	0.0545830173414056	11.1533696747019	6.89449923741398e-29	3.94494199904596e-27	Hook3
ENSMUSG000000248780	140.126905173521	0.53306895987486	0.0718059596084758	7.42374258044089	1.13856345563756e-13	1.58380835266817e-12	Zng1
ENSMUSG000000315405	409.668178825495	0.639002547479679	0.0668459463352396	9.55933130597048	1.18519992273105e-21	3.5868810700444e-20	Kat6a
ENSMUSG000000292764	226.408058931219	0.61903610600601	0.0723472339219198	8.55645851884399	1.16387690043349e-17	2.41510750334364e-16	Glmn
ENSMUSG000000200775	146.668648087222	0.708745486700969	0.0952835943152464	7.43827404701044	1.0200927185918e-13	1.42798095981472e-12	Srgn
ENSMUSG000000092076	958.67984975318	0.59888612705493	0.0733940737399276	8.15987036197346	3.35384360119987e-16	6.04048640088445e-15	Lnpk
ENSMUSG000000228587	1374.77148615717	0.556766692352118	0.0516340218533475	10.7829425709557	4.14412807481425e-27	1.98786916868715e-25	Tra2b
ENSMUSG00000089768	67.1134742828086	0.808112452377383	0.11293430623289	7.15559761540409	8.33091812233511e-13	1.06187845207674e-11	Tmsb15b1
ENSMUSG000000309607	295.268858504537	0.620502762656025	0.0563808936519323	11.0055503285688	3.59315351616342e-28	1.90100278214521e-26	Eef1akmt2
ENSMUSG00000049091	1087.65825204134	0.646161881471532	0.0460886762550319	14.019970499825	1.17663559687677e-44	2.49005508189046e-42	Sephs2
ENSMUSG000000201321	443.537947343953	0.623658101203853	0.0909119766144678	6.86002135723671	6.88502538225066e-12	8.00961663405644e-11	Rab21
ENSMUSG00000092341	8243.13817738172	1.4192984474537	0.196179107428812	7.23470743676784	4.66533750247181e-13	6.10054878049255e-12	Malat1
ENSMUSG000000632532	4159.47286170353	0.564126123067404	0.0527366886310977	10.6970334640001	1.05088859948718e-26	4.87047097936241e-25	Scoc
ENSMUSG00000039016	1937.46090216104	0.644527348079632	0.0581754095004325	11.0790341419916	1.58573915009777e-28	8.74313380823064e-27	Timm8b
ENSMUSG000000426992	348.034001853693	0.838484765177002	0.092013881718584	9.11258985618529	8.0438417801775e-20	2.08943872089611e-18	Dhx9
ENSMUSG00000026032	1963.80578976506	0.513011450449131	0.0492578771623689	10.4148103816592	2.12220063864356e-25	8.6760023552273e-24	Ndufb3
ENSMUSG00000141779	171.855674167644	2.56477638132375	0.280882311720581	9.13114238348753	6.77802297243584e-20	1.77343890154251e-18	ENSMUSG00000141779
ENSMUSG000000312465	1668.25107757656	0.508745780861717	0.0671990627595357	7.57072732818025	3.71140340603612e-14	5.42773889375638e-13	Sh3bgrl
ENSMUSG000000356235	511.702139641728	0.636331735360754	0.058133617100476	10.9460199983934	6.94317822582511e-28	3.57480523287071e-26	Rsf1
ENSMUSG00000126489	683.683683985259	1.25151309050448	0.0958221535008221	13.0607906917239	5.51519596246156e-39	7.4174231306358e-37	ENSMUSG00000126489
ENSMUSG000000423481	498.019524252565	0.746772532499366	0.0789515907636949	9.45861286993551	3.1205523016038e-21	9.09034572798168e-20	Arl15
ENSMUSG000000627975	933.939832623745	0.580259591119097	0.0400423677288392	14.4911408598144	1.37834315551509e-47	3.74246173196979e-45	Hikeshi
ENSMUSG000000305608	159.994368892897	0.581250447872963	0.0759999839918618	7.64803381978612	2.04075548443386e-14	3.06710097114836e-13	Ctsc
ENSMUSG000000311893	107.99266070603	1.15129426821276	0.149890959087407	7.68087865487205	1.58001091597407e-14	2.4022342404992e-13	Aff2
ENSMUSG000000258135	947.809687674461	0.515153107399832	0.0677697122315871	7.60152419770379	2.92663033378588e-14	4.32843513035414e-13	Homer2
ENSMUSG000000757001	582.673274214216	0.513378758416511	0.0613623959677925	8.36634147542038	5.94347904220475e-17	1.14804879405164e-15	Selenot
ENSMUSG000001019701	138.70930375967	0.927931326315291	0.103221061050661	8.98974799202913	2.47797957170607e-19	6.13230696932696e-18	Chaserr
ENSMUSG000000786712	190.233761032817	0.608867674050448	0.0875792145769152	6.95219381667004	3.59648813089114e-12	4.3003957164594e-11	Chd2
ENSMUSG000000334588	77.1994238418997	0.863961382604672	0.108708825388593	7.94748153626292	1.90341365175916e-15	3.19429436217379e-14	Fan1
ENSMUSG00000109321	59.7388953987005	0.908295915101294	0.123338037969903	7.3642805581433	1.78104767694964e-13	2.43055159745319e-12	A330076H08Rik
ENSMUSG000000305212	292.59807083297	0.575681504595121	0.0771765953374307	7.4592757309147	8.69993746663324e-14	1.22501418897833e-12	Mphosph10
ENSMUSG00000048355	542.748389684035	0.627058394433056	0.0739040835803309	8.48475975960743	2.1616486476949e-17	4.36286183234972e-16	Arxes1
ENSMUSG000000284955	4618.71242611911	0.574166585391996	0.0470826386903728	12.1948684560324	3.31038141770153e-34	2.96810241691177e-32	Rps6
ENSMUSG00000011382	245.045693291694	0.659696272207564	0.0746159004777951	8.84122912118286	9.46712910163411e-19	2.20805058893137e-17	Dhdh
ENSMUSG000000633164	1851.91573023171	0.664261558331589	0.0767864183458742	8.65076888128199	5.11536056981612e-18	1.09951600119401e-16	Rpl27
ENSMUSG000000540793	412.370010598294	0.612712591603844	0.0616062917991734	9.94561713925566	2.6353543066088e-23	9.08360865850395e-22	Utp18
ENSMUSG000000392211	2110.88353565176	1.48253828820236	0.0858650528562591	17.2659101565357	8.49537835865734e-67	8.73233873358989e-64	Rpl22l1
ENSMUSG000000380706	152.959845921734	0.589204790092297	0.0742613900371489	7.93420093264549	2.11854868442601e-15	3.53882470612101e-14	Cntln
ENSMUSG000000665683	565.490752888866	0.81063469761272	0.110658217070965	7.32557164817556	2.37882491351098e-13	3.2143173631812e-12	Lsm14a
ENSMUSG00000031609	119.478357372624	0.719339782732056	0.0862947755210923	8.33584395333683	7.69473473436609e-17	1.4695564723941e-15	Sap30
ENSMUSG00000031357	388.047300299247	0.642677590292488	0.0530059583543622	12.1246291972683	7.82134029096276e-34	6.80078534483986e-32	Syap1
ENSMUSG000000847860	2208.57538059867	0.615894774508574	0.0643531382137336	9.57054763146168	1.06340889202826e-21	3.23872712396459e-20	Ubl5
ENSMUSG00000074211	390.653595839386	0.514112343414652	0.0600382094573317	8.56308587583753	1.09886024141549e-17	2.28513703816325e-16	Sdhaf1
ENSMUSG000000439981	670.259744215322	0.507991485573487	0.0586639868380487	8.65934132598042	4.74498033126736e-18	1.02219520145364e-16	Mgat2
ENSMUSG000000620786	3676.21108275321	0.80899218272592	0.0505624762757074	15.999852901085	1.28077338505107e-57	7.67957058232394e-55	Qki
ENSMUSG00000050786	349.098830578099	0.667551173414136	0.0738842387327618	9.03509577771599	1.63858874392473e-19	4.11879673702162e-18	Ccdc126
ENSMUSG000000306134	301.136725707203	0.649275674701692	0.0550409177583213	11.796236348249	4.08161780942442e-32	3.14099043243433e-30	Ccdc90b
ENSMUSG000000616134	872.259772313992	0.564839340458065	0.0446422266830513	12.6525799097855	1.08260455811045e-36	1.19270000794853e-34	U2af1
ENSMUSG000000459963	519.437865812239	0.920423546549837	0.07669104368628	12.001708443492	3.48037141995506e-33	2.90205195315468e-31	Polr2k
ENSMUSG00000142531	57.4351443017164	2.96827358160779	0.188046087826001	15.7848196467365	3.95778900262928e-56	2.07107500517588e-53	ENSMUSG00000142531
ENSMUSG000000085758	981.952166785406	0.598989620997662	0.0564672137234508	10.6077417584516	2.74298485182889e-26	1.22396662047267e-24	Nfib
ENSMUSG00000030431	64.0401593710148	1.5538486101773	0.187902332840204	8.2694482111551	1.34580418790571e-16	2.51027805133599e-15	Tmem238
ENSMUSG000000631794	324.350724442708	0.506932963342148	0.0634260267206216	7.99250701254049	1.32221988470541e-15	2.25844572710424e-14	Pstk
ENSMUSG000000302593	87.0226651103721	0.855404387285398	0.121020622669423	7.06825306643813	1.56896234121893e-12	1.9556650126731e-11	Rassf8
ENSMUSG000000403704	490.08741724073	0.51999962960182	0.0488488770340487	10.6450682425999	1.83849510250137e-26	8.29368770299245e-25	Etfrf1
ENSMUSG000000302320	320.351241088605	0.648096744540874	0.083966692998709	7.71849791143779	1.17708589892214e-14	1.81649915586478e-13	Aebp2
ENSMUSG000000426057	869.978971420614	0.956474962054981	0.103557971538883	9.23613071829871	2.55572216472219e-20	6.93926788894993e-19	Atxn2
ENSMUSG000000030315	397.536608081136	1.01988763099832	0.0802999615687469	12.700972840755	5.83992023734134e-37	6.51468001360159e-35	Cdkn1b
ENSMUSG000000326524	457.789041137874	1.09284444525747	0.0625894631504052	17.4605179570132	2.8632446483836e-68	3.29628176900514e-65	Crebl2
ENSMUSG00000020608	599.682027291767	0.556309908247595	0.0547550852082767	10.1599679031	2.99174923248477e-24	1.1124746080122e-22	Smc6
ENSMUSG00000030218	350.419722040995	1.19152483636156	0.165375468176633	7.20496727536953	5.80577913820305e-13	7.53024467672924e-12	Mgp
ENSMUSG000000228904	5557.11677479491	0.519036527844299	0.0469452379726079	11.0562125203658	2.0455391503656e-28	1.11501254330819e-26	Atp5pf
ENSMUSG00000121079	40.5182376376785	1.10062740517143	0.14614605946991	7.53100979365126	5.03494112735174e-14	7.26005213358268e-13	Gm57389
ENSMUSG00000117456	51.2373016265378	8.93753884954596	0.714396316766356	12.5106172019487	6.53147489084317e-36	6.66604180260132e-34	Gm49976
ENSMUSG000000328036	732.443480554161	0.532510295460499	0.0478882859410503	11.1198445506279	1.00446853758495e-28	5.65745772607287e-27	Cdv3
ENSMUSG000000223704	667.136156099945	0.552026701513936	0.04579176546354	12.0551521856799	1.82195656977994e-33	1.54683575324001e-31	Mrpl13
ENSMUSG000000785701	567.056191450977	0.657176574715801	0.077773803888576	8.44984483023766	2.91690237163199e-17	5.82187012190987e-16	1110065P20Rik
ENSMUSG000000459627	1120.3737804743	0.685762374320419	0.0767682944038226	8.93288537469803	4.15039627414289e-19	1.00044016052016e-17	Wnk1
ENSMUSG00000074037	9.90437374128936	4.78399721605371	0.689525789279797	6.93809758885241	3.97415164218624e-12	4.72806551045479e-11	Mc1r
ENSMUSG000000292533	241.42512996423	0.503756336138192	0.06874019683918	7.32840985772483	2.32899531248555e-13	3.14994427108301e-12	Cenpc1
ENSMUSG000000262395	637.209805058907	0.531680236893502	0.046268208679585	11.4912647812989	1.4595913355306e-30	9.46137347475368e-29	Pde6d
ENSMUSG00000109006	1509.09146825467	1.29398503448727	0.0857005626212492	15.098909445974	1.64633783605114e-51	5.99787965308708e-49	B230209E15Rik
ENSMUSG00000064353	16.8497215121113	3.39417316041561	0.317860807783754	10.6781744628445	1.28779128692637e-26	5.90189825302993e-25	mt-Td
ENSMUSG000000011584	697.234033753669	0.750803197545114	0.0621741900440168	12.0758018240941	1.41775481401794e-33	1.21441670542412e-31	Snrnp27
ENSMUSG00000112557	80.939571454606	1.4439003646828	0.189969029838593	7.60071452651839	2.94500121124474e-14	4.35336825171212e-13	Gm47626
ENSMUSG000000282614	585.200292815091	0.603306364538393	0.057738372769676	10.4489672222846	1.48129474533784e-25	6.16977482859167e-24	Ndufaf4
ENSMUSG000000290145	459.056549892527	0.565732344871144	0.0584000102878552	9.68719597963484	3.41783214285556e-22	1.07155366997305e-20	Dnajc2
ENSMUSG000000227905	180.106206052491	1.05244605273406	0.106530507220754	9.87929261007995	5.11930070316733e-23	1.71723302491677e-21	Igsf11
ENSMUSG000000260781	430.398836435962	0.59172741847049	0.0543290808223231	10.8915411325597	1.26481566978371e-27	6.34192679303917e-26	Pdcl3
ENSMUSG000000285659	1743.82837163838	0.55135167296585	0.0782338014242153	7.04748667364632	1.82178267466268e-12	2.25226491234822e-11	Nfia
ENSMUSG000000523721	150.991104009284	0.916354700747681	0.104801271468537	8.74373648246034	2.25525116833493e-18	5.02386872104083e-17	Il1rapl1
ENSMUSG000000467640	6.69192842102101	3.96535651282152	0.546105254299125	7.26115795738073	3.837904417216e-13	5.07622826433335e-12	A530053G22Rik
ENSMUSG00000104861	83.9775385317415	0.782474788173413	0.0917936157682679	8.52428332433012	1.53758845499955e-17	3.14970343938378e-16	3110039M20Rik
ENSMUSG000000687981	909.944422446103	0.702262154713281	0.0513664763468417	13.6716046078652	1.50049476993822e-42	2.76831666497384e-40	Rap1a
ENSMUSG000000298366	3425.48064440248	0.731265463626116	0.0552001396514981	13.2475292316814	4.66303632805224e-40	7.10089145807786e-38	Cbx3
ENSMUSG000000206343	1097.90100236082	0.515189683782248	0.0636572359884399	8.09318337157784	5.81252590494826e-16	1.02821332557047e-14	Ubxn2a
ENSMUSG00000060802	3922.15659635591	0.824347098613855	0.0719281763339713	11.4606978882143	2.07833303066625e-30	1.32630826952562e-28	B2m
ENSMUSG000000199171	119.87023046944	0.917870099765134	0.0917455955382598	10.0045140519292	1.45604777180121e-23	5.12931590210658e-22	Septin10
ENSMUSG000000320510	279.018292940753	0.758679987743638	0.0564399986637337	13.4422396475204	3.41928840654195e-41	5.65577813957953e-39	Fdx1
ENSMUSG000000225211	1455.21730059465	0.517973060976041	0.043347673782522	11.9492700709788	6.54979636230894e-33	5.31013208742574e-31	Crebbp
ENSMUSG00000070866	216.162041836987	0.847444385568033	0.122504669925212	6.91764963805371	4.5919824326998e-12	5.43428644718475e-11	Zfp804a
ENSMUSG000000199753	230.847197052985	0.50334792965296	0.0654468602003069	7.69094083524269	1.46056968020903e-14	2.23124500881614e-13	Ikbip
ENSMUSG000000003401	257.513453241621	0.700566367335499	0.0641523621573215	10.9203518588683	9.21381663040721e-28	4.67694632168871e-26	Dbt
ENSMUSG00000045854	264.322341455989	0.561800162263889	0.0745110942597251	7.53981897387802	4.7062430185734e-14	6.79971788742776e-13	Lyrm2
ENSMUSG000000441552	632.224257239268	0.541350846809236	0.0437410320247563	12.3762705576504	3.51290784494779e-35	3.41570948261629e-33	Lsm8
ENSMUSG00000032757	366.160945744484	0.540323155400732	0.0540787884145168	9.99140645051303	1.66206541896424e-23	5.83364692965973e-22	Bet1
ENSMUSG000000263357	3938.95340481089	0.64631849944929	0.0489997669448653	13.1902361939094	9.98718426819602e-40	1.46653648174974e-37	Pam
ENSMUSG00000050783	98.1768716175183	0.726451850616318	0.0909378036297421	7.98844728617048	1.3664887333359e-15	2.32743936106339e-14	Htr1f
ENSMUSG00000000058	861.110959520794	0.760238502269921	0.0750836719671248	10.1252174054938	4.27028682373428e-24	1.57366357328932e-22	Cav2
ENSMUSG00000112308	26.9659726555911	8.30355110724058	0.672206199929457	12.3526845008451	4.71126665233895e-35	4.48989952056184e-33	Gm48512
ENSMUSG00000072704	3849.78959668019	0.733050088673736	0.0588231942059439	12.461922521706	1.20431865346058e-35	1.20352413768225e-33	Smim10l1
ENSMUSG000000377087	92.4285098679382	1.2004663190769	0.136174827723386	8.81562575952311	1.19018420501471e-18	2.74476695549105e-17	Spag6
ENSMUSG00000052364	557.257434227604	0.747316652741429	0.0922444654869308	8.10147957166394	5.42947633738913e-16	9.65199249329194e-15	B630019K06Rik
ENSMUSG00000082674	9.11440807779538	4.38624728184391	0.609148941896191	7.20061544913822	5.99413798097986e-13	7.77104888426041e-12	Gm11914
ENSMUSG000000267613	834.907111460902	0.533680961356715	0.0491395147814268	10.8605256631152	1.7772320196455e-27	8.75864978722895e-26	Orc4
ENSMUSG00000097274	365.128024721864	2.26471017693476	0.185652925013427	12.1986237317347	3.16121796603114e-34	2.85213210910164e-32	Gm47512
ENSMUSG00000078566	2981.77976015337	0.639310938198301	0.0568571378584247	11.2441632181732	2.47431877249693e-29	1.46228682938879e-27	Bnip3
ENSMUSG000000273515	1153.86394478064	0.684278192754382	0.0952887440291468	7.18110202549292	6.91517217322501e-13	8.89301029122381e-12	Spred1
ENSMUSG000000253263	2366.32604892509	0.554542589783827	0.0397418951639907	13.9536020488094	2.99109126301592e-44	6.06243645358178e-42	Ube3a
ENSMUSG000000519066	15.3339927941597	2.0152915670282	0.289706799833115	6.95631434329158	3.49290035387441e-12	4.18174563580946e-11	Cd209f
ENSMUSG000000327408	1092.53616702954	0.911896831636282	0.0823762045773752	11.0699058825871	1.75584919505156e-28	9.64410222953799e-27	Ccdc88a
ENSMUSG000000634062	675.246570682384	0.573449209032038	0.0538544273913342	10.6481349224096	1.77893428445072e-26	8.03759931566345e-25	Tmed5
ENSMUSG000000248057	445.010566356037	0.524216600155252	0.063210425204858	8.29319844719165	1.1024318906033e-16	2.07651127247734e-15	Pcgf5
ENSMUSG000000293942	383.71422857033	0.988044581947943	0.130372338033159	7.57863667135155	3.49204917117689e-14	5.11734558022618e-13	Cdk2ap1
ENSMUSG000000292903	162.601608037643	0.998176083046272	0.110612989576981	9.02404036690098	1.81277160766132e-19	4.52893920486983e-18	Zfp326
ENSMUSG000000370587	2554.01895561495	0.526836680310672	0.0335116323126631	15.7210092124219	1.08580262411603e-55	5.38801471115231e-53	Paip2
ENSMUSG000000168335	475.362392480652	0.530166580777537	0.0496108469545379	10.6865053374994	1.17723511641745e-26	5.4298083150017e-25	Mrps18c
ENSMUSG00000054717	83.5053162711134	1.02826093295194	0.125686165610873	8.18117831787037	2.81081591092208e-16	5.1015793563418e-15	Hmgb2
ENSMUSG00000029265	696.847022710041	0.555951114494063	0.0581229327487052	9.5650905452022	1.12103304990744e-21	3.40331671919614e-20	Dr1
ENSMUSG00000090000	1263.00585165516	0.812703239681975	0.042539546013883	19.1046523960727	2.30960474959386e-81	4.43151561987072e-78	Ier3ip1
ENSMUSG000000287885	2526.07659806074	0.778126683778122	0.0415871052071153	18.7107681552451	4.0450259119445e-78	6.46777170953748e-75	Ptp4a2
ENSMUSG00000029376	175.57832658011	1.18172592338273	0.102922753970535	11.481678033227	1.6308425971032e-30	1.05005102432275e-28	Mthfd2l
ENSMUSG00000027132	312.025577695149	0.651115788448349	0.0575647318852675	11.3110192147875	1.15737214032835e-29	7.01270054121902e-28	Katnbl1
ENSMUSG000000564595	143.208440141488	0.5403129596514	0.0790037820872596	6.83907713499874	7.97049632782111e-12	9.20171900565661e-11	Zbtb25
