Geneid	male_24m_2	male_24m_1	male_3m_5	male_24m_7	male_3m_6	male_3m_3	male_24m_4
ENSMUSG00000139797	5	8	6	13	10	17	32
ENSMUSG00000139833	1	8	2	0	5	1	1
ENSMUSG00000139875	6	0	9	0	0	5	3
ENSMUSG00000089717	23	19	75	13	31	95	48
ENSMUSG00000081975	7	0	2	1	0	0	1
ENSMUSG00000110940	5	0	23	3	9	8	25
ENSMUSG00000049648	33	45	78	18	7	58	35
ENSMUSG00000110756	2	0	3	0	2	3	3
ENSMUSG00000083937	4	8	41	0	1	18	5
ENSMUSG00000051593	26	15	45	1	10	20	15
ENSMUSG00000082216	17	0	3	0	8	25	12
ENSMUSG00000138540	3	2	5	8	0	3	8
ENSMUSG00000070983	18	3	23	3	9	11	22
ENSMUSG00000015242	4	10	18	7	11	11	26
ENSMUSG00000015247	295	377	578	1143	743	139	326
ENSMUSG00000015243	460	913	939	1143	1023	303	611
ENSMUSG00000126974	10	3	29	6	8	19	31
ENSMUSG00000126938	10	5	7	4	0	18	16
ENSMUSG00000087192	24	6	46	7	4	8	27
ENSMUSG00000142924	12	1	10	1	6	8	12
ENSMUSG00000086947	26	7	43	28	6	28	43
ENSMUSG00000086712	42	48	101	149	70	29	65
ENSMUSG00000141115	6	5	12	3	1	3	17
ENSMUSG00000083735	0	0	1	0	2	3	0
ENSMUSG00000141155	0	0	0	0	0	0	0
ENSMUSG00000121143	4	0	3	0	3	12	2
ENSMUSG00000086267	0	0	11	0	6	0	3
ENSMUSG00000124900	0	0	9	0	2	3	1
ENSMUSG00000028412	1065	2634	1542	3611	3468	500	1929
ENSMUSG00000084970	40	57	69	21	36	38	41
ENSMUSG00000125731	0	4	1	1	0	0	2
ENSMUSG00000054752	162	178	148	151	142	213	250
ENSMUSG00000131860	0	7	2	0	1	2	2
ENSMUSG00000081516	3	2	23	1	1	9	10
ENSMUSG00000141664	8	12	28	3	3	18	26
ENSMUSG00000028414	141	259	301	335	360	143	262
ENSMUSG00002075636	2	0	1	1	10	6	3
ENSMUSG00000028417	12	27	22	14	16	6	34
ENSMUSG00000084403	0	0	0	0	0	0	0
ENSMUSG00000028420	196	670	397	779	683	107	543
ENSMUSG00000065887	0	0	0	0	0	0	0
ENSMUSG00000125977	6	5	4	5	6	2	7
ENSMUSG00000083985	1	0	0	0	0	1	3
ENSMUSG00000077418	0	0	0	0	0	3	5
ENSMUSG00000143808	2	4	1	2	6	3	5
ENSMUSG00000137562	0	2	2	0	0	0	3
ENSMUSG00000089552	0	0	3	1	1	4	1
ENSMUSG00000122551	2	1	0	4	4	8	6
ENSMUSG00000122513	2	1	2	0	0	2	0
ENSMUSG00000121995	10	4	8	0	2	4	5
ENSMUSG00000130816	8	5	8	9	0	2	3
ENSMUSG00000130856	8	4	15	4	7	10	19
ENSMUSG00000086987	0	4	3	3	0	1	1
ENSMUSG00000134608	5	1	5	0	0	10	8
ENSMUSG00000083624	0	0	1	0	0	0	6
ENSMUSG00000141526	17	13	20	8	16	21	37
ENSMUSG00000128514	9	0	6	3	3	4	5
ENSMUSG00000093183	2	2	2	0	1	0	11
ENSMUSG00000130435	1	6	28	1	18	11	27
ENSMUSG00000081428	0	6	0	0	1	0	6
ENSMUSG00000130296	2	0	6	0	0	5	9
ENSMUSG00000099421	2	2	2	0	0	0	6
ENSMUSG00000086371	0	12	9	0	1	0	15
ENSMUSG00000087077	5	4	4	6	4	0	6
ENSMUSG00000083868	2	6	0	0	0	3	4
ENSMUSG00000125105	17	4	9	2	1	2	9
ENSMUSG00002075167	2	3	7	1	8	4	18
ENSMUSG00000130358	3	14	15	7	14	16	34
ENSMUSG00000082111	13	10	15	2	6	6	19
ENSMUSG00000120813	2	3	6	1	3	2	2
ENSMUSG00000060206	100	109	149	41	110	61	130
ENSMUSG00000136587	4	0	5	0	4	0	1
ENSMUSG00000123058	4	5	15	1	1	11	12
ENSMUSG00000123096	2	6	1	4	1	2	12
ENSMUSG00000123021	0	4	15	9	2	2	13
ENSMUSG00000127152	5	8	5	5	2	4	5
ENSMUSG00000082704	5	0	3	0	1	1	3
ENSMUSG00000087614	9	14	11	27	15	6	20
ENSMUSG00000081177	5	2	8	2	1	5	8
ENSMUSG00000132266	29	23	45	24	14	19	43
ENSMUSG00000081504	1	5	2	0	0	6	1
ENSMUSG00000124258	5	3	3	3	1	2	4
ENSMUSG00000081542	1	0	5	0	0	0	0
ENSMUSG00000139212	15	6	18	9	6	7	16
ENSMUSG00000139250	18	8	38	13	10	13	14
ENSMUSG00000077403	5	3	4	0	0	0	2
ENSMUSG00000028426	338	952	879	1808	1386	366	718
ENSMUSG00000087070	13	3	37	4	0	24	49
ENSMUSG00000084144	0	0	0	0	0	0	0
ENSMUSG00000129394	0	2	0	0	3	0	3
ENSMUSG00000084404	0	0	0	0	6	0	0
ENSMUSG00000086346	13	3	17	0	4	5	18
ENSMUSG00000077635	1	7	7	0	3	2	2
ENSMUSG00000128998	4	3	11	9	7	0	12
ENSMUSG00000137058	5	0	9	0	0	4	16
ENSMUSG00000132140	5	3	5	18	4	13	15
ENSMUSG00000082952	1	2	5	3	2	6	7
ENSMUSG00000003032	125	369	241	506	460	70	221
ENSMUSG00000120546	56	32	65	24	14	49	66
ENSMUSG00000120306	5	4	8	4	8	12	2
ENSMUSG00000128187	4	0	6	0	0	2	3
ENSMUSG00000132881	2	15	13	3	10	8	2
ENSMUSG00000126766	5	0	6	2	9	6	9
ENSMUSG00000143360	13	7	31	3	15	14	26
ENSMUSG00000085643	40	54	123	39	59	63	82
ENSMUSG00000081290	8	4	2	1	4	11	3
ENSMUSG00000085020	21	7	24	13	7	31	38
ENSMUSG00000133087	6	5	5	2	7	14	16
ENSMUSG00000082613	0	1	12	0	2	9	20
ENSMUSG00000123907	4	2	17	0	0	3	9
ENSMUSG00000138828	2	0	26	2	4	5	6
ENSMUSG00000077663	0	0	2	1	1	1	0
ENSMUSG00000133813	6	0	12	2	6	2	12
ENSMUSG00000129939	7	23	12	11	0	20	26
ENSMUSG00000070980	5	4	9	0	2	0	2
ENSMUSG00000070979	18	0	12	4	6	0	4
ENSMUSG00000028431	178	675	664	1020	977	238	646
ENSMUSG00002075696	0	0	1	1	0	0	2
ENSMUSG00000038827	139	307	399	548	619	76	373
ENSMUSG00000038816	129	234	163	350	196	127	248
ENSMUSG00000055296	493	1032	866	1240	1090	383	874
ENSMUSG00000065544	0	0	0	0	0	0	0
ENSMUSG00002075508	0	0	0	1	2	0	2
ENSMUSG00000106585	0	0	0	0	0	0	0
ENSMUSG00000064595	2	0	2	0	0	2	1
ENSMUSG00000045589	21	50	94	26	27	59	117
ENSMUSG00000028434	44	184	182	181	217	85	142
ENSMUSG00000127866	0	5	0	3	2	1	5
ENSMUSG00000127507	6	8	9	5	0	21	16
ENSMUSG00000130145	3	0	5	0	6	5	3
ENSMUSG00000085967	15	5	30	2	24	25	7
ENSMUSG00000038764	97	210	69	155	195	103	208
ENSMUSG00000085654	7	29	3	8	5	10	0
ENSMUSG00000136804	7	0	2	0	0	0	2
ENSMUSG00000130808	1	1	17	2	2	10	10
ENSMUSG00000087044	16	5	9	8	6	11	16
ENSMUSG00000095042	12	19	1	6	14	1	9
ENSMUSG00000081540	2	1	1	0	2	2	0
ENSMUSG00000090053	8	17	23	21	26	10	14
ENSMUSG00000081615	5	3	7	0	14	0	7
ENSMUSG00000139010	8	8	8	0	2	6	19
ENSMUSG00000089945	1	2	7	12	0	0	3
ENSMUSG00000122934	5	2	0	8	1	0	4
ENSMUSG00000122889	7	7	6	10	7	14	7
ENSMUSG00000122799	5	1	16	13	7	15	23
ENSMUSG00000038729	8	6	8	9	22	11	13
ENSMUSG00000122844	10	7	16	1	1	8	18
ENSMUSG00000073846	5	4	3	0	4	3	6
ENSMUSG00002076792	1	0	0	2	0	3	3
ENSMUSG00000130440	4	3	1	3	0	3	2
ENSMUSG00000096195	4	0	0	0	0	1	8
ENSMUSG00000052117	26	2	5	4	11	9	19
ENSMUSG00000142402	27	11	29	12	28	26	26
ENSMUSG00000142518	5	11	10	0	2	3	13
ENSMUSG00000028367	530	1061	894	2037	1402	351	791
ENSMUSG00000119963	27	20	42	32	24	41	52
ENSMUSG00000038709	4	12	11	3	4	8	14
ENSMUSG00000137247	12	13	21	5	11	11	31
ENSMUSG00000028369	190	340	337	432	385	192	381
ENSMUSG00000057280	26	221	54	116	63	55	193
ENSMUSG00000128641	5	8	10	0	6	6	12
ENSMUSG00000122956	21	12	12	9	5	9	18
ENSMUSG00000038668	245	941	496	555	824	174	466
ENSMUSG00000093293	0	0	0	1	0	2	0
ENSMUSG00000083834	2	9	24	4	13	15	16
ENSMUSG00000127912	0	0	4	0	2	1	0
ENSMUSG00000081186	1	1	7	1	3	7	10
ENSMUSG00000083145	6	1	0	3	4	1	5
ENSMUSG00000086470	19	13	18	0	0	10	7
ENSMUSG00000131326	4	2	8	0	2	7	4
ENSMUSG00000137221	14	1	14	6	6	8	5
ENSMUSG00000043385	68	43	84	44	28	60	98
ENSMUSG00000050812	769	1288	873	1856	2232	431	1507
ENSMUSG00002076044	3	3	0	1	0	0	5
ENSMUSG00000038630	28	16	46	13	20	16	20
ENSMUSG00000028378	118	269	574	766	712	107	235
ENSMUSG00000128056	5	1	2	0	11	3	12
ENSMUSG00000070972	70	204	191	252	150	97	198
ENSMUSG00000038607	187	586	511	1308	799	164	313
ENSMUSG00000038598	54	69	66	16	24	75	111
ENSMUSG00000081432	7	4	6	0	0	2	12
ENSMUSG00000122718	2	9	11	8	12	9	7
ENSMUSG00000086660	11	13	6	4	3	4	6
ENSMUSG00000082978	11	8	17	18	17	7	20
ENSMUSG00000028381	231	455	384	762	833	165	355
ENSMUSG00000142240	6	0	1	0	0	6	5
ENSMUSG00000124132	1	1	0	0	10	0	0
ENSMUSG00000086952	39	8	59	56	93	18	60
ENSMUSG00000129154	2	6	26	9	2	6	7
ENSMUSG00000129190	2	1	8	3	0	2	2
ENSMUSG00000129111	15	11	24	12	14	7	10
ENSMUSG00000120318	1	3	0	1	13	0	8
ENSMUSG00000038578	265	435	746	996	983	224	436
ENSMUSG00000083979	3	16	16	4	0	1	4
ENSMUSG00000138630	1	7	21	1	9	11	7
ENSMUSG00000122367	1	8	17	20	1	5	12
ENSMUSG00000028382	1475	2369	3821	6519	5256	1295	2601
ENSMUSG00000080831	9	10	11	7	10	9	20
ENSMUSG00000143154	27	0	44	7	22	30	37
ENSMUSG00000123698	8	6	5	7	3	12	10
ENSMUSG00000028383	183	601	545	1165	851	119	479
ENSMUSG00000142332	9	1	10	5	0	9	13
ENSMUSG00000137677	4	2	21	11	8	14	16
ENSMUSG00000045071	217	321	406	467	362	256	357
ENSMUSG00000122099	11	33	42	35	35	26	28
ENSMUSG00000038544	309	569	702	1121	838	317	543
ENSMUSG00000122132	0	10	18	13	9	3	10
ENSMUSG00000028385	258	382	457	794	810	216	421
ENSMUSG00000126388	7	7	4	14	8	5	33
ENSMUSG00000080772	11	28	12	11	15	15	17
ENSMUSG00000073843	22	17	19	20	29	16	21
ENSMUSG00000028386	19	4	25	20	18	15	8
ENSMUSG00000041333	5	8	34	2	14	28	25
ENSMUSG00000078689	27	28	34	2	3	30	30
ENSMUSG00000073842	12	7	10	0	10	10	71
ENSMUSG00000143506	24	24	30	11	17	32	22
ENSMUSG00000083239	2	4	13	5	4	11	13
ENSMUSG00000078688	3	2	15	3	0	4	11
ENSMUSG00000073840	2	4	7	0	2	5	3
ENSMUSG00000078687	12	4	19	3	5	6	15
ENSMUSG00000095455	3	1	7	5	2	5	12
ENSMUSG00000143673	0	0	0	0	0	1	3
ENSMUSG00000096654	0	0	0	0	0	0	0
ENSMUSG00000083293	2	0	0	0	0	0	0
ENSMUSG00000078686	10	1	5	3	8	4	11
ENSMUSG00000143583	5	8	22	0	12	17	5
ENSMUSG00000078685	1	1	2	1	2	9	9
ENSMUSG00000094202	1	0	0	2	0	0	0
ENSMUSG00000086253	6	1	3	0	2	1	0
ENSMUSG00000078683	2	3	9	1	4	6	5
ENSMUSG00000094222	0	0	0	0	0	1	0
ENSMUSG00000094235	0	0	0	0	0	0	0
ENSMUSG00000078680	5	4	14	0	0	2	19
ENSMUSG00000082868	0	0	0	0	1	1	0
ENSMUSG00000073834	10	6	22	8	9	7	29
ENSMUSG00000143631	7	10	12	2	0	16	4
ENSMUSG00000094743	6	1	7	4	1	9	19
ENSMUSG00000143716	0	1	0	0	0	0	2
ENSMUSG00000094793	4	7	18	3	2	2	21
ENSMUSG00000143757	0	0	10	0	0	0	0
ENSMUSG00000096891	0	0	1	0	0	3	2
ENSMUSG00000110439	3	0	1	0	3	1	1
ENSMUSG00000094948	4	16	24	2	7	2	8
ENSMUSG00000124916	2	10	5	2	0	2	11
ENSMUSG00000096652	6	4	7	0	6	6	6
ENSMUSG00000089873	10	0	14	0	1	5	30
ENSMUSG00000125003	0	0	0	0	2	1	2
ENSMUSG00000082173	1	0	3	1	1	9	19
ENSMUSG00000073830	0	1	7	0	3	7	5
ENSMUSG00000124744	3	4	5	0	9	8	7
ENSMUSG00000095978	3	0	3	1	2	5	8
ENSMUSG00000096674	3	12	21	6	8	4	22
ENSMUSG00000124961	47	52	101	28	28	76	100
ENSMUSG00000073835	4	0	1	0	0	0	0
ENSMUSG00000125230	2	1	0	0	0	0	0
ENSMUSG00000078675	16	10	15	5	6	12	24
ENSMUSG00000095532	0	0	1	0	0	0	2
ENSMUSG00000096688	12	8	25	1	6	19	18
ENSMUSG00000124661	27	38	42	11	9	38	32
ENSMUSG00000082065	4	0	0	0	0	1	1
ENSMUSG00000125193	1	0	0	0	1	0	7
ENSMUSG00000078674	11	4	26	1	6	7	14
ENSMUSG00000125395	2	2	6	0	3	4	4
ENSMUSG00000125272	6	15	10	3	3	9	17
ENSMUSG00000083304	6	7	10	4	7	14	17
ENSMUSG00000095307	1	0	1	0	9	0	5
ENSMUSG00000078673	3	6	7	0	14	7	9
ENSMUSG00000081207	53	75	120	24	41	128	208
ENSMUSG00000090090	0	0	0	0	0	0	0
ENSMUSG00000125092	3	1	2	0	0	4	0
ENSMUSG00000058523	6	1	27	5	0	18	15
ENSMUSG00000081755	32	4	11	2	6	20	14
ENSMUSG00000081053	15	2	12	2	4	4	2
ENSMUSG00000082363	3	3	17	0	2	13	25
ENSMUSG00000124618	3	5	15	0	3	1	14
ENSMUSG00000082644	0	0	0	0	0	0	0
ENSMUSG00000125315	2	8	17	0	6	2	15
ENSMUSG00000084309	2	6	4	3	0	7	8
ENSMUSG00000083524	18	5	2	2	1	8	9
ENSMUSG00000078672	1	7	2	9	5	15	33
ENSMUSG00000125127	6	0	7	4	2	3	14
ENSMUSG00000066154	5	16	14	6	17	17	66
ENSMUSG00000085404	34	23	39	3	17	34	31
ENSMUSG00000086530	3	0	2	0	0	7	19
ENSMUSG00000066153	15	4	4	2	14	3	15
ENSMUSG00000028389	64	90	113	63	76	75	135
ENSMUSG00000125355	8	3	7	0	5	1	0
ENSMUSG00000140661	4	3	3	1	3	1	5
ENSMUSG00000130308	1	1	2	0	0	1	0
ENSMUSG00000136389	0	0	0	0	1	2	0
ENSMUSG00000137423	0	4	8	4	4	14	12
ENSMUSG00000066152	332	757	882	1590	1460	172	567
ENSMUSG00000118769	0	6	0	0	0	0	1
ENSMUSG00000137536	0	0	3	1	0	0	2
ENSMUSG00000066151	556	1067	1383	1974	1478	471	937
ENSMUSG00000137498	12	4	19	5	8	4	13
ENSMUSG00000066150	412	983	1121	1672	1568	239	664
ENSMUSG00000066149	185	354	421	545	593	164	444
ENSMUSG00000066148	178	498	528	831	582	160	390
ENSMUSG00000063851	14	4	10	2	4	3	11
ENSMUSG00000137460	0	0	5	3	0	1	1
ENSMUSG00000028391	23	64	69	35	51	30	67
ENSMUSG00000028392	19	39	25	46	19	15	56
ENSMUSG00000038422	29	29	16	28	31	17	43
ENSMUSG00000028393	765	1890	2602	4753	4045	739	1982
ENSMUSG00000136513	25	70	123	209	158	42	103
ENSMUSG00000136476	42	64	116	99	121	45	70
ENSMUSG00000028394	211	749	586	1160	891	225	461
ENSMUSG00000058046	14	10	37	5	10	12	33
ENSMUSG00000059810	332	903	694	865	1323	290	696
ENSMUSG00000085177	0	2	4	0	8	6	3
ENSMUSG00000132911	1	21	4	8	0	9	1
ENSMUSG00000085223	13	19	14	10	10	21	16
ENSMUSG00000086139	2	2	4	0	0	1	1
ENSMUSG00000124273	4	4	14	11	2	0	7
ENSMUSG00000124314	12	0	16	0	0	12	5
ENSMUSG00000077161	1	1	1	3	0	3	3
ENSMUSG00000087967	2	0	0	0	0	3	0
ENSMUSG00000082048	0	0	6	2	0	3	4
ENSMUSG00000083635	7	0	16	4	4	3	8
ENSMUSG00000028358	101	215	186	150	243	72	195
ENSMUSG00000141145	6	8	8	2	11	20	2
ENSMUSG00000140998	14	1	3	5	7	6	9
ENSMUSG00000028356	5	2	14	5	5	13	24
ENSMUSG00000028357	25	3	10	4	2	6	25
ENSMUSG00000045672	134	121	223	145	362	204	122
ENSMUSG00000070102	0	0	1	0	0	0	0
ENSMUSG00000127798	31	23	22	12	23	12	31
ENSMUSG00000039196	71	62	103	164	103	22	36
ENSMUSG00000082141	9	3	7	5	3	5	2
ENSMUSG00000028359	13	3	7	13	15	6	6
ENSMUSG00000061540	7	11	8	8	11	24	9
ENSMUSG00000039158	1061	2272	2337	4929	3851	608	2131
ENSMUSG00000136747	10	16	3	14	15	6	9
ENSMUSG00000086953	6	34	25	30	34	6	28
ENSMUSG00000129050	23	8	17	18	20	6	12
ENSMUSG00000120352	8	38	4	15	20	2	4
ENSMUSG00000039137	125	322	188	196	306	72	259
ENSMUSG00000128798	4	20	26	41	25	1	16
ENSMUSG00000039105	432	1522	931	1882	1482	399	826
ENSMUSG00000045917	169	389	443	909	437	92	280
ENSMUSG00000083943	3	4	6	0	3	1	2
ENSMUSG00000119757	1	2	0	0	0	0	0
ENSMUSG00000084782	2	2	4	0	9	11	5
ENSMUSG00000058935	10	0	4	3	3	7	4
ENSMUSG00000086817	35	34	37	9	5	33	58
ENSMUSG00000077504	1	0	4	0	1	0	1
ENSMUSG00000143409	5	3	12	0	2	8	14
ENSMUSG00000099294	6	11	17	2	2	7	21
ENSMUSG00000050395	42	33	90	62	47	56	91
ENSMUSG00000028362	61	129	86	182	66	20	74
ENSMUSG00000084345	0	10	13	5	4	7	4
ENSMUSG00000138676	2	0	4	0	2	2	1
ENSMUSG00000140494	0	2	1	0	1	4	1
ENSMUSG00000028364	5693	15924	5495	11648	22657	2084	10782
ENSMUSG00000073821	156	324	134	200	273	136	271
ENSMUSG00000086755	1	0	4	1	0	8	1
ENSMUSG00000120418	31	33	58	23	8	36	53
ENSMUSG00000085032	13	16	32	16	2	26	54
ENSMUSG00000136754	3	6	3	1	0	3	8
ENSMUSG00000077214	3	4	0	1	1	0	3
ENSMUSG00000081941	10	2	21	6	28	18	11
ENSMUSG00000139653	2	4	4	1	2	7	8
ENSMUSG00000080805	0	0	0	0	1	0	3
ENSMUSG00000028370	202	419	503	513	758	209	427
ENSMUSG00000135567	19	5	19	8	22	33	26
ENSMUSG00000135605	9	19	32	3	31	21	31
ENSMUSG00000126735	11	28	21	2	10	12	17
ENSMUSG00000028373	55	116	81	61	51	78	137
ENSMUSG00000051675	112	188	214	342	472	87	275
ENSMUSG00000139951	7	3	7	1	0	4	0
ENSMUSG00000083080	0	3	2	0	6	0	1
ENSMUSG00000143718	4	10	6	3	4	9	16
ENSMUSG00000065151	0	0	0	0	1	2	2
ENSMUSG00000134762	13	21	15	5	11	28	34
ENSMUSG00000082053	0	20	4	0	1	0	4
ENSMUSG00000127720	3	7	4	5	0	3	11
ENSMUSG00000132599	3	6	3	0	1	1	7
ENSMUSG00000039005	257	322	400	1044	749	130	406
ENSMUSG00000121059	37	38	36	85	11	50	45
ENSMUSG00000129993	2	1	6	7	0	2	1
ENSMUSG00000081435	2	5	8	2	0	2	7
ENSMUSG00000080815	0	0	9	8	0	10	0
ENSMUSG00002075222	0	1	0	0	0	0	0
ENSMUSG00000083087	9	17	14	4	10	11	21
ENSMUSG00000086364	1	13	2	3	3	7	11
ENSMUSG00000064762	1	0	0	3	0	3	0
ENSMUSG00000081231	11	12	4	3	8	3	14
ENSMUSG00000086790	11	2	4	4	6	2	18
ENSMUSG00000139230	7	5	17	0	3	6	6
ENSMUSG00000028351	51	63	129	25	33	89	143
ENSMUSG00000137960	1	2	7	1	2	0	0
ENSMUSG00000137995	4	0	1	0	6	6	1
ENSMUSG00000139952	0	2	6	7	0	0	6
ENSMUSG00000065815	5	2	0	0	0	0	2
ENSMUSG00000128672	3	11	8	7	2	6	16
ENSMUSG00000120491	28	25	14	19	13	16	35
ENSMUSG00000082553	3	3	7	4	2	2	4
ENSMUSG00000139001	4	8	16	5	16	20	21
ENSMUSG00000082998	6	4	6	10	4	7	36
ENSMUSG00000139410	4	0	12	0	2	7	8
ENSMUSG00000085627	8	4	14	0	2	5	9
ENSMUSG00000123713	0	0	6	0	2	4	2
ENSMUSG00000046341	10	16	15	28	34	9	17
ENSMUSG00000084342	11	21	34	11	15	16	15
ENSMUSG00000140295	9	5	16	3	5	7	18
ENSMUSG00000082368	5	6	7	4	7	6	13
ENSMUSG00000039298	280	662	565	732	819	236	491
ENSMUSG00000080902	2	3	9	19	6	1	11
ENSMUSG00000141435	3	0	1	1	0	7	4
ENSMUSG00002076539	2	0	3	0	0	13	2
ENSMUSG00000039270	572	1133	1286	2145	2527	348	1012
ENSMUSG00000123416	22	14	43	1	3	22	29
ENSMUSG00000083549	16	3	22	4	6	3	21
ENSMUSG00000084937	30	26	39	6	9	40	72
ENSMUSG00000082017	8	22	6	4	2	21	8
ENSMUSG00000083914	5	18	9	13	1	14	13
ENSMUSG00000082432	12	19	11	6	6	14	24
ENSMUSG00000066141	8	4	14	2	4	3	14
ENSMUSG00000081117	0	5	5	2	2	3	1
ENSMUSG00000086696	6	3	35	4	1	27	14
ENSMUSG00000008305	187	363	288	435	533	177	354
ENSMUSG00000086027	2	0	1	1	1	5	2
ENSMUSG00000084910	31	130	117	42	88	65	86
ENSMUSG00000135412	18	11	28	18	7	10	20
ENSMUSG00000142164	0	2	3	0	1	3	1
ENSMUSG00000125265	4	11	3	2	7	16	12
ENSMUSG00000083372	1	0	5	2	1	2	6
ENSMUSG00000123724	4	12	5	2	6	3	6
ENSMUSG00000059343	8	12	2	2	0	18	11
ENSMUSG00000137926	8	9	6	5	6	8	6
ENSMUSG00000084173	0	0	0	0	0	0	0
ENSMUSG00000089098	0	3	0	0	1	0	0
ENSMUSG00000084162	36	21	31	17	7	34	69
ENSMUSG00000089194	10	5	8	2	0	12	9
ENSMUSG00000135313	12	3	3	0	1	9	10
ENSMUSG00000066137	14	17	39	5	6	27	29
ENSMUSG00000080222	13	2	8	9	10	9	17
ENSMUSG00000082566	8	37	41	5	4	21	30
ENSMUSG00000081871	3	3	10	0	0	10	5
ENSMUSG00000077312	0	9	0	0	1	0	1
ENSMUSG00000121585	0	0	0	0	0	0	0
ENSMUSG00000094116	0	0	0	0	0	0	0
ENSMUSG00000096700	0	0	1	0	0	0	0
ENSMUSG00000095935	1	0	0	1	0	0	0
ENSMUSG00000095048	0	0	0	0	1	0	0
ENSMUSG00000095341	0	0	0	0	0	0	4
ENSMUSG00000043003	97	95	108	66	54	111	139
ENSMUSG00000138720	4	0	14	0	2	15	2
ENSMUSG00000085034	19	11	35	6	16	27	36
ENSMUSG00000083530	1	1	5	0	0	0	0
ENSMUSG00000096530	0	0	0	0	0	0	0
ENSMUSG00000096750	0	0	0	0	0	0	0
ENSMUSG00000096333	0	0	0	0	0	1	0
ENSMUSG00000093962	9	2	7	0	0	5	2
ENSMUSG00000028396	125	240	64	207	258	37	374
ENSMUSG00000049122	83	174	133	49	125	114	207
ENSMUSG00000081048	10	16	11	9	7	10	13
ENSMUSG00000083767	0	0	0	0	8	2	0
ENSMUSG00000028397	279	673	603	980	982	269	510
ENSMUSG00000085482	12	15	18	15	15	15	29
ENSMUSG00002075833	0	3	2	0	1	0	2
ENSMUSG00000104700	0	0	0	0	0	0	0
ENSMUSG00000081438	7	3	15	2	0	4	14
ENSMUSG00000083659	0	1	9	1	1	0	28
ENSMUSG00000082533	3	0	1	1	0	0	5
ENSMUSG00000084311	10	12	4	3	2	15	12
ENSMUSG00000081067	0	14	12	13	4	6	31
ENSMUSG00000119949	20	13	24	10	8	25	33
ENSMUSG00000028398	37	118	74	185	168	58	100
ENSMUSG00002075396	3	1	3	0	0	0	6
ENSMUSG00000083224	5	22	21	17	0	11	27
ENSMUSG00000084026	3	2	3	1	0	2	13
ENSMUSG00000142025	19	11	19	10	14	11	13
ENSMUSG00000141053	5	7	5	10	7	7	6
ENSMUSG00000130336	10	10	12	18	13	23	48
ENSMUSG00000141809	14	17	14	2	11	17	17
ENSMUSG00000124770	8	5	19	1	8	15	25
ENSMUSG00000084253	0	0	0	2	3	0	4
ENSMUSG00000081844	2	3	7	1	4	4	7
ENSMUSG00000124849	5	5	3	0	0	3	6
ENSMUSG00000028399	711	2238	1343	1376	2885	701	1654
ENSMUSG00000126912	23	35	33	19	32	46	41
ENSMUSG00000127074	10	9	5	1	1	19	6
ENSMUSG00000127032	33	34	26	16	19	41	31
ENSMUSG00000080780	12	35	34	10	10	33	8
ENSMUSG00000126991	1	0	5	0	2	4	1
ENSMUSG00000127114	13	9	15	6	10	10	22
ENSMUSG00000110373	14	15	18	3	14	27	28
ENSMUSG00000126950	6	3	9	4	7	1	10
ENSMUSG00000083050	7	17	25	7	10	49	36
ENSMUSG00000081890	0	13	2	1	3	6	7
ENSMUSG00000081936	1	4	4	1	3	1	3
ENSMUSG00000084090	2	0	4	0	3	5	12
ENSMUSG00000081656	0	7	1	0	1	0	4
ENSMUSG00002076969	0	2	2	1	0	3	1
ENSMUSG00000138580	1	8	4	5	2	3	2
ENSMUSG00000136471	8	6	13	6	11	11	10
ENSMUSG00000092492	25	45	44	7	15	68	54
ENSMUSG00000082351	32	12	17	10	3	35	36
ENSMUSG00000129530	17	8	8	4	3	8	15
ENSMUSG00000085840	4	1	2	2	1	3	2
ENSMUSG00002076908	0	0	0	0	0	0	1
ENSMUSG00000083629	11	10	22	8	18	5	23
ENSMUSG00000089543	9	4	1	6	3	8	7
ENSMUSG00000083496	2	8	2	4	2	11	19
ENSMUSG00000138517	2	2	2	4	0	2	7
ENSMUSG00000084248	1	2	3	0	6	0	4
ENSMUSG00000082179	38	13	19	10	6	22	39
ENSMUSG00000083076	6	10	7	8	4	7	10
ENSMUSG00000083219	8	24	1	17	15	16	9
ENSMUSG00000123766	0	2	3	1	0	1	12
ENSMUSG00000082555	13	10	10	13	7	17	13
ENSMUSG00000134862	21	3	14	3	19	14	31
ENSMUSG00000135342	5	2	6	2	0	2	9
ENSMUSG00000005994	35	24	34	9	7	13	66
ENSMUSG00000132101	3	6	3	1	0	3	1
ENSMUSG00000048706	37	99	204	75	230	93	109
ENSMUSG00002075952	1	0	2	0	0	1	2
ENSMUSG00000143431	3	7	6	1	1	1	13
ENSMUSG00000132602	7	5	18	0	1	0	7
ENSMUSG00000142147	1	1	1	0	0	0	1
ENSMUSG00000028402	275	693	602	480	618	366	749
ENSMUSG00000077607	0	1	0	0	0	2	0
ENSMUSG00000081391	2	0	5	1	7	6	21
ENSMUSG00000122609	9	7	19	12	6	10	20
ENSMUSG00000139013	4	5	18	0	0	19	1
ENSMUSG00000083385	14	0	5	4	0	7	4
ENSMUSG00000087540	7	40	56	6	6	34	42
ENSMUSG00000136751	16	2	11	8	5	10	29
ENSMUSG00000136286	21	16	24	12	13	42	33
ENSMUSG00002076931	0	0	2	1	0	2	1
ENSMUSG00000087608	8	12	2	2	5	16	20
