gene_id	SRR9126859	SRR9126934	SRR9127063	SRR9127293	SRR9127308	SRR9127357	SRR9127396
ENSMUSG00000031878.19	1.824923	4.491768	3.128202	4.773554	2.552074	1.538008	3.891157
ENSMUSG00000031879.15	3.922305	8.001299	5.73139	10.405203	7.578114	0.832232	6.979029
ENSMUSG00000031880.8	1.452738	3.169437	1.941605	3.662644	2.348074	0.64954	2.502442
ENSMUSG00000031881.7	1.361977	0.129257	1.679784	0.402994	0.737006	0.119793	1.972463
ENSMUSG00000031883.14	0.849734	0.039089	0.37696	0.348266	1.606783	0.286452	0.5759
ENSMUSG00000031885.15	5.901561	9.827627	11.192928	15.710773	17.111986	1.895657	11.211822
ENSMUSG00000031886.15	0.111308	0.605989	0.695592	0.2098	0.505648	0.34407	1.122024
ENSMUSG00000031887.14	0.770565	1.298165	0.425447	3.777102	1.008759	0.121435	0.608246
ENSMUSG00000031889.10	0.361738	1.584889	2.865998	1.399495	2.497818	1.390386	2.974974
ENSMUSG00000031891.7	0.171625	0.046846	0.154022	0.162388	0.076649	0.016299	0.164643
ENSMUSG00000031893.8	0.248447	0.059963	0.06143	0.0629	0.144319	0.074085	0.087539
ENSMUSG00000031896.8	0.3658	0.105142	0.520065	1.022278	1.133251	0.043512	0.122994
ENSMUSG00000031897.10	2.283912	3.172695	1.754414	1.100927	1.896365	1.005299	0.469344
ENSMUSG00000031898.10	0.189311	0.128466	0.085316	0.02901	0	0.0539	0.030403
ENSMUSG00000031901.13	5.199162	7.171894	4.887658	4.068048	6.616914	1.333122	8.315952
ENSMUSG00000031902.11	3.512383	3.97822	6.258302	6.08413	5.603793	2.019272	5.272513
ENSMUSG00000031903.8	4.681125	4.206406	6.907117	11.887324	11.147577	0.759738	4.319987
ENSMUSG00000031904.6	1.697046	4.382944	2.222337	6.385753	7.095935	0.928687	4.499679
ENSMUSG00000031906.10	1.958129	4.107673	5.084332	2.66099	7.796167	1.617801	2.350705
ENSMUSG00000031907.10	1.092452	1.072927	1.524026	2.819253	2.188468	0.320829	1.088182
ENSMUSG00000031910.15	0.102062	0	0.105933	0	0.084147	0	0.060155
ENSMUSG00000031913.10	1.069356	3.550076	0.871926	2.171425	1.537371	0.377202	2.503579
ENSMUSG00000031916.18	2.378793	5.269967	2.470407	6.082071	5.672466	0.770729	3.275683
ENSMUSG00000031917.13	0.655432	1.075289	0	3.476095	1.355002	0.766192	0.916865
ENSMUSG00000031918.17	3.641757	7.056365	6.464882	8.715496	9.902233	1.937548	6.433867
ENSMUSG00000031919.7	0.370439	0	0.221968	0	0	0	0.079439
ENSMUSG00000031921.18	3.140834	3.506538	1.72474	3.508957	2.067873	0.910932	2.456368
ENSMUSG00000031922.13	28.483225	31.648597	51.094189	30.665736	25.67069	19.44048	59.646399
ENSMUSG00000031924.5	4.021394	7.167563	5.710252	11.213162	10.045584	1.11417	6.374989
ENSMUSG00000031925.18	0.53115	1.221138	0.862892	1.147446	1.074552	0.220949	0.997493
ENSMUSG00000031927.10	0.517243	0	0.429641	0.461439	0.110228	0.345937	3.483031
ENSMUSG00000031928.16	2.563267	1.752444	0.360661	2.198248	3.552464	0.689406	0
ENSMUSG00000031930.12	9.994272	15.846513	18.883291	27.298783	25.717292	4.112363	14.826433
ENSMUSG00000031931.5	2.925403	4.060886	2.941313	6.084076	4.611478	2.429675	4.123098
ENSMUSG00000031932.15	0.080386	0.134365	0.111313	0.035407	0.092882	0.101858	0.242576
ENSMUSG00000031933.18	0.08491	0	0.126748	0.682741	0	0.031773	0.154298
ENSMUSG00000031934.15	2.218693	2.571792	2.080385	6.590408	3.943766	0.340673	2.881703
ENSMUSG00000031935.10	2.453568	5.323818	3.658051	3.953392	2.813524	1.201693	0.609091
ENSMUSG00000031936.10	0.221746	0.090953	0.253244	0.020592	0.10515	0.151089	0.278729
ENSMUSG00000031937.8	0.343455	0.318354	0.1861	0.209932	0.069302	0.044504	0.22378
ENSMUSG00000031938.16	3.829999	4.824567	6.23317	4.390468	4.614785	2.461163	7.100297
ENSMUSG00000031939.17	8.382911	8.104767	15.160594	13.261247	11.89008	5.729556	13.682214
ENSMUSG00000031948.15	0.929078	1.799321	2.096353	3.039975	1.649403	0.647971	1.555463
ENSMUSG00000031949.18	1.496335	1.708331	2.071984	1.080648	1.067291	0.98521	2.707873
ENSMUSG00000031950.8	14.339562	28.998366	25.872658	53.366772	46.832009	5.695414	29.604657
ENSMUSG00000031951.9	1.946964	1.742817	2.439863	1.440019	2.291165	0.672668	2.629714
ENSMUSG00000031952.6	0.448325	0.265585	0.457493	0.524719	0.473864	0.213135	1.044586
ENSMUSG00000031953.3	0.483904	0.810486	0.846022	0.642884	0.809332	0.202668	0.789463
ENSMUSG00000031954.7	4.864739	8.585166	6.01574	10.835862	9.117406	1.925143	5.631084
ENSMUSG00000031955.11	1.415667	4.512956	2.116749	2.360658	3.861765	0.818488	1.878723
ENSMUSG00000031957.7	0.274779	0	0.292489	0	0	0.043586	0.470975
ENSMUSG00000031958.17	0.66303	1.129301	0.237453	0.497037	0.561122	0.07622	1.110721
ENSMUSG00000031959.16	4.734301	1.485422	4.049573	1.916415	1.61782	2.119779	5.411827
ENSMUSG00000031960.15	4.268521	7.057829	9.807821	16.336263	12.500571	1.34515	9.550736
ENSMUSG00000031962.7	1.246046	3.807882	3.745046	3.079022	3.824862	0.398494	2.997622
ENSMUSG00000031963.9	1.161646	0.609056	2.054561	0.928014	1.934582	0.328891	0.584513
ENSMUSG00000031965.16	0.194826	0.198491	0.676196	0.209528	0.112163	0.207159	2.056247
ENSMUSG00000031966.8	1.257916	0.196419	0.3134	0.126546	0	0.472849	0.204669
ENSMUSG00000031967.16	2.816176	1.467444	3.763557	3.839059	1.721693	0.652154	3.298966
ENSMUSG00000031969.17	3.028659	5.42619	4.595294	9.877233	6.500396	1.63078	6.04629
ENSMUSG00000031970.18	0.204743	0.347588	0.07779	0.125881	0.0392	0.02163	0.52082
ENSMUSG00000031971.16	0	0	0	0	0	0.147738	0
ENSMUSG00000031972.6	382.014906	1466.122312	114.910638	853.399813	750.95275	70.277133	1410.012089
ENSMUSG00000031974.9	8.435151	13.912798	24.09827	36.064206	40.466215	3.667738	17.1387
ENSMUSG00000031976.15	0.697595	0.608065	0.834942	1.231728	1.541795	0.130453	1.050403
ENSMUSG00000031979.18	0.948984	0.51446	0.715185	0.840982	1.278288	0.28471	1.292276
ENSMUSG00000031980.11	2.457589	7.173998	7.143326	8.065238	11.938555	0.993711	6.257015
ENSMUSG00000031981.8	0.752624	0	0.038432	0	0.03802	0.02469	2.19422
ENSMUSG00000031982.6	0.71744	1.532136	1.193026	3.785805	2.844958	0.296216	1.240664
ENSMUSG00000031983.8	4.069795	8.123528	6.860362	8.955642	12.750143	1.406108	6.878749
ENSMUSG00000031984.9	2.141908	3.216358	2.91035	4.910363	2.637758	1.02986	2.977226
ENSMUSG00000031985.10	2.125815	4.462089	2.860413	5.67789	5.430771	1.498238	4.630776
ENSMUSG00000031986.7	1.6463	2.560802	2.712624	4.290959	3.581185	0.510224	1.431969
ENSMUSG00000031987.7	0.94021	1.849365	1.130615	1.264343	1.694598	0.675775	2.428394
ENSMUSG00000031988.11	0.25538	0.163557	0.073035	0.274948	0.047797	0.132805	0.304982
ENSMUSG00000031990.16	0.347992	0.764455	0.152242	0.937421	0.944287	0.421991	1.166137
ENSMUSG00000031991.11	0.264215	0.212251	0.1085	0.083633	0.093243	0.143479	0.792823
ENSMUSG00000031993.8	1.164802	2.146573	1.676362	3.626918	2.643011	0.356853	2.049798
ENSMUSG00000031994.14	0.389141	0.226241	0.041392	0.083935	0.079581	0	0.30042
ENSMUSG00000031995.10	5.921957	4.519098	6.381024	3.315884	3.768888	3.165046	10.528538
ENSMUSG00000031996.18	19.036642	33.040289	22.711631	42.791962	54.111773	5.563463	28.739147
ENSMUSG00000031997.10	3.003628	2.447189	2.717325	8.375357	3.072083	0.904347	2.976634
ENSMUSG00000031998.7	0.243638	0	0.497161	0	0	0.063001	0.107147
ENSMUSG00000032000.18	11.398713	11.823703	11.899286	18.118386	9.353829	5.909942	16.940459
ENSMUSG00000032002.11	4.930079	12.008471	8.381936	10.144523	9.486083	2.578895	9.086592
ENSMUSG00000032006.16	1.969305	4.092186	5.258244	2.902328	6.567575	1.371035	3.45444
ENSMUSG00000032009.9	6.002493	4.814074	5.927941	5.795408	3.919998	3.894961	9.550411
ENSMUSG00000032010.16	0.841991	3.573717	0.856989	3.366183	2.317722	0.131758	1.788215
ENSMUSG00000032011.6	3.287837	1.38899	1.283789	1.920778	1.238354	0.338251	1.252821
ENSMUSG00000032012.10	0.934519	1.46253	0.771196	0.685101	1.630366	0.553049	1.558523
ENSMUSG00000032013.7	0.285545	0.058041	0.101871	0.20016	0	0.134931	0.126146
ENSMUSG00000032014.7	2.234476	6.295384	6.356346	8.343781	5.760482	1.144253	3.30672
ENSMUSG00000032015.17	0.160125	0	0.157432	0.047202	0	0.21419	0.155663
ENSMUSG00000032017.15	0.305196	0.124356	0.22233	0.055387	0.026606	0.013413	0.101718
ENSMUSG00000032018.15	0.598131	3.25491	3.989996	4.843841	3.194968	0.161233	2.601128
ENSMUSG00000032020.16	2.729878	3.320228	3.157006	13.003036	6.319316	1.104693	3.210863
ENSMUSG00000032021.15	0.50393	0.087197	0.398158	0.099785	0.103176	0.006967	0.479775
ENSMUSG00000032023.8	0.441863	0.063412	0.486733	0.037449	1.452629	0.176965	0.830387
ENSMUSG00000032024.11	1.802262	4.049056	3.172376	3.480483	4.34016	0.537688	4.562871
ENSMUSG00000032026.8	17.345496	23.753171	21.768226	38.533078	34.895238	6.403643	18.200699
ENSMUSG00000032028.16	3.524208	6.197726	8.154741	12.662398	9.187979	1.311195	5.676766
ENSMUSG00000032030.18	2.320587	4.542805	4.139408	4.867097	3.835948	1.768781	4.605616
ENSMUSG00000032033.12	0.158295	0.193784	0.165197	0.106508	0.164101	0.045122	0.201801
ENSMUSG00000032034.7	1.576758	0.879322	1.47328	4.299027	2.883859	0.256473	1.161929
ENSMUSG00000032035.17	0.62517	0.92628	1.607726	0.516867	2.797039	0.276954	1.34329
ENSMUSG00000032036.16	0.663887	0.206209	0.766713	0.504529	0.314498	0.207414	0.425896
ENSMUSG00000032038.8	3.810635	6.471771	7.388844	13.651404	12.88035	2.316015	7.221207
ENSMUSG00000032040.16	0.309637	0	0	0.392903	0	0.10563	0
ENSMUSG00000032041.16	2.363295	3.30867	5.218402	7.605605	6.839698	1.243449	4.363199
ENSMUSG00000032042.12	0	0.417387	0.646865	0.802602	0.94641	0.597733	1.348407
ENSMUSG00000032044.5	2.328885	2.884008	3.953117	3.822765	4.914485	1.365257	5.735492
ENSMUSG00000032046.16	1.653389	3.313188	1.495449	0.680476	0.99006	0.129562	1.77053
ENSMUSG00000032047.6	5.90247	11.777107	8.903443	14.827643	12.963244	2.118912	11.792695
ENSMUSG00000032048.5	0.709851	0.37919	1.119581	0.268821	0.237203	0.467707	1.169329
ENSMUSG00000032050.19	3.65493	0	0.340377	0	0	0.535289	2.969681
ENSMUSG00000032051.10	2.316662	6.304077	3.371922	5.192817	6.123836	1.333467	6.390831
ENSMUSG00000032053.9	2.45882	2.805895	6.527771	6.701622	7.291594	0.812481	2.413124
ENSMUSG00000032056.11	1.506706	0.699572	1.293692	0.376387	1.304884	0.680932	0.825493
ENSMUSG00000032057.10	0.318444	0	0.440607	0.116264	0	0.112711	0.202217
ENSMUSG00000032058.15	5.293027	6.496313	12.444936	20.327316	18.632337	1.623492	10.554963
ENSMUSG00000032059.14	1.184907	2.647508	2.192574	2.734086	4.221674	0	2.45284
ENSMUSG00000032060.11	20.392025	82.483873	5.848669	17.285834	34.677369	4.928853	51.709747
ENSMUSG00000032062.4	1.249255	0.55511	0.471649	0.314975	0.750576	0.264998	0.972051
ENSMUSG00000032064.18	0.814229	0.77666	2.164597	0.266276	1.197056	0.609174	1.36848
ENSMUSG00000032065.7	0.089203	0	0.782928	0.555291	0.247828	0.127118	0.686467
ENSMUSG00000032066.10	0.810251	0.157361	0.625281	0.797002	0.513056	0.193096	0.610939
ENSMUSG00000032067.7	11.250641	12.760637	12.842675	23.874241	23.365921	3.0319	10.747811
ENSMUSG00000032068.15	0.26052	1.455728	0.189612	0.582642	0.142897	0.600244	1.556072
ENSMUSG00000032076.21	8.625863	15.916896	12.56585	14.39597	26.048977	2.781433	13.51782
ENSMUSG00000032077.6	3.012601	2.469963	3.893658	3.532349	3.397717	1.072587	2.999358
ENSMUSG00000032078.18	4.954224	5.701584	6.01417	9.897057	10.19606	1.793539	7.766317
ENSMUSG00000032079.13	0.356541	0.208097	0	0.017464	0.885934	0.024912	0.112527
ENSMUSG00000032080.7	0.104697	0.262151	0.052236	0.070826	0.078018	0	0
ENSMUSG00000032081.11	0.234784	0	0.346626	0	0.105146	0.444502	0.436276
ENSMUSG00000032083.9	0.072971	0	0.284744	0.24554	0	0.445354	1.348536
ENSMUSG00000032085.6	1.945231	9.512616	1.228748	2.01423	5.381308	0.777252	2.341604
ENSMUSG00000032086.13	2.293593	2.577236	1.900229	2.572182	5.059604	0.629911	1.693038
ENSMUSG00000032087.12	0.652481	0.818134	1.134726	0.031093	0.166412	0.498276	1.061278
ENSMUSG00000032089.17	0	0.192188	0.526344	1.583273	0.400203	0.842014	0
ENSMUSG00000032091.16	0.830625	0	0.145971	0.055279	0.179905	0	0.111436
ENSMUSG00000032092.6	0.678599	0.377126	0.720477	0.575052	0.581249	0.21642	0.790598
ENSMUSG00000032093.8	2.191407	0.915783	1.937658	3.865894	1.24595	0.210896	2.307357
ENSMUSG00000032094.9	1.490865	1.107457	2.14293	1.792003	1.016168	0.562755	2.014165
ENSMUSG00000032096.17	4.094336	3.590784	4.665038	3.261005	4.241344	2.210836	6.420861
ENSMUSG00000032097.11	3.504827	3.839	6.148759	6.570096	6.670654	1.430264	4.758853
ENSMUSG00000032098.14	0.032127	0	0.071886	0	0	0.056013	0
ENSMUSG00000032099.4	0.069381	0.445762	0.325258	0.547874	0.110888	0.351306	0.290038
ENSMUSG00000032101.7	0.134102	0.041677	0.228591	0.040847	0.033498	0.056464	0.140403
ENSMUSG00000032103.11	0.470178	1.588741	0.655254	1.377821	1.077674	0.590061	0.507979
ENSMUSG00000032105.6	0.029019	0.11521	0.343821	0.540121	0.286654	0.073455	0.265082
ENSMUSG00000032108.4	0.308723	0.287079	0.628849	0.035799	0.11888	0.19484	0.42034
ENSMUSG00000032109.16	3.802254	5.854763	4.354428	11.802211	7.144039	1.098831	4.96696
ENSMUSG00000032110.5	1.295316	0.549017	1.349644	0.190995	0.505621	0.618647	1.05677
ENSMUSG00000032112.11	9.31751	15.07195	14.076797	22.878786	20.915723	5.311329	15.226936
ENSMUSG00000032113.17	1.399373	1.491697	4.016956	4.392257	5.621218	1.281402	1.973755
ENSMUSG00000032114.10	2.825636	5.089824	4.343895	8.369337	5.880743	1.00178	6.274618
ENSMUSG00000032115.15	2.657109	0.871012	0.653738	2.002578	1.169539	0.209628	1.623494
ENSMUSG00000032116.19	11.206046	16.354741	13.572028	34.768197	34.47753	3.304924	14.532176
ENSMUSG00000032118.17	0.838079	0.066011	1.10852	0.570417	0	0.43483	1.927192
ENSMUSG00000032119.6	2.30907	3.346007	3.554705	4.966193	3.891331	2.075079	4.30232
ENSMUSG00000032120.12	0.668204	0.802438	1.27464	2.702081	0.783819	0.136621	0.273852
ENSMUSG00000032122.16	5.863651	12.953847	6.196843	15.685786	8.548413	0.797401	6.078814
ENSMUSG00000032123.6	3.868785	5.407215	5.806607	8.885545	7.740128	1.486623	7.352346
ENSMUSG00000032125.22	0.877032	2.456651	1.87418	1.202702	2.983302	0.720693	1.817406
ENSMUSG00000032126.17	50.077698	82.456761	141.458415	196.730294	193.541582	29.540676	109.612483
ENSMUSG00000032127.10	1.363649	0.42874	1.269054	2.8879	0.880575	0.367787	1.086498
ENSMUSG00000032128.16	0.321961	0.277518	0.390312	0.780472	0.098073	0.14141	0.271258
ENSMUSG00000032131.17	2.014055	2.752847	3.644041	5.622942	6.926555	0.987516	2.486247
ENSMUSG00000032135.16	0.568857	1.707455	0.736764	1.022025	2.462751	0.488397	1.230098
ENSMUSG00000032171.8	2.17746	3.333971	2.62864	5.612187	4.876618	0.592855	2.970207
ENSMUSG00000032172.9	0.510177	1.150888	0.544229	0.558311	0.512431	0.216945	0.808352
ENSMUSG00000032174.6	0.263794	0.039931	0.189735	0.147174	0.230024	0.028914	0.296309
ENSMUSG00000032175.12	3.923777	4.545266	4.96748	11.433789	7.801457	1.425561	4.601813
ENSMUSG00000032177.19	1.033711	2.683485	1.242769	3.716704	2.701307	0.238888	2.42926
ENSMUSG00000032178.15	5.527859	10.459761	6.332111	16.178647	14.187606	1.749691	4.986264
ENSMUSG00000032179.8	1.245231	1.577545	1.923308	0.930651	1.677942	0.911773	1.579147
ENSMUSG00000032180.12	2.836481	8.58531	5.284664	9.062198	9.142959	1.869662	5.219528
ENSMUSG00000032181.8	0.502154	0.034111	0.380654	0.562693	0.88203	0.156304	0.339031
ENSMUSG00000032182.16	2.608848	2.399106	1.697528	4.88171	3.551432	1.186653	2.456404
ENSMUSG00000032184.6	2.572562	3.133163	1.617831	3.055643	1.261104	0.597771	2.303984
ENSMUSG00000032185.17	2.728411	5.825579	4.15611	9.817567	3.962398	0.731725	3.201677
ENSMUSG00000032186.16	0.710482	0.416673	0.46962	0.60724	0.29688	0.143867	0.665405
ENSMUSG00000032187.17	3.386797	5.394774	6.793703	9.265092	9.598066	1.539682	4.603
ENSMUSG00000032191.7	0.625864	0	0.043758	0.199798	0.044306	0.107617	0.140418
ENSMUSG00000032192.10	2.256359	2.898883	2.288784	4.750423	3.780324	0.50301	3.294595
ENSMUSG00000032193.10	4.215325	4.332828	3.356039	6.149409	5.365419	1.189555	4.253088
ENSMUSG00000032194.10	1.515734	3.184396	1.239987	1.995491	3.356526	0.289939	1.938446
ENSMUSG00000032198.10	1.281881	2.843975	1.119068	1.926784	2.123814	0.187158	2.326782
ENSMUSG00000032199.14	2.075105	0.630012	3.133968	1.512305	2.303703	0.778068	5.215371
ENSMUSG00000032202.12	5.953402	5.713435	8.699344	14.991969	12.36731	1.585529	5.611071
ENSMUSG00000032204.14	3.334816	4.920869	7.567611	7.026311	7.839479	1.179318	5.176777
ENSMUSG00000032207.11	1.029423	1.222321	4.937693	3.020772	10.042753	0.542688	2.017035
ENSMUSG00000032212.11	6.089565	8.181876	9.308842	10.282214	10.891114	2.80249	9.089005
ENSMUSG00000032215.16	0	0	0	0.302046	0.337712	0	0.164145
ENSMUSG00000032216.16	4.742773	4.179652	3.28688	4.704174	5.817292	1.596201	6.281232
ENSMUSG00000032217.14	3.728279	3.426604	4.137489	3.768019	4.164561	1.345349	3.700845
ENSMUSG00000032218.8	13.571293	24.254086	36.379841	65.835456	56.674405	6.02529	26.25703
ENSMUSG00000032220.11	4.894731	6.369113	4.846839	7.223431	6.798343	1.159463	5.530901
ENSMUSG00000032221.15	0	1.846371	1.422993	5.311643	3.447555	0.90016	2.136184
ENSMUSG00000032224.16	7.797274	6.195648	12.656967	3.913279	6.714667	3.694934	16.612536
ENSMUSG00000032226.6	0.065528	0	0.152856	0.025663	0.046833	0.024991	0.061238
ENSMUSG00000032228.17	3.691565	5.394159	5.247259	5.343684	6.966666	2.544755	7.134756
ENSMUSG00000032231.15	3.06528	5.979773	3.350143	7.039767	5.913105	0.962324	5.576543
ENSMUSG00000032232.15	0.492922	0.960331	0.626012	0.49962	1.447548	0.49575	1.306949
ENSMUSG00000032235.16	0.770905	1.615414	2.95585	2.547209	3.055873	0.949494	1.79514
ENSMUSG00000032238.18	1.371412	4.812671	3.458882	3.271607	3.751923	0.437802	2.991194
ENSMUSG00000032239.11	2.441399	4.727872	3.357527	3.813861	4.12265	2.245667	4.804515
ENSMUSG00000032243.9	1.116632	2.61954	2.063498	2.03018	4.83966	0.51914	2.319479
ENSMUSG00000032245.13	0.355939	0.8302	0.220989	0.182439	0	0	0.450753
ENSMUSG00000032246.15	1.650067	0.405479	0.315279	0.499605	1.671326	0.331499	0.217736
ENSMUSG00000032249.15	4.289743	5.398657	7.072027	14.861995	12.687232	2.190564	7.252008
ENSMUSG00000032251.13	1.957936	1.44331	2.672898	1.151188	1.524446	0.89818	2.582195
ENSMUSG00000032252.15	2.712643	2.093167	2.226947	2.543679	1.998681	0.839986	2.167089
ENSMUSG00000032253.14	12.202657	10.181914	14.671181	16.974441	20.456918	7.153479	11.171122
ENSMUSG00000032254.11	5.510085	6.501262	14.868239	20.056656	17.315034	2.76833	11.469161
ENSMUSG00000032257.7	0.261523	0.392811	0.112369	0	0.031668	0.041491	0.522864
ENSMUSG00000032258.16	1.55889	0.778377	2.125377	2.018601	0.613156	0.657708	1.300289
ENSMUSG00000032259.9	0	0.031541	0.069162	0.046651	0.102447	0.111472	0.110864
ENSMUSG00000032261.17	0.169611	0.166224	0.409914	0.115957	0.16062	0.254827	0.161711
ENSMUSG00000032262.14	0.31117	0	0	0.259459	0	0	0.212543
ENSMUSG00000032263.15	0.327028	0	1.789901	0.424418	0.750077	0	0.181729
ENSMUSG00000032264.10	1.297495	1.317776	2.000203	1.676038	2.165213	1.561451	2.402194
ENSMUSG00000032265.15	3.623168	6.114221	5.555734	6.1724	8.316753	1.097798	3.176859
ENSMUSG00000032267.9	5.823989	6.775091	10.979945	5.535796	6.391099	1.021207	6.388875
ENSMUSG00000032268.14	0.337976	0.053701	0.563376	0.053292	0.102746	0.057492	1.426335
ENSMUSG00000032269.9	0.250385	0	0.088071	0.021046	0.021839	0.126655	0.224338
ENSMUSG00000032271.14	1.036641	1.477712	1.316066	0.101952	0	0.366368	0.360969
ENSMUSG00000032274.10	0.865297	0.432425	0.553093	0.183019	0.257015	0.272993	2.900076
ENSMUSG00000032278.12	0.600714	0.280122	0.112599	0.137699	0.620674	0.132903	0.055623
ENSMUSG00000032279.12	8.066221	24.916118	14.398769	31.534703	26.143097	2.917153	30.896946
ENSMUSG00000032280.18	1.030792	4.588159	2.323837	3.910151	4.234579	0.857295	2.568084
ENSMUSG00000032281.12	0.702372	0	0	0	0.346513	0	0
ENSMUSG00000032285.16	2.18797	7.199315	6.834453	9.653033	13.546291	1.569781	6.538338
ENSMUSG00000032289.16	2.051616	0.9825	1.381489	1.097372	2.017458	0.646093	1.168233
ENSMUSG00000032290.8	4.57123	4.15112	4.921367	6.319429	6.000267	1.086239	4.930991
ENSMUSG00000032291.9	0.207742	0.922513	1.255624	0.233772	0.781835	0.449599	0.630282
ENSMUSG00000032292.9	0.353686	0.050261	0.337096	0.832397	0	0.069707	0.828341
ENSMUSG00000032293.9	1.883463	2.421371	2.446757	3.12676	4.036242	1.112873	2.850537
ENSMUSG00000032294.18	27.255951	96.255209	21.689656	65.680849	71.134677	7.936769	113.005657
ENSMUSG00000032295.16	8.846353	8.75278	6.503156	9.079658	12.838925	1.854313	6.374044
ENSMUSG00000032297.12	0.684114	0.045974	0.327207	0.053086	0.062349	0.021684	0.103515
ENSMUSG00000032298.14	1.596471	2.220648	2.387905	3.089333	3.513377	0.378762	2.411066
ENSMUSG00000032299.11	9.265153	13.42066	12.004849	31.165575	21.15959	5.009716	10.389613
ENSMUSG00000032300.8	3.845211	5.362925	4.424487	10.616782	7.279744	0.908573	5.479425
ENSMUSG00000032301.14	3.364337	1.758328	1.574243	1.518776	1.655161	0.349461	3.868531
ENSMUSG00000032303.9	0.604475	0.282344	0.608081	0.205908	0.157513	0.194681	0.718172
ENSMUSG00000032305.16	1.233245	0	1.121532	2.67603	2.481263	0.931767	0.379378
ENSMUSG00000032306.15	2.221503	2.173985	1.592098	3.536207	3.266339	1.173741	2.969286
ENSMUSG00000032307.17	2.062687	3.047418	3.420339	4.469593	4.611261	0.305731	3.676639
ENSMUSG00000032308.10	4.427616	4.649672	3.712672	8.522715	6.501054	1.816861	5.855707
ENSMUSG00000032309.16	1.014571	1.800916	1.302254	1.865156	2.19931	0.465378	1.563249
ENSMUSG00000032310.5	0.755465	0.564829	0.072071	0.043379	0.170616	0.015299	0.051357
ENSMUSG00000032311.18	1.705828	3.270501	3.412694	1.722162	1.49585	1.577966	3.32105
ENSMUSG00000032312.8	8.1157	11.471391	9.099992	21.963172	14.966766	1.632853	9.304066
ENSMUSG00000032313.12	0	0	0	0	0.146126	0.098778	0.109775
ENSMUSG00000032314.15	11.872799	20.308278	16.004982	28.424624	24.473907	3.724515	20.073179
ENSMUSG00000032315.7	0.045349	0.176971	0.363701	0.225477	0.033003	0.03134	0.232264
