Geneid	male_24m_2	male_24m_1	male_3m_5	male_24m_7	male_3m_6	male_3m_3	male_24m_4
ENSMUSG00000104315	40	48	65	168	70	71	88
ENSMUSG00000128750	10	12	2	6	0	8	15
ENSMUSG00000026064	24	41	54	49	32	36	23
ENSMUSG00000117310	22	42	68	102	63	7	40
ENSMUSG00000139019	8	14	16	4	11	15	20
ENSMUSG00000117091	4	5	4	0	6	3	10
ENSMUSG00000086726	8	2	6	4	17	9	26
ENSMUSG00000086727	32	31	53	15	38	39	99
ENSMUSG00000100910	46	62	80	16	47	76	84
ENSMUSG00000125934	34	0	44	3	22	17	33
ENSMUSG00002076113	3	3	6	1	0	5	9
ENSMUSG00000099796	2	6	8	2	0	4	3
ENSMUSG00000050217	21	33	22	17	15	15	39
ENSMUSG00000026063	2	4	4	4	2	19	9
ENSMUSG00000077664	0	0	0	0	0	2	0
ENSMUSG00000100205	1	0	4	0	1	0	17
ENSMUSG00000100592	5	12	5	0	0	3	12
ENSMUSG00000094215	1	8	7	0	4	0	7
ENSMUSG00000124860	7	4	7	0	5	7	10
ENSMUSG00000101093	10	4	17	8	8	15	23
ENSMUSG00000070960	14	11	30	30	36	17	21
ENSMUSG00000088620	1	4	1	0	2	1	4
ENSMUSG00000082159	0	14	22	2	0	4	15
ENSMUSG00000124101	6	19	24	11	2	16	29
ENSMUSG00000142221	5	16	19	14	18	13	25
ENSMUSG00000026058	107	178	150	86	104	233	209
ENSMUSG00000064688	0	2	0	2	4	1	4
ENSMUSG00000103482	10	14	51	20	12	34	53
ENSMUSG00000104498	4	0	0	2	0	7	6
ENSMUSG00000104313	14	40	18	10	28	29	23
ENSMUSG00000102865	5	1	8	4	2	8	8
ENSMUSG00000102321	15	20	37	28	22	17	49
ENSMUSG00000091318	8	33	49	14	15	42	35
ENSMUSG00000089489	0	0	3	3	2	1	0
ENSMUSG00000104433	4	8	22	4	12	13	21
ENSMUSG00002076392	5	3	5	3	13	18	1
ENSMUSG00000102926	43	46	61	25	23	43	115
ENSMUSG00000100497	9	8	51	21	9	28	9
ENSMUSG00000102917	4	2	8	0	4	7	2
ENSMUSG00000100481	9	7	20	2	0	16	23
ENSMUSG00000100590	8	0	1	6	1	1	0
ENSMUSG00000131675	8	2	12	3	5	24	18
ENSMUSG00000088750	0	1	0	0	2	0	3
ENSMUSG00000104230	4	15	10	3	11	15	17
ENSMUSG00000101754	23	10	34	19	2	16	30
ENSMUSG00000137049	0	1	5	1	1	4	1
ENSMUSG00000065223	0	3	0	0	1	3	1
ENSMUSG00000100318	1	5	3	4	9	15	8
ENSMUSG00000132768	4	16	8	9	18	14	17
ENSMUSG00000101612	8	17	17	0	7	17	27
ENSMUSG00000065260	0	0	0	0	0	0	0
ENSMUSG00000026134	191	432	752	911	1110	301	514
ENSMUSG00000101682	4	2	17	14	3	3	8
ENSMUSG00000138807	3	0	5	2	0	2	0
ENSMUSG00000102714	13	25	25	38	18	21	30
ENSMUSG00000102093	7	12	12	23	6	8	13
ENSMUSG00000138851	0	0	0	0	1	1	3
ENSMUSG00000103746	0	0	0	0	0	0	0
ENSMUSG00000102198	16	20	27	8	6	26	27
ENSMUSG00000121274	30	4	61	18	18	35	39
ENSMUSG00000004768	102	253	222	345	366	82	173
ENSMUSG00000042215	132	286	444	840	733	104	456
ENSMUSG00000103072	0	3	0	0	11	4	1
ENSMUSG00000042197	312	562	713	824	914	336	716
ENSMUSG00000123811	0	1	1	2	0	0	1
ENSMUSG00000081402	24	4	5	3	3	16	1
ENSMUSG00000123789	6	0	17	0	0	0	0
ENSMUSG00000042182	52	78	85	114	78	93	106
ENSMUSG00000104416	31	10	51	10	20	24	38
ENSMUSG00000026131	689	2065	995	1333	1361	598	1751
ENSMUSG00000103596	37	25	34	50	28	18	43
ENSMUSG00000099382	4	0	6	0	3	0	8
ENSMUSG00000084506	4	0	0	0	0	0	0
ENSMUSG00000127497	0	1	3	6	0	2	2
ENSMUSG00000103364	4	25	9	14	14	12	14
ENSMUSG00000105982	0	1	0	1	0	0	0
ENSMUSG00000096992	41	71	73	49	27	98	88
ENSMUSG00000103001	6	4	4	4	4	9	9
ENSMUSG00000143827	0	2	4	5	0	2	1
ENSMUSG00000126561	0	0	1	0	0	0	0
ENSMUSG00000143057	6	1	19	2	6	14	18
ENSMUSG00000104397	0	1	7	0	1	5	2
ENSMUSG00000102839	1	0	1	0	2	1	0
ENSMUSG00000141576	1	1	2	2	0	2	15
ENSMUSG00000101206	5	0	2	0	10	10	19
ENSMUSG00000142399	4	7	5	0	1	9	2
ENSMUSG00000102336	88	117	126	121	160	116	95
ENSMUSG00000101462	2	0	0	0	7	2	1
ENSMUSG00000121838	5	9	6	6	5	11	8
ENSMUSG00000092852	0	0	0	0	0	0	0
ENSMUSG00000042111	200	484	461	743	570	158	406
ENSMUSG00000101711	4	5	1	7	4	1	2
ENSMUSG00000026127	335	799	778	1439	1160	221	570
ENSMUSG00000100280	36	47	24	71	59	12	45
ENSMUSG00000026126	170	480	285	654	411	89	228
ENSMUSG00000101223	25	17	28	11	10	14	21
ENSMUSG00000140102	27	23	35	19	19	9	9
ENSMUSG00000026125	5	4	10	0	4	5	10
ENSMUSG00000132507	0	0	0	0	0	8	0
ENSMUSG00000128226	0	5	3	3	3	7	3
ENSMUSG00000101116	6	0	3	0	0	6	6
ENSMUSG00000026124	4	0	0	0	0	0	4
ENSMUSG00000101803	6	0	1	2	2	4	15
ENSMUSG00000037529	8	0	15	0	12	2	17
ENSMUSG00000045815	0	0	0	0	0	0	0
ENSMUSG00000045174	19	0	3	4	7	0	6
ENSMUSG00000138441	17	6	34	32	24	27	45
ENSMUSG00000100524	8	0	5	2	1	5	6
ENSMUSG00000102499	0	0	7	0	0	0	0
ENSMUSG00000103521	3	0	10	0	4	8	3
ENSMUSG00000104098	5	0	6	0	2	0	0
ENSMUSG00000138482	0	1	1	0	0	2	2
ENSMUSG00000037509	92	107	116	151	139	58	68
ENSMUSG00000125398	4	0	4	0	3	5	7
ENSMUSG00000102537	2	0	0	2	3	0	0
ENSMUSG00000102612	17	0	2	4	5	9	6
ENSMUSG00000118272	0	0	0	0	0	0	0
ENSMUSG00000104002	11	20	31	10	17	24	31
ENSMUSG00000037503	1115	2318	2328	4373	4112	530	1989
ENSMUSG00000104358	56	26	72	37	43	29	71
ENSMUSG00000026123	595	1303	1049	2855	1759	300	1110
ENSMUSG00000103716	26	0	15	2	3	5	32
ENSMUSG00000103548	0	0	3	0	1	0	0
ENSMUSG00000103760	11	4	8	0	5	2	0
ENSMUSG00000103997	0	0	0	0	0	6	1
ENSMUSG00000132530	5	1	10	0	17	8	14
ENSMUSG00000131914	0	0	3	0	2	0	2
ENSMUSG00000077231	0	0	0	0	0	0	0
ENSMUSG00000141296	7	0	2	0	4	3	0
ENSMUSG00000135071	1	0	4	0	0	7	10
ENSMUSG00000135032	6	0	8	2	3	5	6
ENSMUSG00000141845	0	5	10	0	5	6	17
ENSMUSG00000104417	31	11	123	22	16	47	107
ENSMUSG00000064601	0	0	0	0	0	0	0
ENSMUSG00000101714	1	0	1	0	0	0	6
ENSMUSG00000102531	0	8	13	13	8	7	7
ENSMUSG00000138845	8	19	4	12	5	4	22
ENSMUSG00000138886	7	2	3	0	22	6	16
ENSMUSG00000103096	9	2	11	7	9	27	7
ENSMUSG00000102279	0	4	4	0	4	2	1
ENSMUSG00000143922	8	2	1	5	11	6	3
ENSMUSG00000103708	11	0	11	11	8	8	26
ENSMUSG00000104201	4	0	0	0	0	2	0
ENSMUSG00000140889	3	0	8	3	1	13	14
ENSMUSG00000140969	2	5	4	1	2	1	10
ENSMUSG00000102434	8	23	9	14	10	12	29
ENSMUSG00000140927	14	1	0	0	9	0	3
ENSMUSG00000045216	373	1069	901	1919	1654	288	829
ENSMUSG00000122855	4	10	10	11	18	1	16
ENSMUSG00000104523	0	0	0	0	0	0	0
ENSMUSG00000102202	39	42	107	110	99	49	90
ENSMUSG00000037470	687	1662	1405	2459	2489	406	1177
ENSMUSG00000098752	2	0	0	0	0	0	3
ENSMUSG00000136261	0	0	0	0	4	0	1
ENSMUSG00000134347	6	6	7	0	5	1	1
ENSMUSG00000047180	447	772	772	1447	962	258	614
ENSMUSG00000125625	0	4	0	1	4	0	0
ENSMUSG00000132917	1	4	7	0	1	3	0
ENSMUSG00000037447	338	797	950	1445	1247	249	500
ENSMUSG00000131496	2	3	7	0	9	6	19
ENSMUSG00000102762	16	24	18	8	8	6	30
ENSMUSG00000010453	489	1096	1016	1620	1529	377	1003
ENSMUSG00000098680	0	0	0	0	2	3	0
ENSMUSG00000037432	60	87	33	47	145	32	83
ENSMUSG00000001143	267	505	544	900	846	248	397
ENSMUSG00000137055	4	2	5	11	14	8	14
ENSMUSG00000137017	6	12	24	22	2	3	19
ENSMUSG00000137090	2	4	4	1	11	3	8
ENSMUSG00000037408	179	423	411	886	733	184	495
ENSMUSG00000104316	36	20	7	11	25	14	12
ENSMUSG00002075980	0	0	0	0	0	0	0
ENSMUSG00000001138	105	172	156	252	208	98	203
ENSMUSG00000102845	0	0	0	0	0	0	0
ENSMUSG00000067653	384	2271	132	1026	982	215	1637
ENSMUSG00000109510	3	0	0	0	0	0	3
ENSMUSG00000079610	145	267	223	290	326	105	258
ENSMUSG00000126033	4	11	11	16	15	2	24
ENSMUSG00000026121	91	288	184	154	438	68	274
ENSMUSG00000087589	22	22	10	6	31	3	22
ENSMUSG00000046337	21	18	21	28	26	23	29
ENSMUSG00000089906	6	2	14	14	5	10	9
ENSMUSG00002075377	0	0	0	0	0	3	0
ENSMUSG00000061518	455	1266	448	1258	1079	202	868
ENSMUSG00000037351	541	1811	1101	2065	2107	341	1211
ENSMUSG00000102416	8	7	15	6	4	8	9
ENSMUSG00000104237	12	8	12	3	3	4	39
ENSMUSG00000026117	26	81	61	264	58	10	34
ENSMUSG00000121718	0	0	0	0	0	2	3
ENSMUSG00000097291	2	0	0	4	0	2	3
ENSMUSG00000141655	10	19	7	4	1	2	1
ENSMUSG00000026116	464	649	720	1406	1957	296	980
ENSMUSG00000127057	9	7	13	6	28	17	25
ENSMUSG00000103016	6	7	3	1	13	4	10
ENSMUSG00000102930	85	146	293	294	311	109	189
ENSMUSG00000103159	35	30	168	30	111	51	100
ENSMUSG00000080054	6	14	7	11	0	9	9
ENSMUSG00000136074	2	7	13	2	3	2	6
ENSMUSG00000142066	0	0	0	0	0	0	0
ENSMUSG00000129112	8	14	6	26	11	16	25
ENSMUSG00000119706	0	0	3	0	1	0	6
ENSMUSG00000050122	37	49	70	24	19	40	79
ENSMUSG00000131940	0	3	2	0	0	1	0
ENSMUSG00000141881	13	5	15	6	4	9	27
ENSMUSG00000103603	9	19	26	30	12	9	24
ENSMUSG00000131689	6	16	13	1	9	3	9
ENSMUSG00000026114	13	13	16	14	18	11	22
ENSMUSG00000125286	8	6	5	1	12	10	11
ENSMUSG00000139275	10	7	19	4	0	12	8
ENSMUSG00000102231	0	0	0	0	0	0	0
ENSMUSG00000026113	585	1359	1426	2137	1979	633	1107
ENSMUSG00000086064	23	11	30	17	19	7	20
ENSMUSG00000102879	8	2	8	2	11	10	5
ENSMUSG00000026112	1138	2694	2573	5528	3868	693	2348
ENSMUSG00000026111	305	755	663	1142	861	207	549
ENSMUSG00000026110	261	458	494	677	514	241	478
ENSMUSG00000103948	6	15	28	25	6	4	38
ENSMUSG00000087233	9	5	14	18	14	2	6
ENSMUSG00000134351	3	1	8	3	10	10	9
ENSMUSG00000129018	5	5	5	9	2	4	6
ENSMUSG00000143477	6	1	3	0	12	5	18
ENSMUSG00000122996	2	12	9	0	2	11	19
ENSMUSG00000143598	0	9	3	0	0	0	14
ENSMUSG00000026090	75	179	126	97	220	40	129
ENSMUSG00000089767	7	0	25	0	2	4	11
ENSMUSG00000139392	8	8	13	3	10	6	19
ENSMUSG00000104365	18	10	12	4	10	7	41
ENSMUSG00000102650	12	3	0	0	6	13	6
ENSMUSG00000060771	128	203	242	308	284	177	229
ENSMUSG00000097268	28	6	53	8	6	7	50
ENSMUSG00000037216	23	48	22	67	29	17	39
ENSMUSG00000026088	66	196	143	267	274	104	156
ENSMUSG00000026087	216	641	300	651	492	125	349
ENSMUSG00000061584	26	6	46	4	10	5	21
ENSMUSG00000087374	10	34	18	8	4	6	41
ENSMUSG00000026085	2	0	5	0	11	2	2
ENSMUSG00002076708	1	3	1	0	1	3	4
ENSMUSG00000058407	261	671	745	1021	908	269	617
ENSMUSG00000026083	296	598	458	842	712	326	583
ENSMUSG00000135983	25	11	19	17	8	6	11
ENSMUSG00000026082	271	711	496	900	819	276	519
ENSMUSG00000103804	25	21	6	7	21	10	19
ENSMUSG00000138890	7	3	6	7	4	39	13
ENSMUSG00000102716	7	7	11	0	5	9	3
ENSMUSG00000125331	2	0	8	6	9	0	5
ENSMUSG00000126108	2	0	2	4	0	0	3
ENSMUSG00000037138	124	395	319	493	574	140	285
ENSMUSG00000127429	0	2	0	1	0	0	0
ENSMUSG00000085391	14	23	66	41	41	24	42
ENSMUSG00000085280	7	31	29	9	18	13	25
ENSMUSG00000133139	10	7	9	3	8	11	4
ENSMUSG00000087131	40	52	63	72	67	42	51
ENSMUSG00000102984	10	16	17	14	23	15	31
ENSMUSG00000122371	7	6	24	22	23	5	26
ENSMUSG00000102541	0	0	1	0	0	2	2
ENSMUSG00000103531	4	0	3	1	0	0	6
ENSMUSG00000048814	52	28	89	9	65	75	52
ENSMUSG00000026080	90	150	379	206	641	132	205
ENSMUSG00000103647	5	5	3	0	6	3	2
ENSMUSG00000102447	3	2	8	0	2	4	2
ENSMUSG00000067604	6	10	23	6	13	21	11
ENSMUSG00000132153	1	0	7	1	0	0	4
ENSMUSG00000026078	139	396	303	643	578	93	401
ENSMUSG00000103046	8	23	22	16	23	12	35
ENSMUSG00000135574	10	12	11	0	2	3	20
ENSMUSG00000135611	0	0	3	0	0	2	0
ENSMUSG00000124233	9	9	18	6	5	22	18
ENSMUSG00000124315	7	0	1	3	0	1	0
ENSMUSG00000104188	2	4	9	4	4	9	29
ENSMUSG00000103182	9	15	17	16	2	23	9
ENSMUSG00000132325	30	6	16	2	14	30	45
ENSMUSG00000098833	2	3	0	0	0	0	0
ENSMUSG00000026077	33	30	115	46	119	82	110
ENSMUSG00000126345	6	4	15	2	0	2	8
ENSMUSG00000092553	2	7	0	0	2	0	1
ENSMUSG00000092563	3	0	3	0	11	3	3
ENSMUSG00000131701	12	23	23	5	4	13	16
ENSMUSG00000073702	478	958	435	1296	974	120	516
ENSMUSG00000003134	385	881	1090	1818	1669	328	730
ENSMUSG00000102607	8	7	4	44	2	0	8
ENSMUSG00000126978	1	0	16	2	1	6	5
ENSMUSG00000142229	4	0	5	1	6	2	4
ENSMUSG00000065629	0	0	0	0	0	0	0
ENSMUSG00002076218	1	0	0	0	0	0	2
ENSMUSG00000003135	206	570	383	786	506	121	324
ENSMUSG00000085894	22	18	30	64	47	23	41
ENSMUSG00000077704	6	9	2	16	9	6	5
ENSMUSG00000048234	242	740	674	1365	807	155	446
ENSMUSG00000064936	2	3	6	3	5	4	2
ENSMUSG00000141216	1	7	4	4	10	7	16
ENSMUSG00000134845	10	5	5	2	2	3	9
ENSMUSG00000102471	0	0	0	0	0	0	0
ENSMUSG00000050967	15	52	27	28	2	5	15
ENSMUSG00000097083	26	28	53	0	9	21	11
ENSMUSG00000057173	23	2	26	3	7	7	17
ENSMUSG00000128717	3	5	8	4	0	1	3
ENSMUSG00000141754	6	0	7	0	6	3	2
ENSMUSG00000091937	8	0	18	13	4	11	15
ENSMUSG00000101634	30	23	57	20	16	49	83
ENSMUSG00000142690	0	4	7	3	6	6	12
ENSMUSG00000026074	406	980	734	958	881	375	693
ENSMUSG00000102985	14	27	35	8	5	20	36
ENSMUSG00000097899	16	25	63	69	20	16	51
ENSMUSG00000026073	114	307	424	509	497	85	211
ENSMUSG00000102975	43	55	154	179	105	54	67
ENSMUSG00000131284	0	0	6	0	0	1	0
ENSMUSG00000131320	0	0	15	0	5	8	11
ENSMUSG00000134998	16	0	17	14	2	14	34
ENSMUSG00000137865	2	2	13	0	4	18	12
ENSMUSG00000026072	152	547	255	470	495	109	329
ENSMUSG00000103560	59	60	126	52	93	72	134
ENSMUSG00000070942	122	224	335	355	414	91	168
ENSMUSG00000103230	4	0	2	1	1	1	2
ENSMUSG00000123550	3	8	16	10	1	3	1
ENSMUSG00000123634	13	5	27	4	0	3	13
ENSMUSG00000123590	16	10	44	20	48	21	54
ENSMUSG00000026069	113	153	297	265	392	97	173
ENSMUSG00000026070	91	109	142	162	87	47	150
ENSMUSG00000026068	307	671	730	1386	1006	237	557
ENSMUSG00000104441	2	1	9	2	0	2	11
ENSMUSG00000026065	28	18	53	8	10	42	20
ENSMUSG00000102676	24	11	20	8	8	9	42
ENSMUSG00000135694	1	2	0	2	0	0	0
ENSMUSG00000026062	55	138	188	74	282	77	98
ENSMUSG00000103679	0	17	22	5	2	21	28
ENSMUSG00000103270	36	43	55	59	64	47	66
ENSMUSG00000041945	36	74	64	117	98	13	35
ENSMUSG00000079588	161	788	161	496	598	94	708
ENSMUSG00000122729	0	1	0	6	1	5	6
ENSMUSG00000094136	3	3	4	9	2	15	16
ENSMUSG00000122427	6	8	0	0	3	1	3
ENSMUSG00000123469	28	17	24	5	15	36	19
ENSMUSG00000131862	8	3	9	3	0	4	19
ENSMUSG00000135609	6	1	10	0	4	20	5
ENSMUSG00000135647	2	0	6	0	0	0	0
ENSMUSG00000104072	15	13	31	5	19	17	29
ENSMUSG00000135117	2	10	11	1	9	7	18
ENSMUSG00000142452	60	11	42	30	16	81	51
ENSMUSG00000100185	17	24	26	6	26	22	61
ENSMUSG00000140844	13	14	30	2	6	28	15
ENSMUSG00000135779	6	4	13	8	3	4	17
ENSMUSG00000135818	6	7	17	3	7	7	17
ENSMUSG00000100832	88	70	151	27	48	145	159
ENSMUSG00000122634	18	11	24	12	26	18	53
ENSMUSG00000100178	4	3	21	4	13	2	9
ENSMUSG00000130614	14	4	14	11	11	21	39
ENSMUSG00000101877	0	0	0	2	0	2	1
ENSMUSG00000053640	17	9	34	2	0	16	20
ENSMUSG00000101919	3	0	2	2	0	0	4
ENSMUSG00000127954	21	32	11	7	9	19	8
ENSMUSG00000101299	51	63	93	18	37	41	78
ENSMUSG00000100180	7	11	24	3	2	10	16
ENSMUSG00000141624	13	18	33	4	7	6	29
ENSMUSG00000129060	6	3	7	0	2	5	4
ENSMUSG00000129105	31	26	41	10	15	10	27
ENSMUSG00000103106	10	2	6	3	3	5	5
ENSMUSG00000129676	15	9	20	4	11	12	24
ENSMUSG00000129600	16	10	8	0	3	27	23
ENSMUSG00000060424	36	20	40	11	17	43	47
ENSMUSG00000129639	2	3	5	1	4	1	9
ENSMUSG00000097063	32	2	14	6	8	12	30
ENSMUSG00000104199	4	0	7	0	3	5	6
ENSMUSG00000093436	14	23	47	15	6	23	57
ENSMUSG00000121019	0	0	0	0	0	0	0
ENSMUSG00000045515	12	8	46	14	24	10	54
ENSMUSG00000129834	8	0	1	0	2	6	5
ENSMUSG00000099784	14	16	20	9	10	33	37
ENSMUSG00000129717	8	3	15	1	10	11	8
ENSMUSG00000129759	11	5	29	1	7	12	22
ENSMUSG00000060679	127	379	310	560	478	156	288
ENSMUSG00000077448	0	0	0	0	1	5	4
ENSMUSG00000140926	23	8	16	25	14	12	29
ENSMUSG00000041907	64	39	86	16	20	58	72
ENSMUSG00002075628	2	0	5	0	4	1	0
ENSMUSG00000070939	308	734	656	1109	893	210	576
ENSMUSG00000100269	0	5	2	0	0	1	0
ENSMUSG00000041878	4	12	4	16	4	15	2
ENSMUSG00000010290	162	396	455	721	673	123	410
ENSMUSG00000008136	156	841	235	679	475	96	383
ENSMUSG00000094497	1	2	12	3	0	0	1
ENSMUSG00000141458	4	0	11	1	1	3	8
ENSMUSG00000120601	34	21	34	13	24	50	48
ENSMUSG00000141493	0	0	0	0	3	0	0
ENSMUSG00000099576	65	56	104	30	46	96	147
ENSMUSG00000099694	8	9	7	0	7	0	12
ENSMUSG00000126747	17	3	41	13	5	20	20
ENSMUSG00000101923	4	2	4	0	1	5	9
ENSMUSG00000066877	192	436	242	627	597	50	310
ENSMUSG00000103422	4	6	5	2	0	12	11
ENSMUSG00000123761	9	5	20	4	1	4	8
ENSMUSG00000103945	27	36	30	36	17	22	66
ENSMUSG00000126248	7	12	32	9	17	28	25
ENSMUSG00000026051	33	114	119	48	559	70	53
ENSMUSG00000100764	6	7	8	5	4	2	19
ENSMUSG00000100635	10	5	27	2	10	15	6
ENSMUSG00000100480	5	4	15	6	4	7	21
ENSMUSG00000057363	118	290	332	559	324	97	329
ENSMUSG00000090243	1	0	27	0	1	1	7
ENSMUSG00000127515	2	2	6	3	0	1	9
ENSMUSG00000100701	13	7	16	7	10	5	5
ENSMUSG00000101395	6	12	17	2	1	14	5
ENSMUSG00000088848	0	1	2	0	2	4	5
ENSMUSG00002075225	0	4	4	1	2	4	1
ENSMUSG00000120105	24	18	35	25	31	12	15
ENSMUSG00000041763	610	1345	1274	2416	2022	475	1042
ENSMUSG00000135017	13	6	11	14	5	6	10
ENSMUSG00000047343	67	94	96	43	85	68	104
ENSMUSG00000090106	3	2	7	2	3	1	1
ENSMUSG00000091844	228	320	381	200	162	420	430
ENSMUSG00000026049	110	157	258	431	360	81	182
ENSMUSG00000101104	0	0	0	0	0	0	0
ENSMUSG00000123011	2	6	9	8	8	7	8
ENSMUSG00000026047	102	259	317	353	465	119	185
ENSMUSG00000041684	77	172	148	223	226	83	152
ENSMUSG00000026048	81	230	248	365	292	124	221
ENSMUSG00000046828	13	37	49	11	9	26	34
ENSMUSG00000089703	10	8	25	0	3	9	16
ENSMUSG00000100966	9	4	14	0	2	10	24
ENSMUSG00000126556	3	8	7	1	4	14	11
ENSMUSG00000100769	23	7	26	16	5	14	20
ENSMUSG00000101567	4	0	4	0	2	3	7
ENSMUSG00000056870	71	151	142	182	213	116	125
ENSMUSG00000102319	38	18	67	9	29	56	56
ENSMUSG00000089877	6	10	9	2	5	6	10
ENSMUSG00000101701	8	2	13	3	6	14	9
ENSMUSG00000103071	10	8	16	0	4	9	12
ENSMUSG00000140754	1	3	0	1	4	2	4
ENSMUSG00000100434	0	0	0	2	0	0	0
ENSMUSG00000100013	5	0	7	0	3	6	3
ENSMUSG00000101251	4	9	4	0	14	12	2
ENSMUSG00000132017	5	13	17	5	9	30	11
ENSMUSG00000101937	1	1	5	2	0	12	18
ENSMUSG00000125472	7	10	4	8	5	11	10
ENSMUSG00000026043	962	8962	14534	1594	32591	3612	4527
ENSMUSG00002074901	0	0	0	0	0	0	0
ENSMUSG00000141276	6	11	12	2	16	2	17
ENSMUSG00000026042	2470	9853	8529	4832	17279	2312	4796
ENSMUSG00000104476	101	247	320	175	383	203	310
ENSMUSG00000100218	3	12	7	8	6	10	7
ENSMUSG00000100361	0	4	4	3	5	0	6
ENSMUSG00000100894	4	7	5	8	21	9	28
ENSMUSG00000124966	7	9	11	0	6	4	17
ENSMUSG00000119267	2	0	1	0	0	7	5
ENSMUSG00000065255	1	1	1	0	0	11	13
ENSMUSG00000124996	8	2	3	0	1	2	5
ENSMUSG00000100843	4	2	11	4	7	7	3
ENSMUSG00000087764	4	1	3	0	0	0	4
ENSMUSG00000025995	161	423	361	626	524	177	335
ENSMUSG00000123149	8	9	32	5	10	17	39
ENSMUSG00000099850	14	5	4	0	3	4	8
ENSMUSG00000123184	14	6	22	8	14	37	23
ENSMUSG00000084817	0	0	0	0	0	0	0
ENSMUSG00000121041	3	0	1	1	0	3	23
ENSMUSG00000098549	1	22	4	9	4	18	8
ENSMUSG00000099381	17	25	38	8	22	11	19
ENSMUSG00000025993	2105	5971	8533	22301	13232	1455	5775
ENSMUSG00000123255	19	31	9	0	5	3	11
ENSMUSG00000099946	18	22	52	7	16	19	34
ENSMUSG00000070896	4	5	3	6	3	3	9
ENSMUSG00000140083	5	4	16	4	3	21	19
ENSMUSG00000090682	2	0	0	0	0	0	2
ENSMUSG00000121768	48	14	63	25	37	27	68
ENSMUSG00000044457	0	0	0	0	0	0	0
ENSMUSG00000140126	3	6	11	0	0	6	12
ENSMUSG00000140167	3	1	6	5	6	4	6
ENSMUSG00000099432	0	5	0	1	2	0	1
ENSMUSG00000041144	157	180	261	58	107	195	285
ENSMUSG00000123310	1	0	1	1	0	0	3
ENSMUSG00000125078	5	25	29	2	4	24	27
ENSMUSG00000119743	0	0	0	0	0	0	0
ENSMUSG00000101262	8	3	21	0	0	2	26
ENSMUSG00000141337	4	0	16	7	0	8	0
ENSMUSG00000101337	137	128	184	56	98	153	253
ENSMUSG00000025986	161	468	417	624	580	84	370
ENSMUSG00000100213	12	16	25	33	24	19	20
ENSMUSG00000103129	45	45	74	21	27	78	53
ENSMUSG00000100160	2	0	6	2	3	3	2
ENSMUSG00000133288	3	6	8	0	0	4	7
ENSMUSG00000135290	4	1	13	0	1	6	10
ENSMUSG00000139227	6	2	2	0	3	9	2
ENSMUSG00000101921	3	0	2	0	2	3	6
ENSMUSG00000132315	1	4	10	0	6	4	13
ENSMUSG00000101447	7	4	5	1	1	4	8
ENSMUSG00000123784	11	9	16	3	5	17	16
ENSMUSG00000081185	4	4	5	3	0	10	8
ENSMUSG00000103246	27	39	47	17	28	39	53
ENSMUSG00000098876	0	1	2	2	1	0	3
ENSMUSG00000100530	21	4	25	3	8	10	27
ENSMUSG00000140703	7	2	7	2	4	7	6
ENSMUSG00000104067	1	2	5	4	5	14	3
ENSMUSG00000100033	10	3	11	8	0	2	1
ENSMUSG00002075213	1	2	5	1	0	0	3
ENSMUSG00002076633	2	1	0	0	0	1	4
ENSMUSG00000101996	3	0	5	0	0	0	0
ENSMUSG00000096973	11	51	24	12	6	19	55
ENSMUSG00000064943	8	13	5	11	7	6	0
ENSMUSG00000100866	0	0	3	0	0	2	0
ENSMUSG00000128327	3	8	1	1	0	2	3
ENSMUSG00000101721	8	0	18	6	6	4	8
ENSMUSG00000099376	4	4	8	3	6	0	4
ENSMUSG00000137019	3	5	9	3	2	5	13
ENSMUSG00000097883	9	23	22	8	8	14	11
ENSMUSG00002076043	6	1	6	6	0	2	3
ENSMUSG00000099698	0	0	0	0	0	0	0
ENSMUSG00000099454	5	8	2	9	0	20	19
ENSMUSG00000051616	3	2	13	3	7	4	13
ENSMUSG00000099627	9	4	2	2	2	9	10
ENSMUSG00000099577	1	6	6	5	1	4	9
ENSMUSG00000099882	5	9	4	2	0	5	12
ENSMUSG00000133750	29	4	19	9	4	20	19
ENSMUSG00000101760	0	6	3	13	2	5	20
ENSMUSG00000099608	26	28	30	9	1	21	33
ENSMUSG00000099864	1	2	7	0	7	0	23
ENSMUSG00002075839	0	1	2	3	2	3	4
ENSMUSG00000138452	4	3	10	8	6	5	5
ENSMUSG00000142926	0	0	1	9	2	2	9
ENSMUSG00000100451	16	19	11	8	0	13	9
ENSMUSG00000099941	0	0	0	0	0	3	0
ENSMUSG00002075589	0	2	13	2	0	0	1
ENSMUSG00000100816	5	12	38	4	14	22	36
ENSMUSG00000136272	15	35	50	29	17	46	58
ENSMUSG00000026109	117	109	164	74	94	183	182
ENSMUSG00000100671	10	4	4	26	6	14	14
ENSMUSG00000136316	4	5	2	1	0	8	7
ENSMUSG00002075527	0	4	2	0	0	3	0
ENSMUSG00000101242	3	0	1	0	0	0	1
ENSMUSG00000099924	15	14	18	2	2	31	23
ENSMUSG00000099625	15	21	64	4	9	26	65
ENSMUSG00000101799	61	78	96	47	32	62	122
ENSMUSG00000045954	820	1442	1163	3785	2029	487	1119
ENSMUSG00000099741	4	16	6	0	2	3	6
ENSMUSG00000129494	8	10	8	2	4	2	6
ENSMUSG00000132571	5	0	28	8	4	8	15
