Geneid	male_4m_1	male_4m_2	male_4m_3	male_4m_4	male_4m_5	female_4m_1	female_4m_2	female_4m_3	female_4m_4	female_4m_5	male_18m_1	male_18m_2	male_18m_3	male_18m_4	male_18m_5	female_18m_1	female_18m_2	female_18m_3	female_18m_4	female_18m_5
ENSMUSG00000140385	0	2	2	3	1	0	2	4.62	0	1	5	1	2	0	0	0	2	0	0	1
ENSMUSG00000130971	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000139876	40.142	43.755	35.096	52.249	32.4	12.624	30.899	9.009	56.21	48.735	21.777	42.395	42.849	29.879	22.549	39.898	34.369	28.361	46.519	35.376
ENSMUSG00000130750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000136058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000142347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000139835	1	0	0	1.132	2.017	1.002	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000082174	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94	0
ENSMUSG000000201015	647.999	618	882	558	467.999	637	376.001	491	627	764.999	360	378	375	265	246.001	331	407.001	345	568.999	465
ENSMUSG00000137819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000130035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000139359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000130335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076514	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000115447	7.591	4.706	4.075	6.359	2.439	5.654	4.498	2.248	11.396	5.234	6.013	2.016	9.035	8.233	3.828	5.38	3.754	4.785	5.877	8.923
ENSMUSG00000049907	1808	1449	3219	1553	1077	1639	1314	1569	1653	2689	1858	1833	2226	1284	1463	1597	2407	1513	1285	1883
ENSMUSG00000139796	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG000000266695	12	6	16	14	10.001	6	7	10	8	13	4	7	9	9	3	3	7	9	12	4
ENSMUSG00000100663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG000000014204	9.188	6.045	14.194	10.071	2.132	7.126	5.098	12.099	8.021	5	13.079	15.025	11.017	4.13	12.106	11.141	8.295	8.013	8.022	4.036
ENSMUSG00000128171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000121742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090877	31.476	29.634	35.105	34.054	6.585	27.485	16.482	26.79	25.859	32.462	22.239	20.763	12.841	11.507	3.489	21.159	32.027	23.748	46.393	23.619
ENSMUSG00000128441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG000000268510	1579	1404	2379	1518	1099	1476	947	1371.43	1688	2090	1569.83	1445	1463	1019	1011	1428	1995	1302	1737	1528
ENSMUSG00000135002	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000004837	126.005	130.005	206	121	97	106	93.004	101.004	111.006	137	74	108.001	117.017	80	82	99	120	90	161	125
ENSMUSG00000009216	3718	3382	6201	3334	2573	3488	2460	3331	3583	5025	2983	2457	2677	1564	2052	1992	2902	2128	3776	2464
ENSMUSG00000132034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083856	0	1.005	0	1.008	1.009	0	1.01	2	1.004	1.014	1	3	0	1.012	0	2.019	0	0	2.011	0
ENSMUSG00000065657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG000000308986	1555	1555	2274	1349	1134	1579	840	1211	1621	2126	909	1046	1152	803	839	1035	1466	836	898	976
ENSMUSG00000125974	1.022	0	0	0	0	1.024	0	2.004	0	0	0	0	0	0	1	0	0	0	0.897	0.993
ENSMUSG00000122035	0	1	2	2	0	1	0	1	0	0	0	0	3	2	0	0	0	1	2	3
ENSMUSG00000101641	2	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
ENSMUSG00000027384	628	417	882	545	387	506	407	546.001	655	733	663	658	641	399	462	621	819	597	867	792
ENSMUSG000000427934	128	106.833	593.531	200	82.762	89	207.633	112	93	168.896	293.282	293	394.333	85	320.865	113	300.847	240.782	56	274.749
ENSMUSG00000132482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085026	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	1	0
ENSMUSG000000029008	251	155	385	218	203	238	132	208	228	294	121	186.789	128.857	85	100.966	76	145	145	310.91	130.974
ENSMUSG00000134498	1	1	0	0	1	2	2.022	1	2.999	2	0	1	0	0	0	0	2	0	0	0
ENSMUSG00000112568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000142189	0	0	0	0	0	0	0	0	0	1	1.025	0	0	1	0	0	0	0	0	1.056
ENSMUSG00000094215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000135286	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000111750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG000000625852	4.002	3.008	8.395	4.019	0	6.011	5.267	5.765	12.592	11.479	4.01	4.009	12.518	4.001	5	9.002	8.004	4.001	9.236	2.238
ENSMUSG00000138479	4	1	1	1	0	1.841	0	1	1	3	2	4	1	2	1	3	7	0	1.004	1
ENSMUSG00000091736	0	0	0	0	16.841	26	0	0	0	0	0	0	28.248	0	0	30	0	27.844	0	0
ENSMUSG00000111874	5.031	2.014	8.023	4.043	3	1.004	5.088	2.005	2.008	9.041	3.606	6.012	7.067	2	3	1.003	5.046	6.028	8.033	8.032
ENSMUSG00000141455	0	0	1	0	0	0	0	0	0	0	0	0	1.768	0	1	0	0	0	2	1
ENSMUSG000000205305	1769.75	1481.24	2580.86	1619.81	1041.94	1550.27	1030.94	1429.81	1718.63	2158.79	1684.49	1755.77	1763.54	1345.02	1248.07	1560.64	2095.33	1566.82	2170.14	1783.05
ENSMUSG00000123502	2.018	7.221	3.044	2.035	3.04	6.072	6.138	3.033	8.151	7.112	4.089	5.035	3.061	5.061	2.02	5.128	3.024	3.104	2.023	2.005
ENSMUSG00000103577	0	2	0	0	0	0	0	1	1	0	0	0	3	2	0	1	1	2	2	0
ENSMUSG00000140964	1	1	1	1	0	0	0	1	6	1	0	1	0	0	2	2	0	1	4	1
ENSMUSG000000011340	152.98	115.926	201.935	133	94.728	149.962	107.885	114.924	150.005	187.119	142.883	164.242	136.112	103.238	97	145.986	171.368	113.001	191.082	174.961
ENSMUSG00000135551	0	1.686	0	4.091	1.548	0	0	0	3.017	1.334	0	1.344	0	3.088	0	0	0	0	0	1.225
ENSMUSG00000122185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000138198	1	0	5.044	1	1	0	1	2	2	4	0	1	2.064	0	0	3	3	1	2.114	4
ENSMUSG00002076594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000126923	2.005	1	0	1.006	0	3	2	1	1.002	2	1	1	2	0	0	2	1.002	1	1	2
ENSMUSG00000098528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000128523	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	2
ENSMUSG00000089350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000142814	0	1	2	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000075416	2	3	5	1	3	0	3	1	0	0	1	2	1	1	1	3	2	1	1	3
ENSMUSG000000413294	9793.36	8464.96	14240.8	8586.41	6186.68	7893.06	5183.6	7728.84	9670.37	11378.3	7418.56	6781.21	6618.02	4703.28	4057.16	5965.45	8497.1	5479.99	8519.02	7064.74
ENSMUSG00000074507	0.938	1.974	4.68	1	1.02	0	4.197	0	2.929	5.296	1	3	1	1	0	3	1.909	1.016	1.025	2.032
ENSMUSG00000133931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG000000173000	3	0	1	1	0	2	2.847	1	3	0	2	2	5	1	0	0	4	0	6	3
ENSMUSG00000047363	41	35	65	28	34	36	28	28	34	47	28	38	25	14	14	18	32	30	58	24
ENSMUSG00000089717	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000138192	3	0	1	1	0	0	2	2	1	3	2	2	1	0	0	1	1	1	1	0
ENSMUSG00000125059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085675	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
ENSMUSG00000087248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000128436	0.946	0	0	2	0	1	1	0	0	0	0	0	0	0	1	0	1.001	0	1	1.423
ENSMUSG00000108344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000135638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000062038	391.362	315.169	511.363	462.274	217.236	332.775	390.677	327.765	514.196	518.501	126.957	62.442	116.881	84.986	0	110.859	100.102	90.747	180.491	122.016
ENSMUSG00000119090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000127773	2	4	2	4.002	5	2	2	2	4	3	5	2	1	1	0	4	3	2	3	2
ENSMUSG000000427447	2737.96	2866.88	3498.91	2584.94	1958.98	2627.84	1752.82	2081.97	2648.93	3711.9	1611.86	1735.92	1562.87	1255	1132.88	1604.94	1832.96	1403.85	2560.99	1632.87
ENSMUSG000000294546	191.176	207.352	365.939	227.939	135.922	221.356	167.756	173.274	278.233	331.658	232.36	249.953	251.958	138.918	163.104	228.74	249.652	201.547	306.946	238.579
ENSMUSG00000104153	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0
ENSMUSG00000102407	0	0	1	1	0	1	0	1	1	0	1	2	1	2	1	0	0	1	1	0
ENSMUSG00000125328	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0
ENSMUSG00000110202	5	3	7	4	2	4	6	2	0	2	4	2	5	2	0	0	2	3	3	2
ENSMUSG00000136488	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000122365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000125829	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
ENSMUSG000000387361	350.459	244.258	436.695	288.11	185.891	319.181	223.712	266.559	301.764	363.003	258.307	349.708	330.635	242.445	252.889	264.644	403.475	338.607	369.012	388.43
ENSMUSG00000103922	1.682	0	2.498	0	0	2.502	0	1.18	1.202	0	0	0	3.69	1.157	0	1.165	0	0	0	0
ENSMUSG00000098761	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1.001
ENSMUSG000000220330	15	15	29	17	10	14	12	10	11	10	3	2	11	3	6	2	4	4	7	7
ENSMUSG000000260682	0	0	0	1	0	1	1	1	0	2	0	6	2	1	3	1	8	0	1	1
ENSMUSG00000106856	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000112710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG000000312991	5672.61	4181.95	8053.41	4716.67	3524.96	5106.89	3021.76	4558.62	4902.62	6406.64	4255.89	4511.22	4557.53	3279.86	3249.78	4052.91	5907.43	3949.7	5380.69	4871.33
ENSMUSG00000105551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000143708	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG000000268565	480	433.001	714.926	420.999	320	471.001	315	400.999	435.999	585.988	288.001	327	310.999	224	222	261.999	395	235.999	368.001	353.001
ENSMUSG00000019080	205.811	191.936	368.91	157.961	149	271	146.952	181.993	184.861	283.952	112.568	144	133.899	87.736	99	117.886	127.938	110.764	198.942	169
ENSMUSG000000260237	7	2.995	9.001	3	9	3	5	4	8.203	11.008	3.264	6	10.007	9.754	4	18.023	11.001	0	4.996	14.025
ENSMUSG00000136207	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000097194	2	1	1.002	1	0	2	0	1	1	1	3	1	0	3	1	2	0	0	1	2
ENSMUSG00000106347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000132040	0	0	0	0	0	0	0	0	0	1.001	0	0	0	1	0	0	0	0	1	1
ENSMUSG00000085264	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0
ENSMUSG00000138036	4	2	1	1	2	0	1	3	2	2	2	3	6	5	1	3	2	1	6	3
ENSMUSG00000066122	11.38	4.174	7.001	7.596	1.974	12.29	7.71	3.173	7.308	5.019	2.629	11.348	4.278	7.421	3.596	11.113	3.316	3.419	7.839	5.74
ENSMUSG000000525335	406.991	343.984	605	360	297.999	426	239	298.992	332	510	178	189	234	162	152	149	231	186	260	234
ENSMUSG000000278044	1294.92	936.998	1707.91	1167.93	820.969	1225.93	832.963	1143.98	1299.93	1556.91	1318.84	1412.84	1275.74	940.779	1078.94	1236	1820.57	1179.86	1711.7	1550.73
ENSMUSG00000115507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000138694	1	2	1	2	1	1	0	2	0	0	1	3	2	1	0	0	2	0	3	0
ENSMUSG00000093390	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000117980	9.248	0	17	11	9	24.764	13	8	18	13	9	11.959	11.325	10	10	0	20	12	19.409	18
ENSMUSG00000140909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104104	3	0	2	0	0	3	2	0	0	0	3	3	1	0	1	0	0	1	4	1
ENSMUSG00000140556	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0
ENSMUSG00000080946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000140100	2	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	3
ENSMUSG00000077345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000135524	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000141635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000130351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG000000368348	205	136	233	151	120.001	148.999	83	119.999	146.001	197	104.001	117	123	91	70	103	136	109	97	132
ENSMUSG000000437335	515	655	807	511	395	554	418	412	575	775	501	677	706	473	452	595	652.001	510	846	741
ENSMUSG00000128732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000135623	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG000000074769	1972.64	1834.43	3357.7	1980.01	1322.05	2150.35	1494.14	1898.24	2082.06	2433.23	1754.65	1601.9	1442.37	1075.45	941.773	1413.85	1967.76	1261.79	1862.32	1848.95
ENSMUSG00000047749	45	39	112.987	41.999	23	60	33	61	68.119	65	74	67	66	30	49.134	48	76	32	48	71
ENSMUSG00000131926	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000127431	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
ENSMUSG00000116688	0	0	0	0	0	0	1	0	1.509	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000017204	3	0	3	0	3	2	1	1	0	0	0	0	0	0	0	2	2	1	0	1
ENSMUSG000000362497	258.001	228	396	219	192.001	250	174	251.999	276	366	248	242.999	257	206	176	258.999	337	256	318	288
ENSMUSG00000101450	1	2	0	1	0	0	2	0	1	1	0	0	0	2	0	0	0	2	3	2
ENSMUSG00000085514	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	1	1	0
ENSMUSG00000070458	0	0	2.432	1	0	1	1.116	1.058	2.005	0	0	0	0	0	0	3.057	0	0	1.688	0
ENSMUSG00000103725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000015337	304.856	317.691	757.949	229.209	112.036	346.349	272.785	354.407	424.312	523.724	317.816	458.5	500.331	319.553	366.507	437.096	567.014	440.805	614.29	564.002
ENSMUSG000000360405	258	209.001	344	195	155.001	252	134	188	186	336.009	129	153.001	165.999	107	113	113	161	133	185	125.001
ENSMUSG00000135603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000120011	0	0	0	0	0	0	0	0	0	7.588	0	0	6.796	5.289	0	0	10.734	0	0	0
ENSMUSG000000396783	60.064	65.187	93.004	66.014	45.009	83.009	54.001	52.005	85.019	121.013	46.008	69	66	62.001	41.001	69	56	44	80	74
ENSMUSG00000020722	5	4	14	4	4	9	6	5	10	4	2	5	4	1	4	2	0	1	4	6
ENSMUSG00000107772	0	1.023	1	2.001	0	1	0	0	0	3	0	2.488	0	0	0	2	0	0	0	1
ENSMUSG000000754253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020186	82.999	51	156.001	108	62	93	89	62.001	87	89	94.999	112	114	77.999	62	53	103	83.999	100.999	106
ENSMUSG00000109086	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000005131	10	10	8	10	4	13	7	11	9	11	6	11	5	5	3	2	8	8	13	8
ENSMUSG00000089125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000120522	153	120.001	194	164	110.001	111	92	127.999	164.001	155.001	276	236.001	226	189	100	242	168.001	166	245	196
ENSMUSG00000043164	32	15	28	32	19	19	19	21	25	13	29	42	26	25	16	18	44	45	14	22
ENSMUSG00000100019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000141654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG000000677145	16	13	21	8	7	17	10	9	7	20	7	7	14	6	7	15	19	7	20	14
ENSMUSG00000129868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000125008	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000115555	1	2	2	1	0	0	5	4	3	0	3	2	3	6	2	5	7	2	7	3
ENSMUSG00000088889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000137385	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000118210	11.808	13.563	17.741	8.524	6.19	4.139	7.867	8.502	10.974	20.411	23.616	28.372	49.357	15.122	26.387	16.529	44.919	15.132	6.094	27.846
ENSMUSG00000142639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000083043	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085496	1	0	1	0	0	1	1	0	1	0	0	0	0	2	0	1	0	1	1	2
ENSMUSG00000120531	2	0	2	1	1	2	1	2	0	2	4	5	5	1	1	0	2	2	1	1
ENSMUSG00000105816	0	0	5	0	0	1	3	1	1	1	1	2	3	1	0	0	4	1	2	2
ENSMUSG00000142429	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000138986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094827	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000128056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000069939	0	28.433	122.862	16.633	45.16	60.473	0	24.383	29.235	71.361	30.835	0	19.862	24.001	0	24.464	68.325	0	0	27.961
ENSMUSG00000083232	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045975	92	111	175	108	72	82	72	69	90.001	126	66.002	88	92	58.999	49	87	135	72.999	96.001	81
ENSMUSG00000123839	0	0	0	0	0	0	0	0	0	0	0	0	0.941	0	0	0	0	0	0	0
ENSMUSG00000140054	0	0	0	1	0	0	1	0	0	1	0	0	0	2	0	0	1	1	0	1
ENSMUSG00000100711	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0
ENSMUSG00000134263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000139797	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	3	1	1
ENSMUSG00000140060	1	2	1	1	0	0	0	0	0	1	1	2	1	0	0	2	0	1	0	1
ENSMUSG00000057770	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000139589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000128619	0	4.557	6.763	3.097	0	0	4.228	0	0	3.098	2.059	2.156	2.524	1.752	0	2.829	1.751	0	2.269	0
ENSMUSG00000134589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000123859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0
ENSMUSG00000061602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
ENSMUSG00000129105	3	0	1	0	2	0	1	4	4	0	1	3	0	1	3	1	0	1	1	3
ENSMUSG000000625938	0	0	2.254	0	0	0	0	0	0	0	0	0	5.222	0	6	0	0	9.288	0	0
ENSMUSG00000068014	0	0	0	0	2.182	0	0	0	0	2.646	0	0	0	0	0	0	0	2.325	0	0
ENSMUSG00000123651	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG000000553411	1	2	4	3	1.013	5	2	3	3	6.003	6.008	7.011	5.013	4	4	5	7.018	6	14	5.903
ENSMUSG00000111431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG000000352368	751.089	671.028	826.009	704.243	477.003	767.058	492.122	595.096	772.062	1100.08	861.983	940.069	1025	812	674	995.057	1350	827.999	896.229	903
ENSMUSG00000119846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000129281	11	14	16	7	5	8	8	7	9	12	9	6	10	8	10	8	8	9	0	8
ENSMUSG000000243591	3977.74	3113.94	6038.9	3371.96	2663.98	3668.99	2427.9	3298.93	3736.92	4714.93	3395.89	3586.8	3414.84	2558.84	2532.98	3274.77	4456.92	2957.89	3932.81	3740.85
ENSMUSG00000119098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105611	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000138868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000140985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000140760	102.774	88.161	155.277	83.588	64.199	92.155	51.239	68.999	77.921	96.107	84.394	75.949	64.407	53.911	39.68	53.708	64.56	48.797	90.783	55.784
ENSMUSG00000138299	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000141922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG000000361313	4	1	213	64	20	8	90	28	8	4	104	93	124	5	120	3	90	86	14	88
ENSMUSG00000049404	18	16	37.886	15	13	14	7	16	17.897	19	17	14	15	22	8	20.923	21	15	31.804	23
ENSMUSG000000194330	1528	1204	2047	1211	966	1513	940	1174	1517	1849	958	1153	1128	797	874	1147	1527	1025	1617	1171
ENSMUSG00000129594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000134378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000134767	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	1	1
ENSMUSG00000120104	84.783	59.508	96.137	76.44	30.804	70.261	44.61	59.226	85.42	105.113	52.135	87.335	97.229	67.518	54.878	88.884	83.937	52.49	67.81	88.913
ENSMUSG00000122578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000133199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000134713	0	0	0	0	0	1	0	0	0	2	1	0	1	0	0	0	0	0	0	0
ENSMUSG00000121718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085229	0	1	0	2	0	0	2	1	2	0	2	0	0	0	1	0	0	0	4	0
