gene_names	male_24m_1	male_24m_2	male_24m_4	male_24m_7	male_3m_3	male_3m_5	male_3m_6
ENSMUSG00000026131	Dst	2.28995568958978	1.68136439398212	2.54483964254343	1.55256288224385	0.881143870313398	1.85605545694692	1.62901297607343
ENSMUSG00000103596	Gm37354	0.410298021539681	1.61815687652077	1.41796019454398	1.07480326387954	-0.271756949300666	1.37615245779804	0.367715639747882
ENSMUSG00000096992	Gm26788	0.0146332309335833	0.228400972577298	0.918366871334729	-0.462155481096179	0.76453382795971	0.715761250330296	-0.872310828070741
ENSMUSG00000102336	Gm37233	0.624108152670566	1.01950416482016	0.986928345559679	0.634748453664582	0.937899790179646	1.34652300768425	1.05851124123098
ENSMUSG00000042111	Ccdc115	4.11154383785042	3.76288304398133	4.29619621275114	4.47930595907918	2.98346157846004	4.61269606986739	4.16799734959801
ENSMUSG00000026127	Imp4	3.17846694196091	2.83529647755374	3.1794482736794	3.84488769527907	1.75664478989529	3.71042211636446	3.63645725561915
ENSMUSG00000100280	Gm28417	0.256540297652737	0.541873401851266	0.507764175238748	0.713029639416796	-0.710909102622043	-0.366715664326343	0.571575192732247
ENSMUSG00000026126	Ptpn18	2.82800974889462	2.44877908182801	2.20446296986568	3.11050471097998	1.08816174979406	2.70557895525256	2.68649571463069
ENSMUSG00000037509	Arhgef4	0.166541730188467	1.00881617504248	0.349043913783916	0.633184271025122	-0.269753615209147	1.16109241689639	0.602907049532817
ENSMUSG00000037503	Fam168b	5.41207092150382	5.24790225864908	5.6619458571329	6.13948738151604	3.70454816831923	6.01638697268799	6.16058990519993
ENSMUSG00000104358	Gm37127	0.0271106561626624	1.56753855183872	1.57691695960419	0.284228624826305	0.31514486580047	1.90510306939981	0.424089110526278
ENSMUSG00000026123	Plekhb2	3.96515749359519	3.7408316707264	4.19856225768851	4.91728867546593	2.29775436856132	4.25483868014555	4.33511787952669
ENSMUSG00000104417	Gm37068	-1.64698784783581	-0.402149391241469	1.17873504928712	-1.23456744991356	-0.244565501411554	1.29971551874516	-1.46547271048301
ENSMUSG00000045216	Hs6st1	4.21776062916232	3.54502314457997	4.41351431817636	4.90194382913159	2.71139971432248	4.54090971375036	4.78277176845293
ENSMUSG00000102202	Gm33280	-0.332117107361171	0.352784908039951	1.07598102491109	0.716968841274646	0.241914690954822	1.37833359042586	0.704324194607732
ENSMUSG00000037470	Uggt1	3.64667475950273	3.24745031006227	3.61166481716682	4.03426478721221	2.06165288030058	3.9736771846015	4.13492633453744
ENSMUSG00000047180	Neurl3	4.50471998228583	4.63860475104754	4.68869815668407	5.22344707237394	3.35164127588963	5.12843568787302	4.76396549085926
ENSMUSG00000037447	Arid5a	2.64229074512684	2.23724246114701	2.5003845454738	3.3099105769824	1.33028352219976	3.45779808767534	3.17026122808911
ENSMUSG00000010453	Kansl3	3.97844611242547	3.69490359738221	4.31731265236848	4.33570389066321	2.85649173418779	4.46151374618856	4.34631392415666
ENSMUSG00000037432	Fer1l5	0.560033596551946	0.628216510587382	0.797018597305303	-0.0844819891156945	-1.14905783416666	0.126484805499093	1.00136896118794
ENSMUSG00000001143	Lman2l	2.74097448050313	2.61417667661371	2.89700073226861	3.39898026735237	2.16501380661806	3.46055505031332	3.37259820593683
ENSMUSG00000037408	Cnnm4	3.15010548442956	2.6861789023205	3.75563256169793	4.00920623929273	2.33182699955425	3.65567013032238	3.75322438776406
ENSMUSG00000001138	Cnnm3	1.4765868081793	1.54106408680535	2.23204289644801	1.76899609842373	1.07730537237599	1.91583036050812	1.69149516825087
ENSMUSG00000067653	Ankrd23	6.32650863942454	4.64357494013084	6.36424533750225	5.06499303198606	3.39236282896304	2.88464108725804	5.15882884387905
ENSMUSG00000079610	Ankrd39	2.53512149360327	2.29477755511752	3.00740120361653	2.4850203429231	1.65065280017811	2.88384755149841	2.71112508299587
ENSMUSG00000026121	Sema4c	2.64906169488434	1.89971538471982	3.05510251566148	1.78593729658743	1.17716766614756	2.56046483378635	3.19086458766401
ENSMUSG00000061518	Cox5b	5.8707078238723	5.38449194484976	5.80085706945442	5.77894243614336	3.77695753384369	5.07820124865725	5.51320767014923
ENSMUSG00000037351	Actr1b	5.33284904153189	4.44747810501675	5.25466238559389	5.36351677097379	3.38376830642267	5.22522628742255	5.47326627626629
ENSMUSG00000026117	Zap70	1.36327081578409	0.882407278044443	1.06182707487661	2.96029816804464	-1.52152014017397	1.77578511818973	0.912012208707225
ENSMUSG00000026116	Tmem131	2.78442100192419	3.13452835083759	3.80614299857785	3.68768538674048	2.11068488283335	3.50158331946285	4.24395441079233
ENSMUSG00000102930	Gm38115	2.66904562970392	2.43087894889038	3.24852735512692	3.35127114604325	2.69549630829235	4.1820010341652	3.5693906915323
ENSMUSG00000103159	F830112A20Rik	-0.0780512143183039	0.88277958292117	2.05614974871205	-0.030162895271701	0.829216372424533	2.85563905110476	1.53049567357887
ENSMUSG00000050122	Vwa3b	-0.0958023054158019	1.0114901768305	1.10927614699759	-1.04429934506011	0.179051022999435	1.46972088088889	-1.40736444118256
ENSMUSG00000026113	Inpp4a	3.65928751199417	3.30590827201445	3.83947336922537	4.14693693662695	3.01466915895679	4.30607227456691	4.11324903995645
ENSMUSG00000026112	Coa5	5.62616552253772	5.25450750153526	5.8995947328096	6.47685810607791	4.08186553987638	6.16193355581029	6.05870771603412
ENSMUSG00000026111	Unc50	5.51495053720731	5.23957482583356	5.57901816505491	5.96504554664257	4.09411410458525	5.94597783476971	5.62718950731019
ENSMUSG00000026110	Mgat4a	1.88960909712711	1.85312349088682	2.39428931876722	2.16328912395086	1.25868159676807	2.50209234936135	1.92116161257884
ENSMUSG00000026090	Cracdl	1.84190667619951	1.33329656447488	1.87884292430853	1.0833963204322	0.171999966431184	1.89404432708443	2.16330465791519
ENSMUSG00000060771	Tsga10	0.937863264213071	1.33611612482019	1.71043496052741	1.41418548260184	1.13413337406793	1.83868391996983	1.38408317056635
ENSMUSG00000097268	Gm26805	-1.52474083102821	0.755376822320969	1.23792942663597	-1.27278633489474	-1.24856827549193	1.32958023948081	-1.4539283992285
ENSMUSG00000037216	Lipt1	1.37660911604374	1.20829714055541	1.29284243461008	1.56953285740087	-0.276451196777654	0.809722230043516	0.553810415733192
ENSMUSG00000026088	Mitd1	2.86659189904805	2.16635016447995	2.93791875694113	3.08868178209096	2.19544349327593	2.8674961277262	3.23645984483941
ENSMUSG00000026087	Mrpl30	4.33894473431117	3.53793136831366	3.8973119008837	4.14782825180515	2.30663448700594	3.84992507086859	3.86681000862452
