gene_id	SRR9126859_1	SRR9126934_1	SRR9127063_1	SRR9127293_1	SRR9127308_1	SRR9127357_1	SRR9127396_1
ENSMUSG00000080937.2	0.96321	0.133153	0.566677	0	0	0.406191	1.227358
ENSMUSG00000080938.2	0	0	0.088745	0	0	0.127224	0.082376
ENSMUSG00000080939.2	0.148207	0.170733	0.242204	0	0.037212	0.069444	0.314752
ENSMUSG00000080941.2	0	0	8.368943	0	0	0	0
ENSMUSG00000080942.2	0	0	0	0	0	0	0.247954
ENSMUSG00000080943.2	0.150462	0.208065	0.32254	0.133564	0	0.173467	0.670417
ENSMUSG00000080944.2	1.640629	0.566996	0	0.594472	0	1.729657	0
ENSMUSG00000080946.2	0	0	0	0	0	0	17.349789
ENSMUSG00000080947.3	0	0	13.896751	0	0	0	6.449739
ENSMUSG00000080948.2	0.272952	0	0	0	0	0.063947	0
ENSMUSG00000080949.2	0.083494	0	0.040934	0.060507	0	0.117366	0
ENSMUSG00000080950.2	0.103959	0.109608	0.217131	0.062418	0.026319	0.061254	0.183662
ENSMUSG00000080951.2	0	0	0	0	0	4.139692	5.360825
ENSMUSG00000080952.2	0	0	0.117402	0	0	0.084153	0
ENSMUSG00000080953.2	0	0	0	0	0	0	0
ENSMUSG00000080954.2	0	0	0.241512	0	0	0.173115	0
ENSMUSG00000080955.2	0	0	0	0	0	0	0
ENSMUSG00000080956.2	1.962443	0.775102	1.649351	0.406331	0	0.394083	1.275824
ENSMUSG00000080957.2	0	0.383022	0.489184	0.241055	0.292274	0.272753	0.756795
ENSMUSG00000080958.2	0	0	0	0	0	0	0
ENSMUSG00000080959.2	0	0	0	0.137655	0	0.054784	0
ENSMUSG00000080960.2	0.638255	0	0	0.462535	0.961518	0	0.580919
ENSMUSG00000080961.2	0.201655	0.139382	0	0.43841	0.151894	0.425195	0.550619
ENSMUSG00000080962.2	0.065787	0	0	0.034427	0	0.12248	0.15577
ENSMUSG00000080964.2	0.113059	0.234437	0.332574	0	0	0	0.720318
ENSMUSG00000080965.2	0.270737	0.248923	0.441406	0	0.067817	0.06328	0.245882
ENSMUSG00000080966.2	0.08289	0	0.064103	0	0	0.045666	0.059517
ENSMUSG00000080967.2	0.230913	0	0.075473	0	0.057978	0.054098	0
ENSMUSG00000080968.4	0	0	0	0	0	0	0.147898
ENSMUSG00000080969.2	0	0	0.236046	0	0	0	0.329137
ENSMUSG00000080970.2	0	0	0	0	0	0	2.040669
ENSMUSG00000080971.2	0.36684	0	0.269774	0.132922	0	0	0.333886
ENSMUSG00000080972.2	0.139534	0.080563	0	0.250464	0.135152	0	0
ENSMUSG00000080974.3	0	0	0	0	0	0	0
ENSMUSG00000080976.2	0	0.790427	4.485233	0.82873	1.722762	0.803749	0
ENSMUSG00000080977.2	0	0	0	0.930068	0	0	0
ENSMUSG00000080978.3	0.236508	0.130779	0.371048	0.034279	0.213777	0.166228	0.258315
ENSMUSG00000080979.4	0	0	0	0	0	0	0
ENSMUSG00000080980.2	0.061575	0	0.237692	0	0	0	0.110317
ENSMUSG00000080981.2	0	1.44758	0	3.012723	3.011871	0	1.376258
ENSMUSG00000080982.2	0.126402	0.30314	0.371482	0.089706	0.235999	0.17762	0.746985
ENSMUSG00000080983.2	0	0	0.244128	0	0	0	0
ENSMUSG00000080984.2	7.552698	0	14.811368	0	14.229223	15.926278	16.65095
ENSMUSG00000080985.2	0.393769	0	0.110316	0	0.042372	0.039537	0.255997
ENSMUSG00000080986.2	0.294055	0	0.511113	0.260831	0.194987	0.411952	0.406588
ENSMUSG00000080987.2	0	0.086987	0	0	0	0	0.22909
ENSMUSG00000080989.2	0	0	0	0.619822	0.16089	0	0.486968
ENSMUSG00000080990.3	0.861009	0.695923	1.682865	0.224668	0.303957	0.737211	1.834002
ENSMUSG00000080992.2	0.503443	0.434951	0.55533	0.091204	0.189597	0.132681	1.260015
ENSMUSG00000080993.2	1.172889	0.891763	0.632869	0.424989	0.40446	0.803862	2.437269
ENSMUSG00000080994.3	0.157004	0	0	0	0	0.676633	0.289898
ENSMUSG00000080995.2	0	0.094581	0.670867	0	0	0	0.24909
ENSMUSG00000080996.4	0.562151	0.30063	0.122338	0.079511	0	0	0
ENSMUSG00000080997.2	0.263452	0	0.258324	0.042427	0.022049	0.123444	0.239786
ENSMUSG00000080998.2	0	0	0	0.117404	0	0	0.147415
ENSMUSG00000080999.2	0	0.513438	1.892734	3.022771	0	0	0
ENSMUSG00000081000.2	0.174156	0	0	0	0	0	0
ENSMUSG00000081001.2	0	0	0.437221	0	0.111957	0.313398	0.811689
ENSMUSG00000081002.2	0	0.080522	0	0	0	0	0.212063
ENSMUSG00000081003.2	1.395678	0	1.27311	0	0	0	0
ENSMUSG00000081004.2	0	0	0	0	0	0	0
ENSMUSG00000081005.2	0.119734	0	0	0	0	0	0.054488
ENSMUSG00000081006.2	0	0	0	0	0.435921	0	0
ENSMUSG00000081007.2	0	0	0	0	0.649348	0	0.261544
ENSMUSG00000081008.3	0.811088	0.560619	0.795301	0.587786	0	0	1.107341
ENSMUSG00000081009.2	0.411737	0.071147	0.100931	0.223785	0	0.072347	0.468437
ENSMUSG00000081010.4	0.154332	0	0	0	0	0.380432	0
ENSMUSG00000081011.2	0.400847	0	0	0.871468	0	1.126931	0.729678
ENSMUSG00000081012.2	0	0	0.245012	0	0	0.175624	0
ENSMUSG00000081013.2	0.428591	0	0.228707	0	0	0	0
ENSMUSG00000081014.2	0	0	0	0	0	0	2.623143
ENSMUSG00000081016.2	0	0.066951	0.379916	0.035097	0.03648	0.171768	0.352645
ENSMUSG00000081017.2	0.243082	0.120012	0.10215	0.075497	0.183099	0.31729	0.221246
ENSMUSG00000081018.2	0	0	0	0	0	0	0
ENSMUSG00000081020.2	0	0	0	0	0	0	0.060634
ENSMUSG00000081021.2	0	0	0	0	0	0.131848	0
ENSMUSG00000081022.2	0.164204	0	0.161008	0	0	0	0
ENSMUSG00000081023.2	0.100773	0.128251	0.121529	0.089354	0.22223	0.130126	0.240246
ENSMUSG00000081024.2	0.108782	0.375946	0.213335	0	0	0.076458	0.693069
ENSMUSG00000081025.2	0.447355	0	0	0	0	0.314421	0
ENSMUSG00000081026.2	0.153593	0.094296	0.172661	0.078818	0.032456	0.032057	0.309176
ENSMUSG00000081029.2	0	0	0	0	0	0.216393	0.56045
ENSMUSG00000081030.2	0.334336	0	0.534902	0	0	0.125072	0.463132
ENSMUSG00000081033.2	0.140175	0.038755	0.027489	0	0.021117	0.039408	0.102066
ENSMUSG00000081034.2	0.257917	0	0	0	0	0.065385	0.194801
ENSMUSG00000081036.2	0.179132	0	0.087823	0.064907	0	0.125902	0
ENSMUSG00000081037.4	0.315273	0.217914	0.270494	0	0.059369	0.137468	0.179345
ENSMUSG00000081038.3	0	0	1.982092	0	0	0	0
ENSMUSG00000081041.2	0.211134	0.072962	0.069006	0.025499	0.106023	0.098923	0.192155
ENSMUSG00000081042.2	0	0.125444	0	0	0	0	0
ENSMUSG00000081043.2	0	0	0.245606	0	0	0.176162	0.101361
ENSMUSG00000081044.10	0.03115	0.078089	0.147703	0.13257	0.085098	0.09705	0.175322
ENSMUSG00000081045.2	0	0	0	0	0	0	2.438357
ENSMUSG00000081046.2	0.123047	0.063674	0.481785	0	0.161981	0.080817	0.098898
ENSMUSG00000081047.3	0.150143	0	0.294147	0	0.075304	0.035176	0.182208
ENSMUSG00000081048.2	0.391594	0	0.432339	0.188616	0	0.04536	0.177695
ENSMUSG00000081049.2	0	0	0	0	0	0	0
ENSMUSG00000081050.2	0.174332	0.072298	0.102563	0.050535	0.026263	0	0.253875
ENSMUSG00000081051.5	0	0	1.019789	0	0	1.340432	0
ENSMUSG00000081052.2	0.181013	0.093839	0.263604	0.032795	0	0.159037	0.374013
ENSMUSG00000081053.2	20.669096	0	0	0	4.543566	2.119785	6.299565
ENSMUSG00000081054.2	0	0	6.888186	10.181761	0	19.749685	12.787739
ENSMUSG00000081055.2	0.387449	0.133901	0	0	0	0.136158	0
ENSMUSG00000081056.2	0.81114	0	0	0	0	0	0.369309
ENSMUSG00000081057.3	0.249876	0	0.408354	0.120722	0	0.351248	0.22743
ENSMUSG00000081058.6	4.672596	4.976348	6.489905	10.657565	8.965323	2.746711	4.929444
ENSMUSG00000081059.4	0	0	1.04734	0	0	0	0.261522
ENSMUSG00000081060.2	0	0	0	0	0	0.204524	0
ENSMUSG00000081061.2	0.066059	0	0.064773	0	0	0.046429	0.12025
ENSMUSG00000081062.2	1.340456	6.485601	1.314363	1.942824	2.019369	0	7.320245
ENSMUSG00000081063.2	0.56762	0.637545	0.487	0	0.213777	0.299211	0.51663
ENSMUSG00000081064.2	0	0	0	0	0.136705	0.255117	0
ENSMUSG00000081065.2	0	0.270845	0	0	0	0.045902	0
ENSMUSG00000081066.2	0.383144	0.066207	0.187843	0.13883	0	0.067322	0.174363
ENSMUSG00000081067.2	0.030496	0.147516	0	0.110475	0.045931	0.085716	0.471751
ENSMUSG00000081068.2	0.215749	0	1.192414	0	0.133249	0	0.407855
ENSMUSG00000081069.2	0.104794	0.096495	0.159704	0.067448	0.017526	0.064225	0.469155
ENSMUSG00000081070.2	0.462874	0	0.420466	0	0.152865	0.030353	0.95526
ENSMUSG00000081071.2	0	0	0	0	0	0	0
ENSMUSG00000081072.2	0	0	0	0	0.046217	0	0.223383
ENSMUSG00000081073.2	0	0	0	0.050688	0.052685	0	0
ENSMUSG00000081076.4	0.356319	0	0.931216	0	0	0.165048	0.321025
ENSMUSG00000081077.2	0.24018	0.213442	0.403722	0.074595	0.284292	0.168809	0.593354
ENSMUSG00000081078.2	0	0.066454	0.390587	0.37032	0	0.632814	0.086722
ENSMUSG00000081079.2	0.232993	0	0.228458	0	0	0	0
ENSMUSG00000081080.2	0	0	0	0.40485	0	0	0
ENSMUSG00000081081.2	0	0.196978	0.279436	0.137682	0	0.066766	0
ENSMUSG00000081082.2	0	0	0	0	0	0	0
ENSMUSG00000081083.2	0	0	0	0	0	0	0
ENSMUSG00000081084.2	0.068437	0	0.067425	0	0	0.024046	0.031145
ENSMUSG00000081085.2	2.376899	0	6.991898	0	0	0	4.326759
ENSMUSG00000081086.2	0	0	0	0	0	0	0.894326
ENSMUSG00000081087.2	0	0	0	0	0	0	0
ENSMUSG00000081088.2	0.13037	0.180222	0.51133	0.283433	0	0.137445	0.652624
ENSMUSG00000081089.2	0	0	0	0	0	0	0
ENSMUSG00000081092.2	0.090625	0.06264	0.088861	0.13135	0	0.063695	0
ENSMUSG00000081093.2	0	0	0	0	0.065493	0	0
ENSMUSG00000081094.5	0	0	0	0	0	0	0
ENSMUSG00000081095.3	1.442011	0	0	0	0	0	1.312474
ENSMUSG00000081096.4	0	0	0	0	0	0.225898	0
ENSMUSG00000081097.2	0.159643	0	0.782679	0.578458	0.240499	0.224408	0.435907
ENSMUSG00000081098.2	0	0	10.540698	0	0	0	0
ENSMUSG00000081099.3	0	0.090806	0.318516	0	0	0	0.422293
ENSMUSG00000081100.2	0	0	0	0	0	0	3.443191
ENSMUSG00000081101.2	0	0.023763	0.235957	0.174402	0.181274	0.144982	0.21904
ENSMUSG00000081103.2	0	0	0	0	0	0.291868	1.889821
ENSMUSG00000081104.2	0.139044	0	0	0.403068	0	0.195452	0.126555
ENSMUSG00000081106.2	0.024271	0	0.023794	0	0	0.017056	0.088347
ENSMUSG00000081107.2	0	0	0	0	12.40052	0	0
ENSMUSG00000081108.5	0.074317	0	0.090618	0.053856	0	0	0.202922
ENSMUSG00000081110.2	3.199075	0	0	9.273324	12.048354	0	2.911698
ENSMUSG00000081111.4	0.037757	0	0.482926	0	0.119192	0.300212	0.536768
ENSMUSG00000081112.2	0	0	0	0	0	0.082436	0.106753
ENSMUSG00000081113.2	0.191046	0	0	0	0	0.489708	0.170241
ENSMUSG00000081114.2	0.070662	0	0.087357	0.102415	0.106451	0.099328	0.514513
ENSMUSG00000081115.3	0	0	0	0	0	0	1.548951
ENSMUSG00000081116.2	1.314215	0	0	0	1.979839	0	0
ENSMUSG00000081117.2	0	0	0.088051	0	0.135281	0.12623	0
ENSMUSG00000081118.2	0	0	0.359127	0	0.033523	0.065267	0.328483
ENSMUSG00000081119.2	0	0	0	0	0	0	0
ENSMUSG00000081120.2	0.431688	0.19736	0.138806	0.102604	0	0	0.394892
ENSMUSG00000081121.2	0.511495	0	0	0	0	0.24409	0.407919
ENSMUSG00000081122.2	1.532333	0	1.502505	0.555231	0	0.807742	1.394681
ENSMUSG00000081124.2	0.73892	0.680982	0.483025	0	0	0	0.224181
ENSMUSG00000081125.4	0	0	0	0	0	0	0
ENSMUSG00000081126.2	0.109044	0.023719	0.10871	0	0	0.098278	0
ENSMUSG00000081127.2	0	0.406268	0.576336	0	0	0.27541	0.178326
ENSMUSG00000081128.2	0.248342	0	0.215526	0	0	0	0.340257
ENSMUSG00000081129.2	0	0	0	0	0.932732	0	0
ENSMUSG00000081130.2	0	0	0.157264	0	0	0	0
ENSMUSG00000081131.2	0.04438	0.092025	0.217579	0.096484	0.033428	0.218343	0.28275
ENSMUSG00000081132.2	0.172415	0	0.169059	0	0	0.080787	0.36517
ENSMUSG00000081133.3	0	0	0	0	0	0	0
ENSMUSG00000081134.2	0.122715	0.197913	0.120326	0	0.092434	0.229998	0.074461
ENSMUSG00000081135.2	0.134963	0.046643	0.297755	0.097806	0.076244	0.023714	0.061419
ENSMUSG00000081136.2	0	0	0	0	0	0.111232	0
ENSMUSG00000081137.4	0.176271	0.228445	0.216049	0.5429	0.531096	0.077432	0.220599
ENSMUSG00000081138.2	0.094302	0.04621	0.301551	0	0.05036	0.15036	0.291833
ENSMUSG00000081139.2	0.130388	0	0.382053	0.141187	0.048918	0.136927	0.59106
ENSMUSG00000081141.2	0.625068	0.648065	1.838704	0.075497	0.470826	0.658987	0.284459
ENSMUSG00000081142.2	0.114564	0.614273	0	0.083024	0.086294	0	0.104272
ENSMUSG00000081143.3	3.483235	1.264191	4.559048	0.98057	1.705123	2.34042	7.56649
ENSMUSG00000081144.2	0.334786	0.04628	0.328269	0	0	0.141181	0.365654
ENSMUSG00000081145.3	0	0.186206	0.088051	0	0	0	0.32693
ENSMUSG00000081146.2	0.045532	0	0.25459	0.010999	0	0.053336	0
ENSMUSG00000081147.2	0.052726	0.036444	0.284349	0.03821	0.059573	0.018529	0.23555
ENSMUSG00000081148.2	0.09345	0	0.091631	0	0	0	0.34022
ENSMUSG00000081150.2	0.092077	0	0.270856	0.033364	0.076325	0.098597	0.209515
ENSMUSG00000081151.2	0	0	0	0	0	0	0
ENSMUSG00000081152.2	0.173973	0.146585	0.222021	0	0.052156	0.120392	0.379335
ENSMUSG00000081153.2	0	0.253536	0	0	0	0	0
ENSMUSG00000081154.4	0	0	0	0	0	0	0
ENSMUSG00000081155.2	0	0	14.870837	0	0	0	0
ENSMUSG00000081156.2	0.387449	0	0.28493	0	0	0.068079	0.176322
ENSMUSG00000081157.2	1.540119	0	0	0	0.186853	0	0
ENSMUSG00000081158.2	0	0.154769	0.054889	0.040567	0.084331	0.157377	0.05095
ENSMUSG00000081159.2	0	0	0	0	0	0.136168	0.264517
ENSMUSG00000081160.2	3.530923	0	0	0	0	0	0
ENSMUSG00000081161.2	5.39244	1.584215	4.252849	1.019892	1.600913	2.307343	2.140732
ENSMUSG00000081162.3	0.097824	0.101423	0.239799	0	0.110527	0.240642	0.356145
ENSMUSG00000081163.3	0	0	0	0	0	0	0
ENSMUSG00000081164.2	0.465219	0.045932	0	0	0.050054	0.046703	0.12106
ENSMUSG00000081165.2	0.054304	0	0.136414	0.11806	0	0	0.197763
ENSMUSG00000081166.2	0.090984	0.125775	0.089213	0.065935	0.205598	0.063947	0.248432
ENSMUSG00000081167.2	0	0	0	0	0	0	0
ENSMUSG00000081168.2	0.317709	0.119822	0.474296	0.271801	0.152224	0.100781	0.478973
ENSMUSG00000081169.2	0	0	0	0	0	0	0
ENSMUSG00000081170.2	0	0	0	0	0	0	0
ENSMUSG00000081171.2	0.040143	0.08324	0.118085	0	0.030237	0.253929	0.109611
ENSMUSG00000081172.2	0.141035	0.097482	0.207434	0	0.106233	0	0.128365
ENSMUSG00000081173.2	0.180224	0	0.412338	0.348284	0.090501	0.380008	0.546782
ENSMUSG00000081174.2	0	0.449705	1.701219	0.157166	0	0.304856	0.197392
ENSMUSG00000081175.4	0.181489	0	0	0.065894	0.478467	0	0
ENSMUSG00000081176.2	0.441975	0	0	0	0	0	0
ENSMUSG00000081177.2	0.288158	0.066391	0.188366	0.139217	0	0.06751	0.174848
ENSMUSG00000081179.2	0.321474	0	0.373916	0.071517	0.146629	0.116605	0.38939
ENSMUSG00000081180.2	0	0	0	0	0	0	0
ENSMUSG00000081181.2	0	0	0	0	0	0	0
ENSMUSG00000081182.3	0.118254	0.032695	0.069571	0.051418	0.053444	0.066491	0.34442
ENSMUSG00000081183.2	9.348681	0	0	0	0	1.642664	6.381658
ENSMUSG00000081184.2	0	0	0	0	0	0	0
ENSMUSG00000081185.2	0	0.136843	0.158403	0	0	0.274612	0.104719
ENSMUSG00000081186.2	0	0.142721	0.809862	0	0	0.580505	0.939679
ENSMUSG00000081187.2	0.11082	0.014333	0	0.013385	0.153051	0.064908	0.184921
ENSMUSG00000081188.2	0	0.108585	0.415072	0	0	0	0
ENSMUSG00000081189.2	0	0.050425	0	0	0.219808	0	0
ENSMUSG00000081191.2	0.181489	0	0.889782	0	0	0	0.165186
ENSMUSG00000081194.2	0.09345	0.226071	0.091631	0.338609	0.175975	0.03284	0.212637
ENSMUSG00000081195.3	0	0	0.937273	0	0	0	0
ENSMUSG00000081196.2	0	0	0	0	0.061696	0	0
ENSMUSG00000081197.2	0.307883	0	0.150945	0	0	0	0
ENSMUSG00000081199.4	0	0	0	0	0	0	0
ENSMUSG00000081200.2	0	0	0	0	0	0	0
ENSMUSG00000081201.2	0	0	0	0	0	0	0
ENSMUSG00000081202.2	0.668274	0	0.131053	0.096858	0	0	0.851539
ENSMUSG00000081205.5	0	0	0	0	0	0.170804	0
ENSMUSG00000081206.2	0	0	0.907697	0.670856	1.04593	0.650633	0.21064
ENSMUSG00000081207.6	18.227725	9.257251	22.577743	5.720295	7.066469	14.425028	26.109421
ENSMUSG00000081208.2	3.411745	1.493112	3.737944	1.514495	2.833691	2.001403	5.35877
ENSMUSG00000081209.2	0.323783	0	0.317481	0	0	0	0.663069
ENSMUSG00000081210.2	0.158884	0.106377	0.261847	0.045905	0	0	0.166718
ENSMUSG00000081211.2	0.130452	0.090168	0.113701	0.063025	0.021836	0.091688	0.277045
ENSMUSG00000081212.2	0	0	0	0	0	0	0
ENSMUSG00000081214.4	4.043205	0	0	16.002173	9.751774	5.433747	0
ENSMUSG00000081215.2	0.335873	0.116077	0.439113	0.121701	0.084331	0.196722	0.15285
ENSMUSG00000081216.4	0	0.162692	0	0.341152	0	0	0.107117
ENSMUSG00000081217.2	0	0.934661	0.33148	0.734965	0.254641	0.950414	0
ENSMUSG00000081218.2	3.154963	2.491973	3.361191	1.213236	1.141136	2.325226	4.861952
ENSMUSG00000081219.2	0.100827	0.766603	0.988647	0.43841	1.215154	0.283463	0.825929
ENSMUSG00000081220.3	0.815749	0.640403	1.33136	0.09092	0.564239	0.745913	1.838184
ENSMUSG00000081221.5	0	0	0	0	0	0	0
ENSMUSG00000081222.2	0	0	1.478371	0	0	0.264875	0
ENSMUSG00000081223.2	0	0	0	0	0	0	0
ENSMUSG00000081224.2	0	0	0	0	0	0	0
ENSMUSG00000081225.4	0.235453	0.016726	0.213548	0	0.018227	0.126642	0.327998
ENSMUSG00000081226.2	0.563164	0	0.489407	0.186142	0	0.049476	0.44843
ENSMUSG00000081227.2	0.241297	0	0.878779	0.578073	0.171189	0	0.407493
ENSMUSG00000081228.2	0	0	0	0	0	0	0
ENSMUSG00000081229.2	0.442089	0	0.216742	0	0	0.03884	0
ENSMUSG00000081230.2	0	0	0	0	0	0.423178	0.249099
ENSMUSG00000081231.2	0.170146	0.117604	0.083417	0	0.06408	0.039862	0.180672
ENSMUSG00000081232.4	0.020222	0	0.185561	0	0	0.10501	0.072443
ENSMUSG00000081233.2	0.302482	0.209074	0.383203	0	0	0	0.209759
ENSMUSG00000081234.4	1.803428	1.058381	2.330996	0.8501	0.796934	1.484526	2.908413
ENSMUSG00000081235.2	0	0	0.540101	0	0	0	0.504847
ENSMUSG00000081236.2	0.239465	0.331033	0.939214	0.520612	0.541123	0.841531	0.871814
ENSMUSG00000081237.4	0.215518	0	0.184371	0	0	0	0
ENSMUSG00000081238.4	0.571659	0.045657	0.300562	0.049168	0.21591	0.223227	0.289488
ENSMUSG00000081239.4	0.193603	0	0.189947	0	0.2968	0	0.369422
ENSMUSG00000081240.3	0	0	0	0	0	0	0
ENSMUSG00000081242.2	0	0	0	0.107698	0.280512	0	0
ENSMUSG00000081243.2	0.543908	0	0.533321	0	0	0.382282	0.495048
ENSMUSG00000081244.4	0.215914	0.298983	0.634906	0.626242	0	0	0.197452
ENSMUSG00000081245.3	0	0.262638	0.093145	0	0	0.066766	0.432304
ENSMUSG00000081248.2	11.203307	0	32.955697	20.297253	4.219389	3.937083	0
ENSMUSG00000081249.4	0	0	0	0	0	0	0
ENSMUSG00000081250.4	0.213848	0	0.262106	0.077486	0.362427	0.187877	0.632572
ENSMUSG00000081251.2	0	0.16268	0	0	0	0	0
ENSMUSG00000081252.2	0	0	5.492616	0	0	0	0
ENSMUSG00000081253.2	0	0	0.185779	0	0	0	0.172447
ENSMUSG00000081254.2	0	0	0	0	0	0	0
ENSMUSG00000081255.2	1.808205	0.61366	1.934756	0.297078	0.646514	1.009571	2.301878
ENSMUSG00000081256.2	0	1.033136	0.977078	1.805333	0.375292	0	0
ENSMUSG00000081257.2	0	0.082472	0.233991	0.086468	0	0.251586	0.542998
ENSMUSG00000081258.2	1.190006	0	0	0	0	0	0
ENSMUSG00000081259.3	0	0	0	0	0	0.178207	0
ENSMUSG00000081260.2	0.592812	0	1.635403	0	0	0	0
ENSMUSG00000081261.2	3.318502	0	0	4.809407	0	0	6.042594
ENSMUSG00000081262.2	0	0	0.091711	0	0	0	0.170484
ENSMUSG00000081263.2	0	0.226383	0	0	0	0	0
ENSMUSG00000081264.2	0	0	0.190221	0.140587	0.036532	0.068175	0.044142
ENSMUSG00000081265.2	0.089721	0.144701	0.3519	0.086693	0.135164	0.08408	0.299426
ENSMUSG00000081268.2	0.341406	0	0.334761	0	0	0	0.310737
ENSMUSG00000081269.2	0.55543	0.278232	0.424155	0.123246	0.093018	0.08826	0.672859
ENSMUSG00000081270.2	0.454321	0.188414	0.757311	0.065848	0.581761	0.447042	0.372158
ENSMUSG00000081271.2	0	4.314253	0	0	0	0	0
ENSMUSG00000081272.2	0	0	0.084194	0	0	0	0.747188
ENSMUSG00000081273.2	0	0.125444	0.711826	0.263046	0	0.255117	0.495557
ENSMUSG00000081274.3	0.184955	0.2252	0	0	0	0.129611	0
ENSMUSG00000081275.2	0	0	0	0	0	0.659593	0.854161
ENSMUSG00000081276.2	0.155352	0	0	0	0	0	0
ENSMUSG00000081277.2	0	0.106925	0.303399	0	0.338619	0.217571	0.413295
ENSMUSG00000081278.2	0	0	0	0	0	0	0.473446
ENSMUSG00000081279.2	0	0	0	0	0	0	0.369861
ENSMUSG00000081280.2	0	0	0	0	0.149275	0	0
ENSMUSG00000081281.2	0	0	0	0.114915	0.187633	0.059739	0.142556
ENSMUSG00000081282.3	0	0.284873	0	0.199118	0	0	0.375123
ENSMUSG00000081283.2	0.264744	0.091495	0.389386	0.047964	0.049854	0.27911	0.240962
ENSMUSG00000081284.2	0.368145	0.763379	0.721958	0.711441	0	0.431247	0.78184
ENSMUSG00000081285.3	0.241464	0	0.436025	0.043562	0.285524	0	0.054826
ENSMUSG00000081286.2	0.488904	0.447474	0	0	0	0	0.226027
ENSMUSG00000081287.5	0.210443	0.13817	0.320299	0	0.218495	0	0
ENSMUSG00000081288.2	0.355476	0.491405	0	0	0.803276	0.499688	0.647086
ENSMUSG00000081289.2	0.046999	0.16755	0.12741	0.017202	0.053756	0.033035	0.096225
ENSMUSG00000081290.2	2.080695	0	0.510049	0	0	0.731201	0.473446
ENSMUSG00000081292.2	0	0	0.441406	0.130493	0.135634	0.379678	0.085024
ENSMUSG00000081293.2	0	0	0	0	0.961414	0.598059	0.387238
ENSMUSG00000081295.2	0.118634	0.054666	0.038775	0.11463	0	0.027794	0
ENSMUSG00000081296.2	0	0	0	0	0	0	0
ENSMUSG00000081297.2	0	0	0	0	0	0	0.399782
ENSMUSG00000081298.2	0	0	0	0	0	0	0
ENSMUSG00000081299.2	0	7.630437	0	0	0	0	0
ENSMUSG00000081300.2	0.169034	0	0.165744	0.061248	0	0.356413	0.230774
ENSMUSG00000081301.2	0.919545	0.635584	1.57788	0	0.173159	1.454165	2.092353
ENSMUSG00000081302.2	0.058999	0.066503	0.197572	0	0.015379	0.088347	0.280226
ENSMUSG00000081303.3	0.085594	0.029648	0.04206	0	0.010769	0.020096	0.078092
ENSMUSG00000081304.2	0	0.31735	0.450196	0	0	0.968095	0
ENSMUSG00000081305.2	4.432454	2.659837	5.752726	1.630358	1.748229	3.502856	8.964641
ENSMUSG00000081306.2	0	0	0	1.157726	0	0	1.454041
ENSMUSG00000081307.2	0.302482	0	0	0	0.113921	0	0
ENSMUSG00000081308.2	0	0	0.184763	0	0	0.132438	0
ENSMUSG00000081309.4	0	1.259281	0	0	0.675757	0	0
ENSMUSG00000081310.2	0.303814	0.472488	0	0.055043	0	0	0.760437
ENSMUSG00000081312.2	0.503401	0.347947	1.234004	0	0.758363	0.353812	0.687269
ENSMUSG00000081313.2	0.998541	0.138037	0.587462	0	0.100285	0.233939	0.363536
ENSMUSG00000081314.2	0.117369	0.105159	0.586889	0.040978	0.036932	0.214479	0.115356
ENSMUSG00000081315.3	0.05015	0	0.103326	0	0	0.21724	0.478208
ENSMUSG00000081316.2	0	0	0.033696	0	0.271568	0.374303	0.162445
ENSMUSG00000081317.2	0.062696	0	0.369089	0	0.188902	0.088131	0.285373
ENSMUSG00000081318.2	1.276509	0	0	0	0.961518	0.448593	0.580919
ENSMUSG00000081319.2	0	0	0	0	0	0	1.202235
ENSMUSG00000081320.2	0.3483	0.240743	0	1.009634	0.262353	0	0
ENSMUSG00000081321.2	0.333199	0.056863	0.27262	0.044784	0.086378	0.22493	0.60512
ENSMUSG00000081323.2	0.072596	0	0	0.052609	0.054682	0	0.066074
ENSMUSG00000081324.2	0	0	0	0	0	0	0.199906
ENSMUSG00000081325.2	0	0.149104	0.147259	0.050135	0.247999	0	0.190032
ENSMUSG00000081326.2	0	0	0	0	0	0	0
ENSMUSG00000081327.2	0.565294	0	1.662871	0	0	0	1.286282
ENSMUSG00000081329.2	0.10982	0	0	0	0.082721	0	0
ENSMUSG00000081330.2	0.126311	0	0.123852	0	0	0.266331	0.574822
ENSMUSG00000081331.2	0	0	0	0	0	0	0
ENSMUSG00000081332.2	0.208053	0	0	0	0	0.036555	0.09468
ENSMUSG00000081333.2	0.304261	0	0	0	0.076394	0	0
ENSMUSG00000081334.2	0	0	0	0	0	0.395633	0
ENSMUSG00000081335.2	0.180804	0.119172	0.685722	0.112081	0.12987	0	0
ENSMUSG00000081336.2	0.089799	0.310344	0.616359	0.130153	0.06764	0.441804	0.245198
ENSMUSG00000081339.2	0	0.119172	0.169059	0.499787	0	0.12118	0
ENSMUSG00000081340.2	0	0	0	0	0	0	0.543789
ENSMUSG00000081341.2	0	0	0.390887	0	0	0	0.181418
ENSMUSG00000081342.2	0	0	0	0	0	0	0
ENSMUSG00000081343.2	0	0	0	0	0.049892	0	0
ENSMUSG00000081344.6	0	55.300787	88.585116	103.359239	100.994967	21.477694	56.982969
