Geneid	male_24m_2	male_24m_1	male_3m_5	male_24m_7	male_3m_6	male_3m_3	male_24m_4
ENSMUSG00000125037	11	14	20	7	4	17	37
ENSMUSG00000053185	10	9	6	4	15	18	18
ENSMUSG00000142156	0	0	5	0	1	0	0
ENSMUSG00000100261	3	15	5	3	3	4	7
ENSMUSG00000101180	0	0	0	0	0	0	1
ENSMUSG00000048874	239	447	400	711	680	154	381
ENSMUSG00000103783	14	15	30	20	12	12	22
ENSMUSG00000104315	21	24	32	83	39	37	45
ENSMUSG00000128750	4	12	1	3	0	5	9
ENSMUSG00000026064	12	20	32	29	24	20	12
ENSMUSG00000117310	8	3	8	9	6	1	8
ENSMUSG00000139019	2	8	10	3	5	3	13
ENSMUSG00000117091	1	0	5	0	3	2	4
ENSMUSG00000086726	3	1	2	4	8	3	16
ENSMUSG00000086727	15	14	23	5	25	25	55
ENSMUSG00000100910	24	31	46	7	19	35	33
ENSMUSG00000125934	17	2	23	1	13	8	14
ENSMUSG00002076113	1	1	5	0	0	2	5
ENSMUSG00000099796	2	2	1	2	0	4	1
ENSMUSG00000050217	10	15	14	8	4	9	17
ENSMUSG00000026063	0	2	1	2	1	9	4
ENSMUSG00000077664	0	0	0	0	0	2	0
ENSMUSG00000100205	0	0	4	0	0	0	6
ENSMUSG00000100592	2	5	2	0	0	1	8
ENSMUSG00000094215	1	1	5	0	1	0	6
ENSMUSG00000124860	2	2	1	0	5	3	3
ENSMUSG00000101093	6	3	8	5	5	10	12
ENSMUSG00000070960	4	0	0	2	0	2	2
ENSMUSG00000088620	1	2	0	0	0	1	4
ENSMUSG00000082159	0	10	14	0	0	2	9
ENSMUSG00000124101	4	10	12	10	0	6	7
ENSMUSG00000142221	2	5	8	8	9	6	14
ENSMUSG00000026058	51	82	81	46	54	119	108
ENSMUSG00000064688	0	0	0	0	0	0	5
ENSMUSG00000103482	5	7	29	10	6	17	29
ENSMUSG00000104498	0	0	0	0	0	0	5
ENSMUSG00000104313	9	20	10	5	14	13	13
ENSMUSG00000102865	2	0	3	2	3	4	10
ENSMUSG00000102321	10	10	21	14	11	11	26
ENSMUSG00000091318	3	22	32	7	9	18	23
ENSMUSG00000089489	0	0	3	3	0	0	0
ENSMUSG00000104433	3	4	10	4	6	5	13
ENSMUSG00002076392	3	1	4	1	7	6	1
ENSMUSG00000102926	23	22	30	15	15	24	62
ENSMUSG00000100497	4	4	26	10	5	14	5
ENSMUSG00000102917	0	0	0	0	0	0	0
ENSMUSG00000100481	3	2	9	0	2	9	13
ENSMUSG00000100590	3	0	0	3	1	1	0
ENSMUSG00000131675	3	1	9	1	3	10	9
ENSMUSG00000088750	0	0	0	0	1	0	3
ENSMUSG00000104230	3	4	6	2	4	9	11
ENSMUSG00000101754	11	5	14	9	2	7	15
ENSMUSG00000137049	0	1	5	0	0	4	1
ENSMUSG00000065223	0	0	0	0	1	2	1
ENSMUSG00000100318	1	4	2	2	2	7	4
ENSMUSG00000132768	2	6	2	5	11	6	5
ENSMUSG00000101612	4	8	8	0	3	12	13
ENSMUSG00000065260	0	0	0	0	0	0	0
ENSMUSG00000026134	113	220	394	471	575	150	274
ENSMUSG00000101682	2	1	10	6	2	2	4
ENSMUSG00000138807	3	0	2	2	0	1	0
ENSMUSG00000102714	7	13	13	19	9	11	16
ENSMUSG00000102093	2	12	5	18	3	5	7
ENSMUSG00000138851	0	0	0	0	0	1	0
ENSMUSG00000103746	0	0	0	0	0	0	0
ENSMUSG00000102198	9	10	17	4	3	18	14
ENSMUSG00000121274	16	6	25	11	8	20	21
ENSMUSG00000004768	56	131	120	183	188	44	95
ENSMUSG00000042215	73	145	237	440	379	51	235
ENSMUSG00000103072	1	3	0	0	7	3	0
ENSMUSG00000042197	184	287	384	440	471	178	380
ENSMUSG00000123811	0	1	1	0	0	0	4
ENSMUSG00000081402	12	2	3	2	3	9	1
ENSMUSG00000123789	4	0	6	2	0	0	0
ENSMUSG00000042182	28	38	47	58	43	47	58
ENSMUSG00000104416	22	6	23	5	10	12	17
ENSMUSG00000026131	402	1065	502	701	693	292	918
ENSMUSG00000103596	22	15	20	28	15	7	23
ENSMUSG00000099382	2	0	2	0	1	0	6
ENSMUSG00000084506	2	0	0	0	0	0	0
ENSMUSG00000127497	0	1	2	6	0	2	0
ENSMUSG00000103364	5	10	8	7	6	8	8
ENSMUSG00000105982	0	1	0	0	0	0	0
ENSMUSG00000096992	24	34	37	24	15	48	49
ENSMUSG00000103001	1	1	3	1	2	3	4
ENSMUSG00000143827	0	2	2	5	0	0	1
ENSMUSG00000126561	0	0	1	0	0	0	0
ENSMUSG00000143057	2	0	12	2	3	8	10
ENSMUSG00000104397	0	1	5	0	0	2	0
ENSMUSG00000102839	0	0	0	0	0	0	0
ENSMUSG00000141576	1	1	2	2	0	2	10
ENSMUSG00000101206	2	0	1	0	5	5	11
ENSMUSG00000142399	3	2	4	0	1	5	1
ENSMUSG00000102336	47	59	65	66	86	58	55
ENSMUSG00000101462	0	0	0	1	3	0	1
ENSMUSG00000121838	4	3	2	3	4	10	2
ENSMUSG00000092852	0	0	0	0	0	0	0
ENSMUSG00000042111	108	236	221	347	260	80	194
ENSMUSG00000101711	0	4	0	6	3	0	0
ENSMUSG00000026127	189	412	394	748	602	113	297
ENSMUSG00000100280	20	27	9	43	36	10	23
ENSMUSG00000026126	109	244	146	338	233	53	112
ENSMUSG00000101223	10	11	18	9	4	11	13
ENSMUSG00000140102	14	14	24	11	9	5	6
ENSMUSG00000026125	4	2	8	0	1	4	7
ENSMUSG00000132507	0	0	0	0	0	3	0
ENSMUSG00000128226	0	2	3	0	0	0	1
ENSMUSG00000101116	3	0	2	0	0	6	5
ENSMUSG00000026124	2	0	0	0	0	0	0
ENSMUSG00000101803	3	0	1	2	2	2	8
ENSMUSG00000037529	3	0	6	0	3	2	7
ENSMUSG00000045815	0	0	0	0	0	0	0
ENSMUSG00000045174	11	0	1	2	3	0	5
ENSMUSG00000138441	8	4	15	16	10	17	20
ENSMUSG00000100524	5	0	3	1	1	1	3
ENSMUSG00000102499	0	0	0	0	0	0	0
ENSMUSG00000103521	1	0	9	0	2	3	1
ENSMUSG00000104098	3	0	3	0	1	0	0
ENSMUSG00000138482	0	1	0	0	0	2	1
ENSMUSG00000037509	58	51	70	82	75	29	41
ENSMUSG00000125398	1	0	1	0	1	0	2
ENSMUSG00000102537	0	0	0	1	3	0	0
ENSMUSG00000102612	9	0	0	2	1	7	6
ENSMUSG00000118272	0	0	0	0	0	0	0
ENSMUSG00000104002	7	6	15	4	10	12	16
ENSMUSG00000037503	625	1200	1208	2265	2141	272	1033
ENSMUSG00000104358	27	14	38	19	20	14	33
ENSMUSG00000026123	334	669	540	1480	918	155	569
ENSMUSG00000103716	15	0	8	1	2	2	14
ENSMUSG00000103548	0	0	1	0	0	0	0
ENSMUSG00000103760	5	1	2	0	2	2	1
ENSMUSG00000103997	0	0	0	0	0	2	1
ENSMUSG00000132530	0	1	7	0	8	3	5
ENSMUSG00000131914	0	0	2	0	2	0	0
ENSMUSG00000077231	0	0	0	0	0	0	0
ENSMUSG00000141296	3	0	1	0	3	2	0
ENSMUSG00000135071	1	0	2	0	0	1	2
ENSMUSG00000135032	1	0	3	1	2	3	1
ENSMUSG00000141845	0	1	7	0	1	2	12
ENSMUSG00000104417	14	6	58	10	7	22	59
ENSMUSG00000064601	0	0	0	0	0	0	0
ENSMUSG00000101714	0	6	0	0	0	0	3
ENSMUSG00000102531	0	4	9	6	6	3	7
ENSMUSG00000138845	5	17	1	4	3	2	10
ENSMUSG00000138886	5	1	1	0	11	3	8
ENSMUSG00000103096	7	2	5	4	4	12	4
ENSMUSG00000102279	0	1	4	0	3	0	0
ENSMUSG00000143922	8	1	1	3	5	0	3
ENSMUSG00000103708	6	0	6	6	7	5	12
ENSMUSG00000104201	2	0	0	0	0	1	0
ENSMUSG00000140889	0	0	4	3	0	9	8
ENSMUSG00000140969	0	2	1	0	2	1	4
ENSMUSG00000102434	4	12	5	8	4	9	14
ENSMUSG00000140927	2	0	0	0	9	0	4
ENSMUSG00000045216	202	554	458	1016	871	144	459
ENSMUSG00000122855	1	3	4	5	11	0	8
ENSMUSG00000104523	0	0	0	0	0	0	0
ENSMUSG00000102202	22	21	52	55	51	27	46
ENSMUSG00000037470	380	861	713	1284	1284	211	606
ENSMUSG00000098752	0	1	0	0	0	0	1
ENSMUSG00000136261	0	0	0	0	4	0	1
ENSMUSG00000134347	2	3	3	6	2	1	1
ENSMUSG00000047180	252	393	401	738	499	131	323
ENSMUSG00000125625	1	0	0	0	2	0	0
ENSMUSG00000132917	0	2	3	0	1	1	0
ENSMUSG00000037447	181	413	483	752	635	122	268
ENSMUSG00000131496	0	3	2	0	4	4	10
ENSMUSG00000102762	9	12	10	4	4	2	18
ENSMUSG00000010453	273	570	527	832	781	194	522
ENSMUSG00000098680	0	0	0	0	0	3	0
ENSMUSG00000037432	28	45	19	29	66	9	38
ENSMUSG00000001143	139	260	284	470	430	130	209
ENSMUSG00000137055	0	2	4	7	3	2	7
ENSMUSG00000137017	5	9	14	12	4	1	9
ENSMUSG00000137090	1	4	5	1	4	1	9
ENSMUSG00000037408	96	228	214	474	369	96	252
ENSMUSG00000104316	19	10	4	6	12	9	6
ENSMUSG00002075980	0	0	0	0	0	0	0
ENSMUSG00000001138	56	91	81	127	112	52	113
ENSMUSG00000102845	0	0	0	0	0	0	0
ENSMUSG00000067653	212	1171	69	554	551	113	870
ENSMUSG00000109510	1	1	0	0	0	0	1
ENSMUSG00000079610	70	142	119	155	170	57	143
ENSMUSG00000126033	3	8	1	12	4	2	13
ENSMUSG00000026121	52	152	93	92	236	40	146
ENSMUSG00000087589	6	10	5	3	15	1	9
ENSMUSG00000046337	10	9	9	14	12	13	20
ENSMUSG00000089906	2	2	0	0	2	5	1
ENSMUSG00002075377	0	0	0	0	0	0	0
ENSMUSG00000061518	209	502	191	536	415	87	346
ENSMUSG00000037351	293	930	570	1081	1087	178	637
ENSMUSG00000102416	6	2	6	2	3	7	5
ENSMUSG00000104237	4	6	6	1	2	2	25
ENSMUSG00000026117	16	39	34	140	29	3	22
ENSMUSG00000121718	0	0	0	0	0	0	0
ENSMUSG00000097291	2	0	0	2	0	3	2
ENSMUSG00000141655	4	8	2	2	2	1	1
ENSMUSG00000026116	257	343	374	737	1015	160	509
ENSMUSG00000127057	5	4	5	4	21	12	9
ENSMUSG00000103016	4	4	1	1	10	0	7
ENSMUSG00000102930	40	81	155	149	162	62	88
ENSMUSG00000103159	19	15	89	17	55	24	55
ENSMUSG00000080054	3	2	3	4	0	0	5
ENSMUSG00000136074	1	0	6	1	1	0	6
ENSMUSG00000142066	0	0	0	0	0	0	0
ENSMUSG00000129112	4	10	1	14	3	11	16
ENSMUSG00000119706	0	0	0	0	0	0	1
ENSMUSG00000050122	34	24	52	10	6	24	44
ENSMUSG00000131940	0	3	0	0	0	1	0
ENSMUSG00000141881	8	1	9	3	2	9	15
ENSMUSG00000103603	5	10	13	15	9	6	11
ENSMUSG00000131689	3	2	6	1	4	1	2
ENSMUSG00000026114	10	7	7	6	12	1	16
ENSMUSG00000125286	2	6	1	0	7	4	4
ENSMUSG00000139275	3	4	5	2	0	6	4
ENSMUSG00000102231	0	0	0	0	0	0	0
ENSMUSG00000026113	320	702	728	1123	1022	334	575
ENSMUSG00000086064	12	6	19	11	7	4	14
ENSMUSG00000102879	3	2	3	1	5	5	1
ENSMUSG00000026112	628	1393	1337	2864	1995	354	1219
ENSMUSG00000026111	188	390	348	607	447	108	295
ENSMUSG00000026110	141	247	250	340	266	119	255
ENSMUSG00000103948	5	3	14	14	3	2	19
ENSMUSG00000087233	5	0	9	10	3	1	5
ENSMUSG00000134351	3	0	1	1	5	4	5
ENSMUSG00000129018	2	2	3	3	0	3	3
ENSMUSG00000143477	1	0	0	0	9	5	6
ENSMUSG00000122996	2	7	5	0	2	8	12
ENSMUSG00000143598	0	4	2	0	0	0	8
ENSMUSG00000026090	38	94	63	60	125	21	69
ENSMUSG00000089767	3	0	9	0	2	2	5
ENSMUSG00000139392	2	6	8	1	6	0	6
ENSMUSG00000104365	8	5	11	2	3	4	17
ENSMUSG00000102650	6	1	0	0	3	6	4
ENSMUSG00000060771	80	101	127	162	148	90	128
ENSMUSG00000097268	15	3	25	4	3	4	26
ENSMUSG00000037216	14	27	11	35	15	6	18
ENSMUSG00000026088	38	107	70	142	147	50	81
ENSMUSG00000026087	117	351	164	349	267	63	186
ENSMUSG00000061584	17	4	25	4	5	3	12
ENSMUSG00000087374	6	18	8	4	4	4	26
ENSMUSG00000026085	1	0	2	0	8	1	1
ENSMUSG00002076708	0	3	1	0	0	3	3
ENSMUSG00000058407	134	327	359	494	436	116	315
ENSMUSG00000026083	168	321	234	464	380	165	318
ENSMUSG00000135983	17	4	12	8	5	3	4
ENSMUSG00000026082	151	364	249	497	403	137	279
ENSMUSG00000103804	14	12	4	4	9	5	9
ENSMUSG00000138890	4	1	0	2	1	21	12
ENSMUSG00000102716	5	3	7	0	4	3	4
ENSMUSG00000125331	1	0	2	1	9	0	1
ENSMUSG00000126108	0	0	2	4	1	0	2
ENSMUSG00000037138	63	209	158	267	309	77	152
ENSMUSG00000127429	0	2	1	1	0	0	0
ENSMUSG00000085391	9	16	34	19	24	11	16
ENSMUSG00000085280	5	19	17	5	4	7	11
ENSMUSG00000133139	9	5	2	2	7	5	1
ENSMUSG00000087131	23	27	37	37	36	21	24
ENSMUSG00000102984	5	6	6	2	9	7	20
ENSMUSG00000122371	2	6	15	5	9	3	17
ENSMUSG00000102541	0	0	2	0	0	0	0
ENSMUSG00000103531	3	0	2	2	0	0	4
ENSMUSG00000048814	27	12	37	7	28	43	34
ENSMUSG00000026080	54	77	203	102	325	67	104
ENSMUSG00000103647	4	0	1	0	2	0	5
ENSMUSG00000102447	1	2	6	0	0	1	1
ENSMUSG00000067604	2	6	13	4	6	11	4
ENSMUSG00000132153	0	0	3	0	0	0	2
ENSMUSG00000026078	74	201	162	350	297	50	207
ENSMUSG00000103046	5	12	12	7	11	8	16
ENSMUSG00000135574	8	9	6	0	2	2	8
ENSMUSG00000135611	0	0	2	0	1	0	0
ENSMUSG00000124233	5	5	9	9	2	13	9
ENSMUSG00000124315	1	0	0	1	0	0	0
ENSMUSG00000104188	1	2	3	2	0	3	15
ENSMUSG00000103182	4	3	5	4	0	6	1
ENSMUSG00000132325	15	3	9	1	7	20	23
ENSMUSG00000098833	2	3	0	0	0	0	0
ENSMUSG00000026077	12	19	52	20	61	41	56
ENSMUSG00000126345	2	2	8	2	0	1	5
ENSMUSG00000092553	1	7	0	0	2	0	0
ENSMUSG00000092563	3	0	1	0	4	1	1
ENSMUSG00000131701	7	10	10	4	3	5	10
ENSMUSG00000073702	194	268	136	418	315	49	202
ENSMUSG00000003134	208	453	551	936	869	164	361
ENSMUSG00000102607	4	3	0	23	1	0	5
ENSMUSG00000126978	1	1	7	1	0	5	3
ENSMUSG00000142229	3	0	0	1	5	0	2
ENSMUSG00000065629	0	0	0	0	0	0	0
ENSMUSG00002076218	1	0	0	0	0	0	0
ENSMUSG00000003135	122	294	198	408	263	67	164
ENSMUSG00000085894	9	11	22	38	27	12	19
ENSMUSG00000077704	5	6	2	6	8	4	4
ENSMUSG00000048234	128	380	334	715	423	90	238
ENSMUSG00000064936	2	1	1	0	0	2	2
ENSMUSG00000141216	0	6	3	4	3	5	13
ENSMUSG00000134845	6	5	1	0	2	3	2
ENSMUSG00000102471	0	0	0	0	0	0	0
ENSMUSG00000050967	8	26	14	15	2	2	8
ENSMUSG00000097083	15	13	27	0	4	13	7
ENSMUSG00000057173	10	0	8	3	3	5	8
ENSMUSG00000128717	3	0	4	4	0	1	1
ENSMUSG00000141754	4	0	3	0	3	2	0
ENSMUSG00000091937	5	0	3	8	2	5	3
ENSMUSG00000101634	21	15	15	18	7	28	49
ENSMUSG00000142690	2	4	4	1	4	3	5
ENSMUSG00000026074	240	522	389	489	467	193	349
ENSMUSG00000102985	8	14	22	4	3	10	20
ENSMUSG00000097899	7	15	27	30	9	9	25
ENSMUSG00000026073	61	152	221	268	261	43	107
ENSMUSG00000102975	21	33	76	96	58	25	32
ENSMUSG00000131284	0	0	3	0	0	0	0
ENSMUSG00000131320	0	0	7	0	3	6	8
ENSMUSG00000134998	7	0	5	4	1	9	18
ENSMUSG00000137865	1	3	8	0	3	9	8
ENSMUSG00000026072	83	274	129	249	256	66	173
ENSMUSG00000103560	34	31	60	24	43	35	64
ENSMUSG00000070942	70	118	172	183	210	50	87
ENSMUSG00000103230	1	0	1	0	1	0	2
ENSMUSG00000123550	1	6	10	3	0	0	1
ENSMUSG00000123634	5	1	15	2	1	0	9
ENSMUSG00000123590	11	4	17	9	24	9	31
ENSMUSG00000026069	68	84	156	142	205	54	93
ENSMUSG00000026070	52	64	76	85	47	25	83
ENSMUSG00000026068	165	343	375	715	529	122	293
ENSMUSG00000104441	1	0	4	2	0	1	3
ENSMUSG00000026065	15	9	24	2	4	22	18
ENSMUSG00000102676	16	5	13	4	5	4	24
ENSMUSG00000135694	1	2	0	0	0	0	1
ENSMUSG00000026062	30	68	96	37	154	40	53
ENSMUSG00000103679	0	8	11	2	1	12	20
ENSMUSG00000103270	19	21	32	31	36	27	37
ENSMUSG00000041945	16	43	29	47	45	9	17
ENSMUSG00000079588	90	407	85	268	305	47	376
ENSMUSG00000122729	0	0	0	3	0	4	2
ENSMUSG00000094136	0	1	4	4	2	6	7
ENSMUSG00000122427	5	3	2	0	1	1	1
ENSMUSG00000123469	17	8	12	2	7	12	13
ENSMUSG00000131862	1	2	5	3	0	3	7
ENSMUSG00000135609	3	1	3	0	3	16	3
ENSMUSG00000135647	1	0	5	0	0	0	0
ENSMUSG00000104072	7	7	16	2	10	9	14
ENSMUSG00000135117	2	7	6	2	1	3	11
ENSMUSG00000142452	33	8	21	19	9	44	29
ENSMUSG00000100185	8	14	14	7	13	12	35
ENSMUSG00000140844	9	4	18	1	5	20	11
ENSMUSG00000135779	4	4	6	4	3	2	11
ENSMUSG00000135818	8	5	5	2	5	3	14
ENSMUSG00000100832	47	38	73	16	27	69	83
ENSMUSG00000122634	8	5	8	9	14	8	33
ENSMUSG00000100178	3	2	9	2	6	1	4
ENSMUSG00000130614	12	3	7	9	6	12	23
ENSMUSG00000101877	1	0	0	1	0	1	1
ENSMUSG00000053640	12	6	18	1	0	7	11
ENSMUSG00000101919	3	0	0	1	0	0	0
ENSMUSG00000127954	11	16	8	2	5	11	7
ENSMUSG00000101299	30	28	47	9	19	20	47
ENSMUSG00000100180	3	5	12	3	1	9	8
ENSMUSG00000141624	7	4	25	2	1	2	23
ENSMUSG00000129060	3	2	6	0	0	2	5
ENSMUSG00000129105	14	12	22	6	8	6	13
ENSMUSG00000103106	8	0	4	2	0	4	5
ENSMUSG00000129676	9	6	9	3	3	8	15
ENSMUSG00000129600	11	5	7	0	2	19	13
ENSMUSG00000060424	27	11	34	7	5	18	25
ENSMUSG00000129639	2	2	2	1	2	0	8
ENSMUSG00000097063	15	1	6	3	4	4	19
ENSMUSG00000104199	3	0	5	0	1	2	3
ENSMUSG00000093436	9	15	23	4	6	13	29
ENSMUSG00000121019	0	0	0	0	0	0	0
ENSMUSG00000045515	9	4	27	7	14	5	28
ENSMUSG00000129834	6	0	1	0	0	4	2
ENSMUSG00000099784	6	8	12	7	4	15	22
ENSMUSG00000129717	2	2	3	0	5	7	3
ENSMUSG00000129759	7	3	12	0	5	7	10
ENSMUSG00000060679	79	191	159	285	259	78	151
ENSMUSG00000077448	0	0	0	0	0	5	3
ENSMUSG00000140926	12	1	9	12	11	4	15
ENSMUSG00000041907	40	25	52	8	10	29	41
ENSMUSG00002075628	0	0	2	0	4	1	0
ENSMUSG00000070939	182	383	344	553	456	109	307
ENSMUSG00000100269	0	0	2	0	0	0	0
ENSMUSG00000041878	3	7	2	8	2	4	2
ENSMUSG00000010290	93	206	230	376	342	65	214
ENSMUSG00000008136	85	436	124	343	244	49	193
ENSMUSG00000094497	0	1	2	0	0	0	1
ENSMUSG00000141458	0	0	10	0	0	0	6
ENSMUSG00000120601	20	10	14	6	13	30	32
ENSMUSG00000141493	0	0	0	0	3	0	0
ENSMUSG00000099576	32	28	54	15	24	51	85
ENSMUSG00000099694	3	3	5	0	5	0	9
ENSMUSG00000126747	10	1	19	7	2	10	11
ENSMUSG00000101923	2	0	3	0	1	3	5
ENSMUSG00000066877	97	190	109	282	258	22	148
ENSMUSG00000103422	2	2	3	1	0	5	5
ENSMUSG00000123761	5	3	16	4	1	3	6
ENSMUSG00000103945	15	17	15	24	10	14	33
ENSMUSG00000126248	4	0	12	3	6	7	8
ENSMUSG00000026051	17	68	69	24	292	34	32
ENSMUSG00000100764	5	3	1	4	3	1	3
ENSMUSG00000100635	6	1	14	1	5	9	6
ENSMUSG00000100480	4	1	3	3	1	6	9
ENSMUSG00000057363	62	128	160	256	135	50	159
ENSMUSG00000090243	1	0	15	0	1	0	4
ENSMUSG00000127515	2	5	3	3	1	1	5
ENSMUSG00000100701	6	5	12	1	7	3	0
ENSMUSG00000101395	2	6	9	1	1	7	3
ENSMUSG00000088848	0	0	1	0	1	0	5
ENSMUSG00002075225	0	0	0	1	1	0	0
ENSMUSG00000120105	10	10	20	13	15	9	8
ENSMUSG00000041763	337	685	656	1270	1049	248	543
ENSMUSG00000135017	7	2	6	4	4	1	7
ENSMUSG00000047343	32	49	53	28	48	33	53
ENSMUSG00000090106	3	2	1	1	3	0	0
ENSMUSG00000091844	120	158	205	100	84	213	229
ENSMUSG00000026049	58	85	142	235	196	36	94
ENSMUSG00000101104	0	0	0	0	0	0	0
ENSMUSG00000123011	0	4	4	1	3	4	7
ENSMUSG00000026047	49	126	171	197	236	65	100
ENSMUSG00000041684	47	85	81	116	112	44	78
ENSMUSG00000026048	44	121	134	183	152	66	120
ENSMUSG00000046828	5	19	22	5	4	16	18
ENSMUSG00000089703	5	4	14	0	3	5	10
ENSMUSG00000100966	5	0	7	0	1	5	10
ENSMUSG00000126556	2	4	0	3	2	2	4
ENSMUSG00000100769	14	3	15	10	5	6	13
ENSMUSG00000101567	1	0	3	1	1	0	2
ENSMUSG00000056870	39	81	72	101	110	56	62
ENSMUSG00000102319	22	11	35	3	17	27	35
ENSMUSG00000089877	6	5	3	0	6	3	6
ENSMUSG00000101701	7	2	8	1	4	8	3
ENSMUSG00000103071	3	1	8	0	1	2	6
ENSMUSG00000140754	0	0	0	0	0	0	0
ENSMUSG00000100434	0	0	0	1	0	0	0
ENSMUSG00000100013	3	0	3	0	4	4	2
ENSMUSG00000101251	2	5	4	0	4	9	0
ENSMUSG00000132017	2	1	4	1	6	9	1
ENSMUSG00000101937	1	2	1	1	0	5	10
ENSMUSG00000125472	4	7	0	11	2	3	4
ENSMUSG00000026043	544	4757	7836	858	17588	1907	2455
ENSMUSG00002074901	0	0	0	0	0	0	0
ENSMUSG00000141276	5	9	6	0	17	3	4
ENSMUSG00000026042	1362	5194	4568	2582	9177	1226	2563
ENSMUSG00000104476	61	125	160	91	197	106	161
ENSMUSG00000100218	3	2	3	5	5	6	1
ENSMUSG00000100361	0	2	0	1	2	0	5
ENSMUSG00000100894	1	5	3	5	18	5	13
ENSMUSG00000124966	3	7	7	0	5	2	10
ENSMUSG00000119267	1	0	0	0	0	0	2
ENSMUSG00000065255	1	1	0	0	0	6	8
ENSMUSG00000124996	3	1	1	0	1	0	1
ENSMUSG00000100843	0	1	8	2	5	7	1
ENSMUSG00000087764	4	1	2	0	0	0	1
ENSMUSG00000025995	79	221	188	327	276	93	175
ENSMUSG00000123149	7	9	16	10	13	8	24
ENSMUSG00000099850	6	5	3	0	2	2	5
ENSMUSG00000123184	6	2	17	2	9	18	10
ENSMUSG00000084817	0	0	0	0	0	0	0
ENSMUSG00000121041	2	0	1	1	0	3	16
ENSMUSG00000098549	1	12	2	5	0	7	4
ENSMUSG00000099381	8	14	18	5	8	4	10
ENSMUSG00000025993	1175	3060	4412	11489	6800	747	3038
ENSMUSG00000123255	12	17	5	0	2	1	5
ENSMUSG00000099946	12	10	30	3	8	11	19
ENSMUSG00000070896	4	4	2	3	2	2	8
ENSMUSG00000140083	4	3	8	0	1	8	10
ENSMUSG00000090682	0	0	0	0	0	0	2
ENSMUSG00000121768	25	11	35	8	20	15	33
ENSMUSG00000044457	0	0	0	0	0	0	0
ENSMUSG00000140126	2	4	6	0	0	3	8
ENSMUSG00000140167	1	0	4	5	5	1	3
ENSMUSG00000099432	0	0	0	0	0	0	0
ENSMUSG00000041144	88	85	116	27	58	87	137
ENSMUSG00000123310	0	0	0	1	0	0	0
ENSMUSG00000125078	1	10	11	0	1	9	18
ENSMUSG00000119743	0	0	0	0	0	0	0
ENSMUSG00000101262	5	3	9	1	0	1	13
ENSMUSG00000141337	2	0	10	3	0	4	0
ENSMUSG00000101337	59	75	76	14	41	67	113
ENSMUSG00000025986	85	233	203	319	296	38	191
ENSMUSG00000100213	9	7	19	17	12	9	9
ENSMUSG00000103129	23	24	43	9	15	40	32
ENSMUSG00000100160	0	0	3	0	2	2	1
ENSMUSG00000133288	0	7	2	0	0	0	3
ENSMUSG00000135290	3	1	3	0	0	0	6
ENSMUSG00000139227	6	1	2	0	0	5	2
ENSMUSG00000101921	2	0	1	0	1	0	3
ENSMUSG00000132315	1	3	4	0	5	0	5
ENSMUSG00000101447	2	3	0	0	1	1	5
ENSMUSG00000123784	11	4	8	2	2	6	13
ENSMUSG00000081185	2	1	1	2	1	5	2
ENSMUSG00000103246	20	21	25	10	14	21	30
ENSMUSG00000098876	0	1	0	2	0	0	3
ENSMUSG00000100530	11	2	14	1	4	8	13
ENSMUSG00000140703	4	1	5	1	6	4	1
ENSMUSG00000104067	4	2	1	1	1	11	1
ENSMUSG00000100033	4	1	6	5	0	0	1
ENSMUSG00002075213	0	2	0	0	0	0	0
ENSMUSG00002076633	0	0	0	0	0	0	1
ENSMUSG00000101996	3	0	4	0	0	0	0
ENSMUSG00000096973	10	28	12	4	4	10	32
ENSMUSG00000064943	8	0	4	9	2	5	0
ENSMUSG00000100866	0	0	0	0	0	2	0
ENSMUSG00000128327	2	7	0	0	0	0	0
ENSMUSG00000101721	6	0	6	3	4	2	1
ENSMUSG00000099376	3	2	5	1	3	0	3
ENSMUSG00000137019	2	3	6	3	2	1	4
ENSMUSG00000097883	8	14	13	4	4	8	7
ENSMUSG00002076043	5	1	3	0	0	1	2
ENSMUSG00000099698	0	0	0	0	0	0	0
ENSMUSG00000099454	2	4	2	6	0	11	14
ENSMUSG00000051616	3	0	11	1	1	3	13
ENSMUSG00000099627	3	2	2	1	1	5	5
ENSMUSG00000099577	1	3	8	4	1	3	2
ENSMUSG00000099882	2	6	2	2	0	3	5
ENSMUSG00000133750	21	4	9	6	2	9	7
ENSMUSG00000101760	0	4	2	4	1	1	13
ENSMUSG00000099608	11	16	17	6	0	18	15
ENSMUSG00000099864	1	0	4	0	7	0	10
ENSMUSG00002075839	0	1	1	2	1	3	2
ENSMUSG00000138452	4	0	3	0	1	3	5
ENSMUSG00000142926	0	0	1	4	0	0	5
ENSMUSG00000100451	7	12	8	6	0	4	4
ENSMUSG00000099941	0	0	0	0	0	0	0
ENSMUSG00002075589	0	1	5	2	0	0	1
ENSMUSG00000100816	2	6	22	2	7	10	18
ENSMUSG00000136272	12	26	24	17	10	22	38
ENSMUSG00000026109	69	55	86	37	54	101	91
ENSMUSG00000100671	6	2	2	13	3	8	8
ENSMUSG00000136316	2	0	0	1	0	5	3
ENSMUSG00002075527	0	2	0	0	0	0	0
ENSMUSG00000101242	3	0	0	0	0	0	1
ENSMUSG00000099924	9	11	9	1	1	18	11
ENSMUSG00000099625	6	11	34	2	4	11	35
